"UniqueSampleID","TREAT1_clean","condition","group","MS_batch_proxy","observed_proteins","missing_pct","log2_median","log2_q25","log2_q75","log2_iqr","median_norm_median","median_shift_applied"
"20250913_FJ_QZ_Q27","control","high_temperature","FJ_QZ","20250913",1418,1.11576011157601,9.74986099847377,8.25801374113465,11.6885616971473,3.43054795601265,9.24236058272132,-0.507500415752444
"20250913_FJ_QZ_Q28","control","high_temperature","FJ_QZ","20250913",1390,3.06834030683403,9.31912688850076,7.96367222649677,11.2564805410669,3.29280831457014,9.24236058272132,-0.0767663057794383
"20250913_FJ_QZ_Q29","control","high_temperature","FJ_QZ","20250913",1400,2.37099023709902,9.5665515752216,8.0706427060247,11.4470546286528,3.37641192262812,9.24236058272132,-0.324190992500272
"20250913_FJ_QZ_Q31","high","high_temperature","FJ_QZ","20250913",1370,4.46304044630404,9.17273626344254,7.80754775156537,11.3797910210919,3.57224326952651,9.24236058272132,0.069624319278784
"20250913_FJ_QZ_Q32","high","high_temperature","FJ_QZ","20250913",1402,2.23152022315202,9.3685551045478,7.87428844664863,11.2682765417851,3.39398809513652,9.24236058272132,-0.126194521826474
"20250913_FJ_QZ_Q33","high","high_temperature","FJ_QZ","20250913",1378,3.90516039051604,9.22276180715236,7.66245820891301,11.2671926417831,3.60473443287009,9.24236058272132,0.0195987755689675
"20250913_FJ_QZ_Q34","high","high_temperature","FJ_QZ","20250913",1389,3.13807531380753,9.32475395856944,7.93903912553869,11.3075699401161,3.36853081457746,9.24236058272132,-0.0823933758481168
"20250913_FJ_QZ_Q36","low","high_temperature","FJ_QZ","20250913",1407,1.88284518828452,9.60600662210091,8.12218678946796,11.4417310886694,3.31954429920142,9.24236058272132,-0.363646039379583
"20250913_FJ_QZ_Q37","high","high_temperature","FJ_QZ","20250913",1370,4.46304044630404,9.61022519219142,8.01462385080895,11.6428108281161,3.62818697730718,9.24236058272132,-0.367864609470093
"20250913_FJ_QZ_Q38","low","high_temperature","FJ_QZ","20250913",1370,4.46304044630404,9.18235848414501,7.79872042927697,11.2633413967184,3.4646209674414,9.24236058272132,0.0600020985763106
"20250913_FJ_QZ_Q39","high","high_temperature","FJ_QZ","20250913",1402,2.23152022315202,9.60054167349143,8.16947257357028,11.5497414253928,3.38026885182247,9.24236058272132,-0.358181090770108
"20250913_FJ_QZ_Q41","high","high_temperature","FJ_QZ","20250913",1421,0.906555090655509,9.67547770958175,8.41742234528262,11.4183230953066,3.00090075002399,9.24236058272132,-0.433117126860427
"20250913_FJ_QZ_Q42","high","high_temperature","FJ_QZ","20250913",1394,2.78940027894003,9.31860086187002,7.78806177076309,11.3924180653461,3.60435629458303,9.24236058272133,-0.0762402791487009
