"UniqueSampleID","UMAP1","UMAP2","TREAT1_clean","condition","MS_batch_proxy"
"20250914_FJ_FQ_F66",1.01430074312968,1.27761611790912,"control","high_temperature",20250914
"20250914_FJ_FQ_F69",1.9256039653091,3.324021314099,"high","high_temperature",20250914
"20250914_FJ_FQ_F70",1.04883984663768,2.01136276574389,"control","high_temperature",20250914
"20250914_FJ_FQ_F71",1.10091845133586,0.64994284959094,"high","high_temperature",20250914
"20250914_FJ_FQ_F72",0.708629230049086,1.91144320817248,"low","high_temperature",20250914
"20250914_FJ_FQ_F74",1.96370516159816,2.30879590363757,"low","high_temperature",20250914
"20250914_FJ_FQ_F75",1.01349190810008,1.95833585114734,"high","high_temperature",20250914
"20250914_FJ_FQ_F77",3.65750489571376,4.35714886040942,"low","high_temperature",20250914
"20250914_FJ_FQ_F79",1.8779918942718,2.22770020814197,"high","high_temperature",20250914
"20250914_FJ_FQ_F81",3.46075854637904,4.19405767770068,"high","high_temperature",20250914
"20250914_FJ_FQ_F83",0.204314822342825,2.01414153428332,"low","high_temperature",20250914
"20250914_FJ_FQ_F84",1.27132103779597,1.53850695939319,"low","high_temperature",20250914
"20250914_FJ_FQ_F85",1.3211048636703,0.978700612499876,"high","high_temperature",20250914
"20250914_FJ_FQ_F88",0.784345129516554,-0.257527719423609,"high","high_temperature",20250914
"20250914_FJ_FQ_F89",3.16792211869044,3.69539806695239,"high","high_temperature",20250914
"20250914_FJ_FQ_F93",0.369153568532897,1.86423466058032,"low","high_temperature",20250914
"20250914_FJ_FQ_F94",0.912173489120436,0.0618340119864177,"control","high_temperature",20250914
"20250914_FJ_FQ_F102",0.440212929633093,1.5283703550841,"high","high_temperature",20250914
"20250914_FJ_FQ_F105",0.934327939537001,1.42355618329303,"high","high_temperature",20250914
"20250914_FJ_FQ_F106",0.917857268836928,1.68149707169787,"high","high_temperature",20250914
"20250914_FJ_FQ_F107",0.34702581354661,2.00507519097583,"low","high_temperature",20250914
"20250914_FJ_FQ_F110",0.721649745490981,1.57205960603015,"high","high_temperature",20250914
"20250914_FJ_FQ_F111",0.760952392604781,-0.144176568076449,"low","high_temperature",20250914
"20250914_FJ_FQ_F118",1.22692928650661,1.7080692991759,"low","high_temperature",20250914
"20250914_FJ_FQ_F121",1.20941499808116,1.75618264527575,"high","high_temperature",20250914
"20250914_FJ_FQ_F122",0.859607199218703,-0.0173906341050435,"high","high_temperature",20250914
"20250914_FJ_FQ_F123",0.478470334794951,1.04041573853747,"high","high_temperature",20250914
"20250914_FJ_FQ_F124",1.40798793175502,1.30873188824908,"high","high_temperature",20250914
"20250914_FJ_FQ_F125",0.852110603836012,0.097483490421934,"high","high_temperature",20250914
"20250914_FJ_FQ_F126",3.41675339081569,4.07923576684253,"high","high_temperature",20250914
"20250914_FJ_FQ_F128",0.953721979644728,1.07559249253528,"low","high_temperature",20250914
"20250914_FJ_FQ_F129",3.5376690421371,4.12752888055102,"high","high_temperature",20250914
"20250914_FJ_FQ_F131",1.10218427517695,0.63222691865222,"control","high_temperature",20250914
"20250914_FJ_FQ_F135",2.93329463341518,3.57545969338672,"high","high_temperature",20250914
"20250914_FJ_FQ_F137",0.662397542980147,1.16788682790057,"control","high_temperature",20250914
"20250914_FJ_PT_P2",0.219893036421967,2.49369451852099,"control","high_temperature",20250914
"20250914_FJ_PT_P3",0.465272137906981,2.66870663018481,"control","high_temperature",20250914
"20250914_FJ_PT_P4",0.319016860809756,2.64068982453601,"low","high_temperature",20250914
"20250914_FJ_PT_P6",0.484760144737197,2.82222506852405,"high","high_temperature",20250914
"20250914_FJ_PT_P7",1.19783393481059,2.28197262139575,"control","high_temperature",20250914
"20250914_FJ_PT_P8",0.404642695572806,2.65436670632617,"low","high_temperature",20250914
"20250914_FJ_PT_P9",0.344358647253943,2.65955684037463,"low","high_temperature",20250914
"20250914_FJ_PT_P10",1.56461677887721,3.21129510255115,"low","high_temperature",20250914
"20250914_FJ_PT_P11",0.765273848560286,2.86356088967578,"high","high_temperature",20250914
"20250914_FJ_PT_P13",1.85410962441249,3.18016240449206,"low","high_temperature",20250914
"20250914_FJ_PT_P15",0.273369627085162,2.52181026788013,"low","high_temperature",20250914
"20250914_FJ_PT_P17",0.644855091360045,2.8678753122832,"high","high_temperature",20250914
"20250914_FJ_PT_P18",1.86039457657619,3.19545814843432,"high","high_temperature",20250914
"20250914_FJ_PT_P19",1.61568127014918,3.1310589060332,"high","high_temperature",20250914
"20250914_FJ_PT_P20",1.45143471100612,3.19970700593249,"low","high_temperature",20250914
"20250914_FJ_PT_P21",1.07411293127818,3.02529737801806,"high","high_temperature",20250914
"20250914_FJ_PT_P22",1.93516705372615,3.17417499871509,"low","high_temperature",20250914
"20250914_FJ_PT_P23",1.79504404404445,3.17419621796863,"low","high_temperature",20250914
"20250914_FJ_PT_P24",0.384460652258826,2.53480622620837,"high","high_temperature",20250914
"20250914_FJ_PT_P25",-0.0285777058334822,0.0526878580595683,"low","high_temperature",20250914
"20250914_FJ_PT_P26",1.19678101876063,3.05975291581409,"high","high_temperature",20250914
"20250914_FJ_PT_P27",0.656578818347884,2.21038172097461,"high","high_temperature",20250914
"20250914_FJ_PT_P29",1.18803475239558,3.04016492219226,"high","high_temperature",20250914
"20250914_FJ_PT_P30",0.26266255603416,2.27750727982776,"high","high_temperature",20250914
"20250914_FJ_PT_P33",0.556657711055708,2.80831143708484,"high","high_temperature",20250914
"20251001_FJ_FQ_F83",3.11617288925929,2.63306233735339,"low","high_temperature",20251001
"20251001_FJ_FQ_F95",3.55136666634364,4.18351671548144,"high","high_temperature",20251001
"20251001_FJ_FQ_F97",3.18896041252894,2.69491216988818,"high","high_temperature",20251001
"20251001_FJ_FQ_F105",3.55032382347865,4.15344021172778,"high","high_temperature",20251001
"20251001_FJ_FQ_F120",0.975298384216261,-0.387999775991278,"high","high_temperature",20251001
"20251001_FJ_FQ_F136",0.845561483886672,-0.344122122213678,"control","high_temperature",20251001
"20251001_FJ_FQ_F141",5.28883991577907,1.00270292611377,"control","high_temperature",20251001
"20251001_FJ_FQ_F147",3.1971727404861,2.77690121979968,"high","high_temperature",20251001
"20251001_FJ_FQ_F150",4.08405194618983,2.31588432641284,"control","high_temperature",20251001
"20251001_FJ_FQ_F154",1.34354613163753,1.3021056398894,"high","high_temperature",20251001
"20251001_FJ_FQ_F158",3.50079284050746,4.24556133599536,"high","high_temperature",20251001
"20251001_FJ_FQ_F163",3.56041441300197,4.21304533334033,"control","high_temperature",20251001
"20251001_FJ_FQ_F165",3.29206190445705,2.74155757279651,"control","high_temperature",20251001
"20251001_FJ_FQ_F168",0.408530751254988,0.0645876273657512,"high","high_temperature",20251001
"20251001_FJ_FQ_F170",0.906806925323439,1.87115857453601,"control","high_temperature",20251001
"20251001_FJ_FQ_F173",1.40924165585322,1.50704071374194,"low","high_temperature",20251001
"20251001_FJ_FQ_F174",1.39155814984126,1.65178844781177,"low","high_temperature",20251001
"20251001_FJ_FQ_F175",3.19217477181239,2.70874450059192,"low","high_temperature",20251001
"20251001_FJ_FQ_F176",1.37054596283717,1.83359715791003,"low","high_temperature",20251001
"20251001_FJ_FQ_F177",0.784020522621108,1.45106754155414,"low","high_temperature",20251001
"20251001_FJ_FQ_F180",1.4788676295547,1.5394685015227,"low","high_temperature",20251001
"20251001_FJ_FQ_F183",1.34278617241664,2.02325460763232,"low","high_temperature",20251001
"20251001_FJ_FQ_F185",1.21978376248164,2.01672861428515,"low","high_temperature",20251001
"20251001_XZ_YA_1",4.95327005722804,1.89031765313403,"low","high_stress",20251001
"20251001_XZ_YA_2",4.13511691429896,3.08156607003467,"low","high_stress",20251001
"20251001_XZ_YA_3",6.15539417603297,1.29752812237994,"low","high_stress",20251001
"20251001_XZ_YA_4",4.05627117493434,3.71811363549487,"low","high_stress",20251001
"20251001_XZ_YA_5",4.1572545562057,3.10364863724963,"low","high_stress",20251001
"20251001_XZ_YA_6",5.15213165619655,1.35149023385303,"low","high_stress",20251001
"20251001_XZ_YA_7",3.92698369362636,3.45867416711108,"low","high_stress",20251001
"20251001_XZ_YA_8",4.14880881645961,3.25678512902514,"low","high_stress",20251001
"20251001_XZ_YA_9",4.26819906571193,2.95618531556384,"low","high_stress",20251001
"20251001_XZ_YA_10",5.0417977366714,1.7442078337218,"low","high_stress",20251001
"20251001_XZ_YA_11",4.32720098831935,3.65398666711108,"low","high_stress",20251001
"20251001_XZ_YA_12",5.03458605149074,1.56879207940356,"low","high_stress",20251001
"20251001_XZ_YA_13",5.17661915161891,1.14920792432086,"low","high_stress",20251001
"20251001_XZ_YA_14",4.80986748078151,2.32067487092273,"low","high_stress",20251001
"20251001_XZ_YA_15",4.98388157227321,1.44819400162951,"low","high_stress",20251001
"20251001_XZ_YA_16",5.0371418986587,1.36370477528827,"low","high_stress",20251001
"20251001_XZ_YA_17",4.11343393662257,3.23588678689258,"low","high_stress",20251001
"20251001_XZ_YA_18",5.14873991349025,1.38046774716632,"low","high_stress",20251001
"20251001_XZ_YA_19",4.91757021286769,1.98911616654651,"low","high_stress",20251001
"20251001_XZ_YA_20",4.61861286499782,3.39330026955859,"control","high_stress",20251001
"20251001_XZ_YA_21",5.51589975693507,2.80000612588183,"control","high_stress",20251001
"20251001_XZ_YA_22",3.65288720467372,4.31501600594775,"high","high_stress",20251001
"20251001_XZ_YB_2",5.61132822373195,0.946695660069151,"control","high_stress",20251001
"20251001_XZ_YB_4",4.94667539933009,1.80056879372851,"control","high_stress",20251001
"20251001_XZ_YB_6",5.4473734889297,1.07636890263812,"control","high_stress",20251001
"20251001_XZ_YB_9",5.37678823807521,1.04849526734607,"control","high_stress",20251001
"20251001_XZ_YB_10",5.38583145478053,1.04208383412616,"control","high_stress",20251001
"20251001_XZ_YB_11",4.90660391190333,1.49032697530047,"control","high_stress",20251001
"20251001_XZ_YB_12",6.16462812760158,1.02203271241443,"control","high_stress",20251001
"20251001_XZ_YB_14",5.44059715607448,1.46591183991687,"control","high_stress",20251001
"20251001_XZ_YB_15",6.1463161502151,1.13660666795032,"control","high_stress",20251001
"20251001_XZ_YB_19",5.3402334246902,1.07452854962604,"control","high_stress",20251001
"20251001_XZ_YC_1",5.0913697276382,2.73948833794848,"control","high_stress",20251001
"20251001_XZ_YC_2",4.76250276902003,2.06550810189502,"control","high_stress",20251001
"20251001_XZ_YC_3",5.06577644684596,1.75914571137683,"high","high_stress",20251001
"20251001_XZ_YC_4",4.69418773987575,2.26444289536731,"control","high_stress",20251001
"20251001_XZ_YC_5",6.0242196116714,1.20076701493518,"high","high_stress",20251001
"20251001_XZ_YC_6",4.13921056130214,3.22764346452014,"low","high_stress",20251001
"20251001_XZ_YC_7",4.63077888825221,2.48072097153918,"low","high_stress",20251001
"20251001_XZ_YC_8",6.00617752411647,1.16108665318744,"control","high_stress",20251001
"20251001_XZ_YC_9",3.78043351509852,4.21076462121264,"low","high_stress",20251001
"20251001_XZ_YC_10",5.42015610077662,1.18793544621722,"high","high_stress",20251001
"20251001_XZ_YC_11",4.24379358628078,3.58806536050097,"high","high_stress",20251001
"20251001_XZ_YC_12",5.17383966782374,1.48125133366839,"high","high_stress",20251001
"20251001_XZ_YC_13",4.36893759110255,2.90738437028186,"high","high_stress",20251001
"20251001_XZ_YC_14",4.3945055995254,3.03776571603076,"high","high_stress",20251001
"20251001_XZ_YC_15",5.12206278183742,2.51901695580737,"high","high_stress",20251001
"20251001_XZ_YC_16",5.13360176422877,2.51744601578967,"high","high_stress",20251001
"20251001_XZ_YC_17",5.35119066574855,1.74944183678882,"high","high_stress",20251001
"20251001_XZ_YC_18",4.07809887268825,3.10353705735461,"low","high_stress",20251001
"20251001_XZ_YC_19",5.8451744113235,1.30392215104358,"high","high_stress",20251001
"20251001_XZ_YC_20",4.86342869141383,2.52024028153674,"low","high_stress",20251001
"20251001_XZ_YC_21",4.69781647064967,3.10385749192492,"high","high_stress",20251001
"20251001_XZ_YC_22",5.97183189728541,1.19723079056994,"high","high_stress",20251001
"20251001_XZ_YC_23",6.09108362534328,1.29762885422961,"low","high_stress",20251001
"20251001_XZ_YC_24",4.65199814179225,3.18973443360583,"high","high_stress",20251001
"20251001_XZ_YC_25",4.11444197037501,3.44457743020312,"high","high_stress",20251001
"20251001_XZ_YC_26",5.98563680985255,1.35326144547717,"high","high_stress",20251001
"20251001_XZ_YC_27",3.7178858313827,4.26593372674243,"high","high_stress",20251001
"20251001_XZ_YC_28",6.15074930527492,1.14606377930896,"high","high_stress",20251001
"20251001_XZ_YC_29",4.91812239029689,3.09704110474841,"high","high_stress",20251001
"20251001_XZ_YC_30",5.56803284027858,1.15370414109485,"low","high_stress",20251001
"20251001_XZ_YC_31",5.17267475464625,1.31399199815051,"control","high_stress",20251001
"20251001_XZ_YC_32",5.91321907379909,1.07950970978992,"high","high_stress",20251001
"20251001_XZ_YC_33",6.13425312378688,1.10572633595721,"high","high_stress",20251001
"20251001_XZ_YC_34",5.50458059647365,1.20274720044391,"control","high_stress",20251001
"20251001_XZ_YD_1",5.254964450386,1.67764994950549,"low","high_stress",20251001
"20251001_XZ_YD_3",4.40594683029933,3.45708415360705,"control","high_stress",20251001
"20251001_XZ_YD_4",4.34731254914088,3.44813892693774,"control","high_stress",20251001
"20251001_XZ_YD_5",5.3435760531692,3.06228897423999,"low","high_stress",20251001
"20251001_XZ_YD_6",4.53110514023585,3.5528003916289,"control","high_stress",20251001
"20251001_XZ_YD_7",5.53542290070338,2.73016211838977,"high","high_stress",20251001
"20251001_XZ_YD_8",5.43746338227077,2.92167851777331,"high","high_stress",20251001
"20251001_XZ_YD_9",4.24814281800075,3.6443497881438,"high","high_stress",20251001
"20251001_XZ_YD_10",5.54687033036037,2.74993393273608,"high","high_stress",20251001
"20251001_XZ_YD_11",5.56211433747096,2.65055701585071,"high","high_stress",20251001
"20251001_XZ_YD_12",5.58322582581325,2.73290512414233,"control","high_stress",20251001
"20251001_XZ_YD_13",5.41868267395778,2.38504717202441,"control","high_stress",20251001
"20251001_XZ_YD_14",4.47342739441676,2.98976776452319,"control","high_stress",20251001
"20251001_XZ_YD_15",4.70542631485744,2.86533758492724,"low","high_stress",20251001
"20251001_XZ_YD_16",5.29452047684474,1.23791513295428,"high","high_stress",20251001
"20251001_XZ_YD_17",4.84693727829738,2.18402907700793,"low","high_stress",20251001
"20251001_XZ_YD_18",5.20572815277858,1.8008963808562,"high","high_stress",20251001
