"PG.ProteinGroups","logFC_primary","logFC_comparison"
"O14960",-0.229191391573838,-0.223792587697895
"O15031",-0.124983974787052,-0.102646095598648
"O15117",-0.0508094725993242,-0.0588852982516084
"O15143",-0.020837873013237,-0.0146567123969401
"O15144",-0.0397937847110956,-0.0228526342725868
"O15145",0.00504581328914533,0.00550900497692375
"O15204",0.0849341775842767,0.0903329814602394
"O15335",-0.226370270196421,-0.220971466320455
"O15400",-0.184104072755666,-0.181033688283136
"O15466",-0.162657556590682,-0.158561685314492
"O15498",0.0673558533004526,0.0366670330671122
"O15511",-0.0535238133239773,-0.0567334976636396
"O43157",-0.109979336843027,-0.104580532967059
"O43173",-0.163177278129667,-0.177129798487472
"O43242",-0.0920059879773598,-0.0966853445304698
"O43396",-0.135446733457073,-0.137992341776958
"O43399",-0.252904870247958,-0.256008604117319
"O43488",0.0210367610449529,0.00697292951057893
"O43491",0.0753758180102002,0.0749180099190916
"O43505",-0.0302584459456199,-0.0131103531746684
"O43529",-0.151843430351293,-0.145624870376854
"O43681",-0.187514583947965,-0.231448191229447
"O43707",-0.097157344603211,-0.0824236217815031
"O43852",-0.252907851664739,-0.247509047788771
"O43866",0.0375322922543049,0.0429647030098401
"O43897",-0.0186803911549838,-0.052541862663336
"O60234",0.047016804131931,0.07495204278628
"O60240",0.0211698507390574,0.0167065328466611
"O60245",-0.125205984507067,-0.0681490838274215
"O60279",-0.138654384659862,-0.133255580783905
"O60462",-0.0905161929306182,-0.085117389054659
"O60476",-0.0422088745329683,-0.0361835993662405
"O60493",0.0994232988469843,0.0941492756815627
"O60610",0.0276009307714737,0.0403101606886178
"O60664",-0.00316563641447143,0.0167706964802399
"O60704",-0.283785306346369,-0.283742453680695
"O60814;P57053;P58876;P62807;Q5QNW6;Q93079;Q99877;Q99879",0.0383191931347646,0.0437179970107149
"O60844",-0.0825666296057275,-0.0804445948316355
"O60936",0.0530744208826599,0.0435714336615352
"O75081",-0.0918153098734997,-0.0886105903969554
"O75083",-0.0320141608579299,-0.0266153569819672
"O75144",0.1504124378081,0.156860100413352
"O75147",0.0793931178525948,0.0667021790898676
"O75165",0.258887559530934,0.263295721393302
"O75170",-0.156000831289509,-0.176926272907199
"O75223",0.00288841763397674,-0.00236891900454061
"O75309",0.0773361556054679,0.080720855706967
"O75339",-0.115806793749723,-0.110407989873766
"O75340",0.0288389121769086,0.0342377160528713
"O75347",-0.00430340329108603,-0.0223897659180929
"O75351",0.0745339867415353,0.0976429853019418
"O75356",0.095048185227518,0.146369184728028
"O75367",0.280165569106073,0.246051088970744
"O75368",-0.0530622336625903,-0.0587774573760731
"O75487",-0.162212486687892,-0.154591878749656
"O75531",0.0461903589736865,0.0518866407280862
"O75558",-0.158943190348842,-0.103135943380376
"O75636",0.372446491821895,0.37784529569786
"O75752",-0.181056518346807,-0.180948028294788
"O75787",-0.156595506809309,-0.151196702933342
"O75822",0.0134469716006116,-0.0411414065978342
"O75874",0.0190039656359549,0.0235042613288101
"O75882",0.126586190537594,0.132365629596887
"O75897",0.0205769155661031,0.00989879963271889
"O75955",0.0217108941014654,0.0280142733246889
"O94769",-0.135279995949693,-0.129881192073741
"O94966",0.477657033694593,0.4931868871325
"O94973",0.36266610350588,0.368594318840592
"O94985",-0.183441724562831,-0.178042920686872
"O95084",-0.176071642337156,-0.191577352469727
"O95196",-0.158509278591627,-0.163534758612435
"O95236",0.22486582006635,0.249418905224045
"O95373",-0.256923149349038,-0.256974370446054
"O95445",0.13436535007364,0.139764153949589
"O95466",-0.00954964565342298,0.000434966235550505
"O95498",-0.169488156075857,-0.151176675765376
"O95714",0.109571132883501,0.0440483275427894
"O95715",-0.102188048947417,-0.0700566318085585
"O95744",0.0938737610028131,0.137882063539973
"O95747",-0.20942960820371,-0.217705954597315
"O95782",-0.0427229373125426,-0.0439405969594207
"O95810",-0.0729755335835396,-0.0715207489394309
"O95967",-0.144171210597408,-0.136601000514974
"P00325",0.015561868299196,0.0484478919906977
"P00326",0.232216916165422,0.23468419226869
"P00338",0.118925846420847,0.124324650296801
"P00352",-0.157075513597833,-0.170464673801804
"P00387",0.105239141364081,0.103859871748154
"P00450",0.336012241433711,0.341411045309664
"P00451",-0.0832212478998429,-0.0778224440238944
"P00488",0.258650525559997,0.264049329435963
"P00491",-0.0440874357353795,-0.0386445844018635
"P00492",0.175574511230835,0.167248650168058
"P00558",-0.115451377306689,-0.110052573430726
"P00568",-0.146658922119633,-0.148527036774039
"P00734",0.0236954096051196,0.0290942134810948
"P00736",-0.122992297041865,-0.117593493165906
"P00738",0.760874397429106,0.766273201305047
"P00739",0.149282429451004,0.154681233326992
"P00740",0.0140398682016851,0.0194386720776265
"P00742",-0.0468990945887189,-0.041500290712742
"P00746",-0.161937800272961,-0.156538996397003
"P00747",0.0126639569810187,0.0180627608569832
"P00748",-0.117643152032848,-0.11224434815691
"P00751",0.128927019429053,0.134325823305
"P00915",-0.147480757851866,-0.142081953975914
"P00918",-0.168166292485418,-0.162767488609459
"P00966",0.0539267873748823,0.0667639806275488
"P01008",0.0189832519893063,0.0243820558652672
"P01009",0.209439653232623,0.214838457108574
"P01011",-0.0118365844856836,-0.00643778060974398
"P01019",-0.036331073112871,-0.0309322692369172
"P01023",0.275736569073857,0.281135372949791
"P01024",0.197497558545802,0.202896362421763
"P01031",0.210635667122851,0.216034470998807
"P01033",0.105264914904401,0.127486091259739
"P01034",0.0968105507581694,0.102209354634134
"P01040",-0.240431242838081,-0.242410022965116
"P01042",-0.196836858867711,-0.19143805499175
"P01111",-0.13514141646818,-0.125505539934313
"P01116",-0.0693752943503227,-0.101290633411253
"P01137",-0.281331867129712,-0.262137650186515
"P01266",-0.106137615397571,-0.101496562314325
"P01275",-0.101253447813875,-0.0970280709966165
"P01344",-0.0136584889756382,-0.0102699067102243
"P01591",0.0675629251660617,0.0729617290420244
"P01597;P04432",0.307560072286407,0.33605732302253
"P01602",0.281092109915338,0.327713006718103
"P01619",0.389310072386369,0.394742483141902
"P01624",0.128643914940373,0.134042718816323
"P01699",0.00350794745785166,0.00689652972325305
"P01700",0.40612121616647,0.411520020042417
"P01701",0.223264661094895,0.22713431550463
"P01703",0.213465680003953,0.232239824639917
"P01704",0.195101932403139,0.250463856367093
"P01706",0.292939147167884,0.323215257794201
"P01709",0.54696799210611,0.569320664882573
"P01714",0.409745813246452,0.408861752963979
"P01717",0.287476036481381,0.292874840357335
"P01732",-0.0137770741289636,0.00741191493366955
"P01780",-0.00536650564137275,3.22982345704048e-05
"P01817",0.465693777948099,0.491585767937538
"P01833",-0.00873825904919912,-0.0123800574286328
"P01834",0.162501960821194,0.167900764697167
"P01857",0.154981306056808,0.160380109932767
"P01859",0.00991696740409154,0.0153157712800365
"P01860",0.218333382299232,0.223732186175193
"P01861",0.410875388209844,0.41627419208579
"P01871",0.12082900752096,0.126227811396944
"P01876",0.0994172852805786,0.104816089156524
"P01880",0.438155829535486,0.437063570869123
"P01889",-0.0718576638483555,-0.0704221083859178
"P01893",-0.123711797414808,-0.119615926138623
"P02042",-0.139015311222405,-0.133616507346471
"P02144",0.168605456004015,0.188362938742026
"P02533",-0.21564089875463,-0.210242094878673
"P02538",-0.26443543116998,-0.259036627294037
"P02545",0.139419081670255,0.133970020332969
"P02549",-0.276486449978883,-0.27108764610292
"P02647",0.106766160534786,0.112164964410752
"P02649",-0.136853877276977,-0.131455073401018
"P02652",0.0276223076196267,0.0330211114955823
"P02654",0.0185839196561268,0.0239827235320789
"P02655",-0.0709802656247156,-0.0655814617488026
"P02656",-0.115381865455673,-0.10998306157971
"P02671",0.0662717242796447,0.0716705281555861
"P02675",0.112983654025779,0.118382457901728
"P02679",0.104203170263094,0.109601974139046
"P02730",-0.220919396124623,-0.215520592248657
"P02743",0.326342758476095,0.331741562352034
"P02745",0.479170967105761,0.484569770981725
"P02746",0.426365646001777,0.431764449877727
"P02747",0.420879189879557,0.426277993755505
"P02748",0.0960661526571833,0.10146495653315
"P02749",0.278753613777562,0.284152417653521
"P02750",0.542632990902447,0.548031794778407
"P02751",0.0763086742553174,0.0817074781312765
"P02753",0.25688312397736,0.262281927853298
"P02760",-0.0947204789453728,-0.0893216750694119
"P02763",0.446296920045986,0.451695723921951
"P02765",0.201033798702323,0.206432602578296
"P02766",0.00835780547597942,0.0137566093519368
"P02768",0.266778612665464,0.272177416541396
"P02774",0.240661056242573,0.246059860118528
"P02775",-0.206803691562309,-0.201404887686353
"P02776",-0.150889561831345,-0.147126643931877
"P02786",0.199490854795833,0.204889658671794
"P02787",0.472660062609803,0.478058866485759
"P02788",-0.0450501113770105,-0.069935847152701
"P02790",0.342343422754226,0.347742226630185
"P03950",-0.160096585000588,-0.162690436164754
"P03951",-0.0950941558937917,-0.0896953520178503
"P03952",0.085761408064478,0.0911602119404193
"P04003",0.169047149242941,0.174445953118903
"P04004",-0.124091643077204,-0.118692839201234
"P04040",-0.289115847016435,-0.283717043140483
"P04062",-0.177202525021292,-0.179248498957764
"P04070",0.00929865569504251,0.0146974595709981
"P04075",0.0273435550276808,0.03274235890364
"P04083",0.0750927633901517,0.0810865840862292
"P04114",0.138590004772627,0.143988808648594
"P04156",-0.0372408583216686,-0.0883896244115547
"P04180",0.169506388985084,0.174905192861043
"P04196",-0.110441364146027,-0.105042560270078
"P04211",0.12587206919136,0.137102210009273
"P04217",0.540288713742566,0.545687517618498
"P04233",-0.0915942160301206,-0.0887406878965677
"P04259",-0.127660443685702,-0.122261639809759
"P04264",-0.275453715736418,-0.270054911860473
"P04275",-0.130061226840592,-0.124662422964644
"P04278",0.249804220232946,0.25520302410891
"P04350",-0.175738824059756,-0.181036294304079
"P04406",-0.256246765017325,-0.250847961141361
"P04439",0.00474357488789678,0.0101423787638524
"P04632",-0.104325057306722,-0.0988876997179506
"P04792",-0.0986600928908086,-0.0980830713865188
"P04839",-0.0589033603064708,-0.0556973780720558
"P04899",-0.134967239622613,-0.13087136834643
"P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1",-0.0442167432337186,-0.0388179393577701
"P04921",0.0617110083200334,0.0314944454344808
"P05019",-0.0518696000545997,-0.0401733467430443
"P05023",-0.0660082318181479,-0.066053878571898
"P05060",-0.171651638828381,-0.166214281239618
"P05062",0.0759953434290193,0.09272866118609
"P05067",-0.37360657906515,-0.368207775189207
"P05089",-0.25224022512764,-0.245094827182154
"P05090",0.0142644148510431,0.0196632187270058
"P05106",-0.139648873308898,-0.134250069432932
"P05107",-0.0559692863555306,-0.0505704824795625
"P05109",0.0453236425271761,0.05072244640313
"P05121",-0.103004695073134,-0.0444643961598805
"P05141",0.200850820100106,0.182778955746988
"P05154",-0.157727131428674,-0.152328327552706
"P05155",0.00747800689607558,0.0128768107720134
"P05156",0.277603564049482,0.28300236792543
"P05160",0.370940989664213,0.380721044009874
"P05164",-0.154391164386833,-0.100715528412033
"P05186",-0.184684173277086,-0.147687418084257
"P05198",-0.0247113916313388,-0.0527305713633295
"P05362",-0.0868399809219635,-0.0814411770460097
"P05386",-0.312790729989931,-0.319191036927247
"P05387",-0.134450778174319,-0.129040120523367
"P05388",-0.0951906295628859,-0.0910947582867028
"P05452",0.0829163049636019,0.0883151088395593
"P05543",0.302275694130042,0.307674498006
"P05546",0.194545793069015,0.199944596944974
"P05556",-0.0479524710497188,-0.0425536671737596
"P05997",-0.0122724712944793,-0.0403786317810351
"P06276",0.258805243121797,0.278013740261001
"P06310",0.0459548803793908,0.0525663609116567
"P06312",0.33434151434138,0.339740318217338
"P06331",0.255789686106166,0.259400299390725
"P06396",0.177215412097585,0.182614215973533
"P06454",-0.0165790631584404,-0.0137774113180118
"P06576",0.243821086453152,0.242237219679425
"P06681",0.350821295833827,0.356220099709784
"P06702",0.0386467638049748,0.0440455676809357
"P06703",-0.0424467918196605,-0.0360797034754832
"P06727",0.0573767961755642,0.062775600051534
"P06733",-0.10339207256966,-0.0979932686937026
"P06734",-0.145732697651969,-0.148063481891199
"P06744",0.2190592732924,0.248072728012969
"P06753",0.0418900038292751,0.0453587973476566
"P06756",0.108044582543053,0.150694184829358
"P06858",-0.0530839471029694,-0.0476851432270085
"P07093",-0.24683417203885,-0.231860556762179
"P07195",0.0973355176800439,0.104584900627728
"P07203",-0.0161266586401947,-0.019989962138121
"P07225",0.0572217945975773,0.0626205984735169
"P07237",-0.0473122319563188,-0.0419134280803508
"P07307",-0.0630349808155097,0.00174666973846715
"P07327",0.0901640497732465,0.0998552832023094
"P07333",-0.267815931941644,-0.262417128065685
"P07339",-0.17907398766752,-0.173675183791557
"P07355",-0.223793365883582,-0.218394562007635
"P07357",0.269836179396922,0.275234983272886
"P07358",0.180207976359313,0.185606780235268
"P07359",-0.197369321493191,-0.191970517617257
"P07360",0.218110445190277,0.223509249066243
"P07384",-0.0769017891846779,-0.071502985308733
"P07437",-0.0621639539376933,-0.0580680826615207
"P07477",-0.116721612417262,-0.102673152327396
"P07585",-0.182042825885441,-0.176644022009494
"P07602",-0.152305757159434,-0.137735199925316
"P07711",-0.0795987379731891,-0.0838321223551066
"P07737",-0.0492000251933167,-0.0438012213173558
"P07738",-0.00779250235071949,-0.0164598385260319
"P07741",-0.155541804153659,-0.152809687580906
"P07858",-0.25534318367408,-0.225316621746096
"P07900",-0.0421959062434905,-0.0367971023675224
"P07910",-0.112725492611146,-0.105482519793233
"P07942",-0.186585220973553,-0.181186417097599
"P07947",-0.0419615272087661,-0.0459344238529678
"P07948",-0.0478705033480171,-0.0106646524462999
"P07988",0.247904883114776,0.260486398841609
"P07996",-0.213706308131417,-0.208307504255458
"P08133",0.138082772676182,0.143481576552134
"P08185",0.291570551132178,0.296969355008134
"P08195",0.111109124114405,0.113401182335022
"P08237",0.172120140000165,0.175851394546398
"P08238",-0.198429506271353,-0.193030702395404
"P08253",0.0662245726577027,0.0716233765336529
"P08254",-0.0514604217502228,-0.0460616178742672
"P08263;P09210",-0.0436820877149415,0.0273558621079566
"P08294",-0.0835529676827118,-0.0781541638067598
"P08311",0.0675301139572859,0.076559946923954
"P08319",0.045209163456418,0.0506079673323665
"P08493",-0.196737455930567,-0.191338652054618
"P08514",-0.123586944309857,-0.118188140433892
"P08519",-0.0672729528782678,-0.0618741490023016
"P08567",0.111632501747046,0.114140762617893
"P08571",0.117953020545515,0.123351824421466
"P08575",-0.147061906153825,-0.141663102277864
"P08581",0.176729824233956,0.225603899625545
"P08603",0.256884386652651,0.262283190528601
"P08637",0.045224805199366,0.0526658812296468
"P08648",-0.183241929783383,-0.173005949074821
"P08670",0.234746080007893,0.244389625400979
"P08697",0.138398624476899,0.14379742835284
"P08709",0.0413952069422354,0.0467940108181928
"P08727",0.0588309059287564,0.0565291101247549
"P08729",0.226218634149079,0.218641454273552
"P08754",-0.00259463468334253,0.022659792999594
"P08758",0.0121275981800633,0.00698696917694352
"P08779",-0.0362156610405364,-0.0286333529514398
"P08833",-0.178209063419658,-0.174052668048164
"P08865",-0.0779983390127317,-0.0809000322821669
"P09104",-0.0231027461927606,-0.0177039423167944
"P09172",0.418291202344525,0.4363746827558
"P09211",0.0579890860456711,0.064255730503028
"P09237",-0.269953663314205,-0.260320417627929
"P09326",-0.294415440144341,-0.291981588216821
"P09382",0.100236285975143,0.113549011567013
"P09429",0.12325282353908,0.183929427213129
"P09486",-0.301366185765614,-0.295967381889648
"P09493",0.209315661145389,0.199365333374899
"P09603",-0.198819527528972,-0.193420723653007
"P09619",-0.0210570987355005,-0.0156582948595556
"P09668",-0.011340631964023,0.00118247391610282
"P09871",-0.0537923813703323,-0.0483935774943589
"P09960",-0.18543527731461,-0.190145643751826
"P0C0L4",0.0448952850893658,0.0502940889653161
"P0C0L5",0.0590657948914917,0.0644645987674473
"P0DJI8",-0.0290538293897509,-0.0236550255137828
"P0DJI9",0.00903441101367619,0.0144332148896336
"P0DMV8;P0DMV9",0.027322478599844,0.0327212824757961
"P0DOX2",0.0512566074440155,0.0566554113199729
"P0DOX3",0.289497281049446,0.296298941936412
"P0DOX5",0.108808499751268,0.110591731016161
"P0DOX7",0.173093693572349,0.178492497448318
"P0DOX8",0.1744295984609,0.179828402336856
"P0DOY2;P0DOY3",0.11235875231316,0.108447184092139
"P0DP02",0.273015388769526,0.278414192645471
"P0DP23;P0DP24;P0DP25",-0.0180282909874592,-0.0139324197112707
"P0DPH7;P0DPH8",-0.110303166863112,-0.104904362987151
"P10124",-0.192914135248541,-0.1875153313726
"P10301",-0.0233353770438569,-0.0165839537254664
"P10321",0.0237193059210767,0.0596204250881698
"P10412",0.206769618395425,0.210865489671601
"P10451",-0.175942566604345,-0.170543762728371
"P10586",0.08122899439714,0.0930224464541993
"P10599",-0.156193233845947,-0.146472990153699
"P10619",-0.171990002504729,-0.173480044515645
"P10643",0.217410307123021,0.222809110998979
"P10644",0.116343924725276,0.133064727280006
"P10645",-0.200253402791146,-0.194854598915184
"P10646",-0.114208023055893,-0.108809219179953
"P10768",0.0436492926592882,0.0522203845198899
"P10809",0.0990518041687025,0.1242554293626
"P10909",-0.075188652394651,-0.0697898485186919
"P11021",-0.0174602407592062,-0.0120614368832577
"P11047",-0.181175549009057,-0.175776745133092
"P11049",-0.231204531167107,-0.227492482040009
"P11142",-0.0792931803288948,-0.0738943764529534
"P11150",0.0057936639506071,0.00866074180800602
"P11166",-0.0239867138194114,-0.020401516360085
"P11171",-0.316042222339327,-0.313669421586395
"P11215",0.0282792236013183,0.0336780274772863
"P11217",-0.265022980550127,-0.292184773312037
"P11226",0.500287009103152,0.504049927002606
"P11234",-0.086505660912076,-0.0768005321025864
"P11277",-0.212754459602223,-0.207355655726269
"P11279",0.0524033957491872,0.0577696592492716
"P11362",-0.197577573614248,-0.175549741059946
"P11413",0.230723267475265,0.228872804035074
"P11586",0.0781202586177008,0.0792077045883017
"P11597",-0.0749963251572687,-0.0695975212813149
"P11717",0.0858195009586664,0.0518892405532867
"P11766",0.163462360433758,0.177797587748723
"P11940",0.0976831277100434,0.0825401965626718
"P12109",-0.0568090456549601,-0.0514102417789992
"P12110",-0.0534571287308871,-0.0464694825933147
"P12111",-0.0238183736592923,-0.0184195697833349
"P12259",-0.175451456143762,-0.170052652267817
"P12273",-0.139926346237589,-0.144386502285903
"P12814",0.010861617724391,0.0162604216003501
"P12821",0.0190117993696983,0.0242592158484012
"P12830",-0.0366049640003077,-0.031206160124345
"P12931",-0.0136700710524362,0.0366801592554866
"P12955",0.14910403026775,0.143355846489798
"P13224",-0.0584149244767129,-0.0474231992287031
"P13473",0.274265105604838,0.282249223737172
"P13489",0.133867564498933,0.123012014685369
"P13497",-0.0231706378161771,-0.0177718339402251
"P13591",-0.277618389303706,-0.272219585427742
"P13598",0.131663497261098,0.131805679282282
"P13611",-0.176604919793615,-0.171206115917649
"P13612",-0.0809753550140275,-0.0805742354242138
"P13639",0.0111181160744787,0.0145177891697577
"P13645",-0.166929233236164,-0.161530429360196
"P13646",-0.019995456543846,-0.0145966526678851
"P13647",-0.306622966443189,-0.301224162567218
"P13667",0.0915215209576621,0.0879236427785814
"P13671",0.146605934760702,0.152004738636659
"P13686",0.0205637856089735,0.00783512128568375
"P13727",-0.172084916408801,-0.166686112532856
"P13796",0.135087881957917,0.140486685833871
"P13797",0.0605337786935696,0.0271572270630207
"P13798",-0.137811579730187,-0.143237041763516
"P13929",-0.0789469028255745,-0.07243877511352
"P13942",-0.214099416630445,-0.208700612754486
"P13987",-0.203581099192382,-0.206064566938849
"P14151",-0.0641653635418482,-0.0587665596658962
"P14209",-0.0348500690122044,-0.0294512651362329
"P14314",-0.0653628207186348,-0.0599640168426774
"P14317",-0.0778345383664867,-0.0727899415182431
"P14543",-0.216575214211083,-0.211176410335129
"P14618",0.0351474720560976,0.0405462759320514
"P14625",-0.128159314889242,-0.122760511013292
"P14649",-0.00402189056648794,-0.0156238467653793
"P14735",-0.0398874319370455,-0.0101639454436526
"P14770",0.00917345189994023,0.0141662021799043
"P14780",0.0114673398531977,0.0208023520344831
"P14923",-0.246206190595792,-0.241365815280314
"P15090",-0.176074078989426,-0.142080018994331
"P15144",0.199400129525381,0.20827664895068
"P15151",0.168809148900513,0.16093616796088
"P15153",-0.0582605315322322,-0.0555881140394554
"P15169",0.109474770853373,0.114873574729319
"P15291",0.0654624049979304,0.0708612088738931
"P15311",-0.131133923190569,-0.130643092313459
"P15531",0.0113944446572507,0.00754086528744935
"P15814",0.16191232539094,0.176488316966585
"P15907",-0.0546647466814605,-0.0492659428054907
"P15924",-0.179422941569875,-0.174024137693921
"P15941",-0.0588578950623209,-0.0562138261372258
"P16035",-0.072758990375041,-0.0545997432787004
"P16070",-0.136105185009917,-0.130706381133965
"P16109",-0.184326199506408,-0.138790982178506
"P16112",-0.350039328976735,-0.344640525100768
"P16150",-0.207701053297686,-0.202302249421724
"P16152",0.113101527086442,0.134629772156633
"P16157",-0.186992393099503,-0.181593589223539
"P16284",-0.0519216070156947,-0.0478257357395098
"P16401",0.0124154384556565,0.0314647731655562
"P16452",-0.212865060393586,-0.221982815856856
"P16671",-0.10473707247616,-0.0972384678506284
"P16871",-0.217023966718893,-0.211625162842937
"P16949",-0.157006494672352,-0.159191813556504
"P17301",-0.00306100983719126,0.00233779403876788
"P17655",-0.0274604030461916,-0.0260109660818539
"P17844",-0.152457463311947,-0.158975653494114
"P17858",0.0252024154238777,0.0157356500502344
"P17900",0.0882280135700402,0.0988294948856447
"P17927",-0.208345168781199,-0.229411326625894
"P17931",0.177554883210237,0.195521414431722
"P17936",0.214578421195434,0.219977225071387
"P17980",-0.162649348173555,-0.161629203680834
"P17987",-0.00654079067239088,-0.00537737031708652
"P18065",-0.204817317796893,-0.197058426244615
"P18085",0.0458348467834497,0.0420933851842387
"P18124",0.105907469454358,0.0969640289720326
"P18206",0.03950485350334,0.0449036573792867
"P18428",0.0209212628229842,0.0263200666989434
"P18564",0.0371219782338361,0.0397006152719417
"P18577",0.00245886128214856,-0.00350992725308785
"P18669",0.02688693354599,0.0267454549698698
"P18827",-0.319908514619346,-0.323384646121452
"P19013",-0.177274541316311,-0.171075296273774
"P19021",-0.0265541281168566,-0.0211553242409117
"P19022",-0.113653567381371,-0.108254763505425
"P19256",-0.138817342426453,-0.126039996941736
"P19320",-0.0143667798807741,-0.00896797600480781
"P19338",-0.124576737205077,-0.123912468741848
"P19367",0.41098745184809,0.429148594090408
"P19652",0.302219390156568,0.3076181940325
"P19823",-0.13230300796538,-0.126904204089406
"P19827",-0.0543988733981919,-0.0490000695222186
"P19971",-0.0529214111651459,-0.0552922817360217
"P20062",0.0138846144713023,0.0302535987207317
"P20073",-0.0309212502124465,-0.010757075330539
"P20339",-0.0663990376277042,-0.0616462663200146
"P20618",-0.0025848994178812,-0.0116062649840076
"P20701",-0.120831858781743,-0.115433054905781
"P20774",0.000476385470738805,0.00389237639422468
"P20810",0.362521601660707,0.339868106358144
"P20851",0.185194105081106,0.182304624949495
"P20908",-0.148838041568812,-0.150159554540855
"P20930",-0.171510542321048,-0.167947501837828
"P21281",0.451444290461502,0.455494858164457
"P21291",0.00566253786758963,0.017289749973699
"P21333",0.0330186908649335,0.0384174947408944
"P21439",-0.154040978637006,-0.117203738547152
"P21589",0.00144150246618313,-0.00183346432786546
"P21730",-0.0307843851523586,-0.0264656888677663
"P21810",-0.217618263220354,-0.212219459344389
"P21926",-0.119103344540919,-0.126089766409901
"P21980",-0.0579444631101396,-0.0603945390948049
"P22061",-0.0373586966883011,-0.0319598928123455
"P22105",-0.0121315350162163,-0.00673273114027495
"P22223",-0.181984588083056,-0.146088602463745
"P22234",-0.0804494605854478,-0.0653276274637786
"P22304",-0.154736244707903,-0.149337440831946
"P22314",-0.104400496922267,-0.0863508073205006
"P22352",0.19313082698136,0.198529630857337
"P22392",0.0334203516843115,0.0813308817020522
"P22466",-0.319433599964919,-0.265055818866456
"P22607",-0.138601103000417,-0.164983991792358
"P22626",0.224042675277375,0.246753945109174
"P22692",-0.120871854319715,-0.118102508888706
"P22694",0.156205363381379,0.197865397417499
"P22735",-0.491229981877318,-0.499907422589112
"P22792",0.118634886399693,0.124033690275651
"P22891",-0.0313627635507583,-0.0259639596747956
"P23141",0.00620349047576951,0.0249441552717995
"P23142",0.119773338716945,0.12517214259292
