"PG.ProteinGroups","logFC_primary","logFC_comparison"
"P04062",-0.171706847627012,-0.195613388692774
"P04070",-0.0892625237458713,-0.0468962271585163
"P04075",0.140894262737126,0.164210617897657
"P04083",0.110426262984411,0.108748157361907
"P04114",0.115290238570449,0.0987924440202868
"P04156",-0.113994529459289,-0.179321811378789
"P04180",-0.135646472001982,-0.0968267931692441
"P04196",-0.138690288382385,-0.151742980691235
"P04211",-0.0695425585016949,-0.0743882834991005
"P04217",0.103325693988863,0.0686868487526322
"P04233",-0.222200729948437,-0.208997756372757
"P04259",-0.17466130653977,-0.194518486327024
"P04264",-0.273907837901966,-0.308287788105524
"P04275",-0.268680644307292,-0.180419576592389
"P04278",-0.148477392260681,-0.149016726519038
"P04350",-0.081003097380524,-0.0600479473997808
"P04406",-0.24151835534526,-0.16621864197101
"P04439",-0.0803049975532879,-0.059956899742728
"P04632",-0.253461913351032,-0.200040524764558
"P04792",-0.14174471342997,-0.123205522508421
"P04839",0.184507195201007,0.18225443653242
"P04899",-0.129079923836947,-0.130130694905699
"P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1",-0.00304354413776942,0.0352433520053914
"P04921",-0.100399397487323,-0.00218112761421452
"P05019",-0.251856732076652,-0.224275772383981
"P05023",-0.173427801930475,-0.15504510605896
"P05060",-0.254183534449657,-0.243792499640866
"P05062",-0.369353148021011,-0.367849629763904
"P05067",-0.217277114505567,-0.21163791817238
"P05089",-0.27982825725641,-0.317613571797361
"P05090",-0.310231470196234,-0.281559653739107
"P05106",-0.16721966966548,-0.166156777042152
"P05107",-0.154141803230722,-0.140850121436577
"P05109",0.00638884952243224,0.0284636112056642
"P05121",-0.170730765864585,-0.130670758933471
"P05141",0.0706086005206537,0.0985505315834327
"P05154",-0.251864091241194,-0.251285768059905
"P05155",-0.201399207136756,-0.138717550198191
"P05156",-0.0277779175051798,-0.041061333679826
"P05160",-0.0634989784034534,0.012473303082249
"P05164",-0.0994563450668924,-0.057938174421853
"P05186",-0.222416712154224,-0.222705857396835
"P05198",0.0619416532269073,0.143046316278692
"P05362",-0.139830949270737,-0.123409051421289
"P05386",-0.170179106712309,-0.163750567385859
"P05387",-0.298449005127107,-0.241202412965077
"P05388",-0.210047336361859,-0.148467230405901
"P05452",-0.0906783876037611,-0.0823740111492413
"P05543",0.0486126110001752,0.0367555655920828
"P05546",-0.00260534506102772,0.0354991545409113
"P05556",-0.13277200350916,-0.0946943678901828
"P05997",-0.118901834400564,-0.136237352164567
"P06276",0.0338092930254437,0.00511042512001225
"P06310",-0.0220769571968162,0.00422953045776353
"P06312",-0.0852358643846092,-0.104136528309168
"P06331",-0.0846069511528462,-0.0882570728314462
"P06396",0.0231992374994867,0.0702862354111851
"P06454",0.00976438336386209,0.0299593872300026
"P06576",0.0293007494247615,0.0798695114806725
"P06681",0.0450924300475108,0.0304887229168163
"P06702",0.0161941887179644,0.0515940997856994
"P06703",-0.0656856710146734,-0.0124045341226182
"P06727",-0.0789362567160552,-0.0939225506504187
"P06733",-0.249940763768622,-0.207307970754329
"P06734",-0.374318015664242,-0.368705268600079
"P06744",0.0215643878224832,0.0864468207901563
"P06753",0.0532659197085046,0.0999401225877143
"P06756",-0.010061966095134,0.0427006257977203
"P06858",-0.204561633469599,-0.172072771400646
"P07093",-0.213799849261212,-0.189586812931116
"P07195",0.157043330423686,0.173201464864055
"P07203",-0.0376394880260928,-0.00395459537395482
"P07225",-0.186026225369556,-0.130265458383079
"P07237",-0.153786784848444,-0.0620684441235113
"P07307",-0.327651646624734,-0.233755710209962
"P07327",-0.253572959713098,-0.209032968011729
"P07333",-0.233644655041504,-0.230279444527785
"P07339",-0.172809915210367,-0.200443071937997
"P07355",-0.259258488680407,-0.272515040837746
"P07357",-0.0367199059834356,-0.0135595906405612
"P07358",-0.0227024444781101,-0.0138131834237178
"P07359",-0.272122274218855,-0.258889373751707
"P07360",-0.128904684180993,-0.0722898515622479
"P07384",-0.103427536614911,-0.0680473103059516
"P07437",-0.0756389495488818,-0.0729581442870089
"P07477",-0.268382626977715,-0.315994938162532
"P07585",-0.303334431128075,-0.273352865968098
"P07602",-0.147469840674507,-0.12469859614079
"P07711",-0.171273990695813,-0.121958537215335
"P07737",0.0364066319437022,0.0216816958033572
"P07738",0.0261485150383987,0.147750551100978
"P07741",-0.12002664112739,-0.0823150670785946
"P07858",-0.213739403173035,-0.156060225227479
"P07900",-0.0662430776773135,-0.0158113658901442
"P07910",-0.231672821456245,-0.185977027126089
"P07942",-0.277385771508028,-0.226923676814792
"P07947",-0.0178155872255701,-0.0181596539445525
"P07948",-0.284164727910374,-0.291423434515937
"P07988",0.116991129066298,0.140049483489324
"P07996",0.0631405367093905,0.054726113792853
"P08133",-0.00755206868818448,0.0280634207475234
"P08185",-0.035483560633601,-0.0709325899270556
"P08195",-0.238850832608696,-0.226932565253526
"P08237",-0.0680658133865997,0.0204939298584819
"P08238",-0.234764218216146,-0.197713114376235
"P08253",-0.218741910297526,-0.163227665337407
"P08254",-0.198973371562133,-0.177246232163148
"P08263;P09210",-0.30930853655076,-0.212922496044341
"P08294",-0.314605377643598,-0.309319140880971
"P08311",-0.00104242810049904,0.0914716560894977
"P08319",-0.279827935157629,-0.222536469798531
"P08493",-0.31932544773318,-0.302622368959886
"P08514",-0.0813734551738357,-0.0556265236406226
"P08519",-0.073025159280574,-0.0157436629693333
"P08567",0.0560176776682422,0.0538603949811609
"P08571",-0.0835937980050421,-0.0344423872995776
"P08575",-0.207999322792395,-0.172559200321192
"P08581",0.097339351504381,0.105228516705359
"P08603",-0.0520644396127228,-0.0849004457494296
"P08637",-0.0837234997646199,-0.0782449750958047
"P08648",-0.191180012620878,-0.126879851972411
"P08670",0.145214988714701,0.171170382350441
"P08697",-0.0918217121857694,-0.0616685415502332
"P08709",-0.156755765758286,-0.149463790919109
"P08727",-0.13465417965058,-0.139304247186553
"P08729",-0.272660227268441,-0.219176298062527
"P08754",-0.0288811579172439,-0.0288633701795851
"P08758",-0.0520615658216794,-0.0452220863834771
"P08779",-0.0813110462271744,-0.135555545367012
"P08833",-0.352034235171971,-0.335901079204804
"P08865",-0.165291665028432,-0.131282714059502
"P09104",-0.175863841337888,-0.155864484421663
"P09172",0.0598779349031622,0.0538283561539714
"P09211",0.0513582926822558,0.0856139898830541
"P09237",-0.187435132983886,-0.195678187047795
"P09326",-0.382030297331022,-0.367946276725426
"P09382",-0.108073342622333,-0.0733334434670567
"P09429",0.0521524552438315,0.08357839346586
"P09486",-0.0788691698382298,-0.0574315972772919
"P09493",0.183281380495037,0.233948393460746
"P09603",-0.299395117325982,-0.276270998923945
"P09619",-0.348245667087998,-0.319761351188067
"P09668",-0.166230625132929,-0.151584836196125
"P09871",-0.220802752235368,-0.1531307162291
"P09960",-0.131447471863141,-0.111504672073596
"P0C0L4",-0.196417477206381,-0.146772533762467
"P0C0L5",-0.227753223529225,-0.186503991139684
"P0DJI8",-0.420730900879429,-0.257747136440388
"P0DJI9",-0.392007898295471,-0.269476844574227
"P0DMV8;P0DMV9",0.0197296697742502,0.0423438679994312
"P0DOX2",-0.0992284421277745,-0.0965510846834583
"P0DOX3",0.121809025558147,0.0497607490944887
"P0DOX5",-0.129843177423488,-0.218281669125744
"P0DOX7",0.063288330349863,0.0599608660004076
"P0DOX8",-0.0894646961857148,-0.100422439918717
"P0DOY2;P0DOY3",-0.0713167460811057,-0.0591254501114094
"P0DP02",0.0219046215667511,-0.001949530844362
"P0DP23;P0DP24;P0DP25",-0.0603969451732169,-0.0487098558342751
"P0DPH7;P0DPH8",0.000992791594979892,0.0259707206104878
"P10124",-0.0393732429424389,-0.0185604787043534
"P10301",-0.201577671362639,-0.235987190190901
"P10321",-0.206281275494185,-0.187492901175379
"P10412",0.157479151126386,0.200586931211985
"P10451",-0.295592210078141,-0.250220328342728
"P10586",-0.203418361054466,-0.155233519359327
"P10599",-0.131868799353184,-0.0960845727079995
"P10619",-0.0421897643351743,-0.0238132746970185
"P10643",-0.0569198037408452,-0.0787593273316922
"P10644",0.0151201600289639,0.0640522913622146
"P10645",-0.254767223072438,-0.215017820206899
"P10646",-0.21782490436425,-0.172873806794691
"P10768",0.106996922457687,0.203803250595778
"P10809",-0.21556713358847,-0.161247078038023
"P10909",-0.203894887369714,-0.166597494275425
"P11021",-0.181338927977549,-0.137165322746917
"P11047",-0.261091340471138,-0.202367021088472
"P11049",-0.241161896159966,-0.190864332466214
"P11142",-0.101517204438563,-0.0612628579764891
"P11150",-0.201714807251053,-0.164178235564979
"P11166",-0.19981390631056,-0.121024974241186
"P11171",-0.279992016055791,-0.143393163580102
"P11215",-0.0861383479074043,-0.0894884567544381
"P11217",-0.231227443211194,-0.0788702659270246
"P11226",0.0630585033733997,0.0462586045579219
"P11234",-0.143229152233118,-0.125005636016668
"P11277",-0.157467708514158,0.043368033413886
"P11279",-0.173453927637065,-0.215421085049567
"P11362",-0.253940329488305,-0.213144896614921
"P11413",0.0687743233409437,0.104210307576926
"P11586",-0.10220163438341,-0.101813929014404
"P11597",-0.221605585249279,-0.261232834057068
"P11717",-0.0415785875331514,-0.0529683825913185
"P11766",0.0401519214029324,-0.0392296041722133
"P11940",-0.117689807490138,-0.112637172614133
"P12109",-0.278703927251083,-0.243043031328783
"P12110",-0.200679868293639,-0.183397744902413
"P12111",-0.235627192518967,-0.20487742338725
"P12259",-0.218536716263515,-0.181236813384935
"P12273",-0.161918077160884,-0.177268343115638
"P12814",0.031478483222088,0.0163830676993761
"P12821",-0.17088941997778,-0.167443483423044
"P12830",-0.26114263492253,-0.201692018406494
"P12931",-0.0142436265717976,0.00604460293808096
"P12955",0.19914544581447,0.194037843934931
"P13224",-0.0371843979406972,-0.021372552599539
"P13473",-0.0222105656937739,-0.0241647287230062
"P13489",-0.0209204813603208,0.0249751860393612
"P13497",-0.210788314422082,-0.14393238267346
"P13591",-0.377030017430075,-0.343317884924941
"P13598",-0.0412592101425577,-0.00994620933175128
"P13611",-0.280279878285388,-0.241710635526903
"P13612",-0.187235939416109,-0.179403848250423
"P13639",-0.0366407489330793,-0.0227734971800331
"P13645",-0.318538944006621,-0.360098240614734
"P13646",-0.175900769776849,-0.190369359871227
"P13647",-0.307019139804648,-0.346318755869873
"P13667",-0.115227426862814,-0.0598613326135151
"P13671",-0.0907430161709719,-0.0897963030917506
"P13686",-0.2046825287035,-0.202966881694384
"P13727",-0.265276131489939,-0.253790270609514
"P13796",0.0531471538093626,0.0889133542236884
"P13797",0.0146427430945613,0.0247370833792511
"P13798",-0.0133694746309416,0.0451547751584913
"P13929",-0.282802931208504,-0.262898754706397
"P13942",-0.333771095662177,-0.309272380684817
"P13987",-0.231420101076369,-0.209165290239211
"P14151",-0.170364491685845,-0.1494658685983
"P14209",-0.260408314945821,-0.188475520158422
"P14314",-0.233194681339732,-0.197041232897286
"P14317",-0.0947881456924087,-0.0887522551040636
"P14543",-0.280114957561084,-0.229045921431062
"P14618",0.00708283541630905,0.000464650847870729
"P14625",-0.294868761956373,-0.271978124287534
"P14649",0.0384337391057432,0.00925885165029428
"P14735",-0.0806421031023268,-0.0826410826589665
"P14770",-0.122034631420293,-0.0833559554353993
"P14780",-0.0746865854139127,0.00902459014779922
"P14923",-0.308657391791595,-0.35744214242759
"P15090",-0.247388636414348,-0.244409353122309
"P15144",-0.194137990405274,-0.219216793643622
"P15151",-0.112965821645913,-0.154984805104483
"P15153",-0.0718677626828601,-0.0502667765713998
"P15169",-0.0755405610003628,-0.00769623991224044
"P15291",-0.220079850213354,-0.170819214900269
"P15311",-0.222941052605151,-0.224816856787349
"P15531",-0.00604622712803504,0.0661575602455002
"P15814",-0.0225750472674697,-0.0309969106257046
"P15907",-0.254448978264032,-0.209144304137372
"P15924",-0.268026281329069,-0.317478931648248
"P15941",-0.171325551316688,-0.119591251986684
"P16035",-0.135355200101465,-0.160494099816349
"P16070",-0.250512243953107,-0.231126316287298
"P16109",-0.264890517725226,-0.278014553712161
"P16112",-0.485827645913437,-0.454262479942749
"P16150",-0.253775326611992,-0.230751845809385
"P16152",0.150723778431023,0.180414940794741
"P16157",-0.240830312724512,-0.0528824401570951
"P16284",-0.0438212002016094,-0.0243579491714563
"P16401",0.0920151377566309,0.120889391949204
"P16452",-0.261896768012431,-0.151741154826762
"P16671",-0.227183647719253,-0.155786520502929
"P16871",-0.300120345626206,-0.273489534617347
"P16949",-0.179790944648467,-0.147203148174841
"P17301",-0.0752492974987309,-0.0547782236694321
"P17655",-0.267198250203149,-0.19344999885009
"P17844",-0.0393485425285292,-0.232748515318109
"P17858",0.0153676992060241,0.0437340127843848
"P17900",0.0143411588872526,-0.0108481058594805
"P17927",-0.22631691071011,-0.240333524808475
"P17931",0.0512523161654013,0.0440177056199458
"P17936",-0.111419151838408,-0.0827157500436613
"P17980",-0.171679057825473,-0.0576507187331385
"P17987",-0.0895418327762707,-0.0399972138122795
"P18065",-0.357215175116147,-0.335155458841442
"P18085",-0.0353886146540505,-0.0602359384230091
"P18124",0.0598571035497901,0.107785760437168
"P18206",0.0237192263112131,0.00191972320191525
"P18428",-0.238014928414746,-0.228122982394792
"P18564",-0.108203761930636,-0.0477548454799379
"P18577",-0.0789655377084717,-0.00661415652404251
"P18669",0.0844983456742785,0.13328487776827
"P18827",-0.154020464782564,-0.15123980646003
"P19013",-0.0770485628792521,-0.133343443011821
"P19021",-0.242512409729128,-0.198595355543091
"P19022",-0.232212983578352,-0.216826454446517
"P19256",-0.30410409387196,-0.281002004375891
"P19320",-0.162930886270264,-0.14165474280234
"P19338",-0.181649089573071,-0.147837062005452
"P19367",0.0042033955910723,0.0318698517527469
"P19652",-0.178384287254342,-0.158305535482109
"P19823",-0.237445840503977,-0.18574166002097
"P19827",-0.116117938652472,-0.0667541010976151
"P19971",-0.15272665514264,-0.15071747179738
"P20062",-0.153658318108965,-0.145179821234937
"P20073",0.0185943157358688,0.0610040816333095
"P20339",-0.133406848627104,-0.12400748545679
"P20618",0.00463497847750105,0.086624697680671
"P20701",-0.17560977048981,-0.141402804736664
"P20774",-0.174911522657597,-0.125555311669739
"P20810",0.160226330315679,0.213863718330563
"P20851",-0.142179977865426,-0.0856407173004197
"P20908",-0.292857084774441,-0.228816846139517
"P20930",-0.290614984193228,-0.347437902514356
"P21281",0.189816381522931,0.293160170066515
"P21291",-0.0524984897820282,-0.0265378909507188
"P21333",0.124972550465579,0.105032595029058
"P21439",-0.225910986459947,-0.176197053936828
"P21589",-0.0169071031106185,-0.0262150509053711
"P21730",-0.0186831923183801,-0.02205822718091
"P21810",-0.255156077599995,-0.225049704191292
"P21926",-0.172094983962056,-0.152320078179859
"P21980",0.0392254340705644,0.108732089268095
"P22061",-0.0313824923345543,0.0166501635009393
"P22105",-0.19255729867127,-0.144136086075608
"P22223",-0.259331575086998,-0.20272820738416
"P22234",-0.0621007214678908,0.0768589840261305
"P22304",-0.242777300771449,-0.227929980021452
"P22314",0.152475206154843,0.219949425700392
"P22352",-0.119260019525456,-0.0848489725277268
