"PG.ProteinGroups","logFC_primary","logFC_comparison"
"P01019",0.0336624811494239,-0.0673548912559241
"P01023",0.222439678436254,0.121422306030885
"P01024",0.283772241296191,0.18275486889085
"P01031",0.239616417397253,0.138599044991915
"P01033",-0.0308934585909881,-0.117384313482427
"P01034",0.183146180484304,0.0821288080789735
"P01040",0.0784295157665085,-0.0219681135288781
"P01042",0.149943176269284,0.048925803863936
"P01111",-0.0394786498491779,-0.131990460643882
"P01116",0.154789821348507,-0.00633529563422108
"P01137",-0.0419254591049771,-0.139829945891806
"P01266",0.208998840238507,0.105881567619576
"P01275",0.254125397087007,0.153280165854662
"P01344",0.15445232520109,0.0537298513183906
"P01591",0.343119457109131,0.242102084703797
"P01597;P04432",0.309569315870105,0.250577718087266
"P01602",0.0942578764380855,0.0307915969291486
"P01619",0.385701351238852,0.28373292245327
"P01624",0.140019875837297,0.039002503431961
"P01699",0.17908510877502,0.0783626348922883
"P01700",0.238494906404949,0.137477533999594
"P01701",0.12352382774602,0.017004940568274
"P01703",0.281533119512035,0.191536037084786
"P01704",0.118347659573971,0.0705903374793753
"P01706",0.320538433998429,0.239584531578505
"P01709",0.551027543905303,0.47178498169713
"P01714",0.445211359228503,0.349530695967703
"P01717",0.24501507373075,0.143997701325389
"P01732",0.11099049758983,0.0681068764701243
"P01780",0.199627302624274,0.0986099302189221
"P01817",0.515513636277015,0.412278499658239
"P01833",0.0774298047984168,-0.021263075040153
"P01834",0.194394616901754,0.0933772444964198
"P01857",0.0979060069623845,-0.00311136544295643
"P01859",0.208639291650865,0.107621919245535
"P01860",0.146143662387027,0.0451262899816722
"P01861",0.431802413274873,0.330785040869523
"P01871",0.357612133019021,0.256594760613705
"P01876",0.241345784827464,0.140328412422116
"P01880",0.365484809193452,0.267566446026162
"P01889",0.0625897720590682,-0.0377057762303519
"P01893",0.0378078187653212,-0.0633423452304616
"P02042",-0.0900294281320253,-0.191046800537368
"P02144",0.160001770451338,0.0642031119636455
"P02533",0.0531269883876622,-0.047890384017677
"P02538",-0.00373917110466415,-0.104756543509989
"P02545",0.318246468232264,0.215410696300452
"P02549",0.0288549797509905,-0.0721623926543451
"P02647",0.0655082004557634,-0.0355091719495775
"P02649",0.0187093002183722,-0.082308072186958
"P02652",0.127510508333149,0.0264931359278116
"P02654",0.140989092974763,0.0399717205694223
"P02655",-0.0333494197879673,-0.134366792193294
"P02656",0.0330871476005203,-0.067930224804801
"P02671",0.371705683747635,0.27068831134228
"P02675",0.280243670484872,0.179226298079559
"P02679",0.274033181754881,0.173015809349518
"P02730",0.0075514552960545,-0.0934659171092882
"P02743",0.256712983308672,0.155695610903345
"P02745",0.480371828317502,0.379354455912155
"P02746",0.343364626416477,0.242347254011131
"P02747",0.34742843820783,0.246411065802494
"P02748",0.191205510716927,0.0901881383115892
"P02749",0.273593721142396,0.172576348737067
"P02750",0.415213590050886,0.314196217645549
"P02751",0.309267385612429,0.208250013207106
"P02753",0.414899231552617,0.313881859147255
"P02760",0.0779422067171236,-0.0230751656881889
"P02763",0.477370129767619,0.376352757362284
"P02765",0.355086596740886,0.254069224335556
"P02766",0.133449630178619,0.0324322577732907
"P02768",0.455206139079543,0.354188766674193
"P02774",0.313803355780864,0.212785983375509
"P02775",-0.23058816766866,-0.331605540073978
"P02776",-0.0167791583469086,-0.117556547083234
"P02786",0.286201731536893,0.185184359131556
"P02787",0.484021925710769,0.38300455330544
"P02788",0.117695799980886,0.00369052048683116
"P02790",0.29843040396266,0.197413031557341
"P03950",0.304337504809951,0.200409967638276
"P03951",0.121254455557747,0.0202370831524075
"P03952",0.254440561707682,0.153423189302321
"P04003",0.279571386071696,0.178554013666384
"P04004",0.148561329289919,0.047543956884585
"P04040",-0.174798502934554,-0.275815875339914
"P04062",-0.00549567739428003,-0.100406808976814
"P04070",0.0985611794409138,-0.00245619296443067
"P04075",-0.113550707709445,-0.21456808011478
"P04083",-0.0353334995942598,-0.135061514561067
"P04114",0.0232997662021788,-0.0777176062031479
"P04156",0.0767536711376202,-0.0414592449498876
"P04180",0.305152860987066,0.204135488581748
"P04196",0.0282489242363582,-0.0727684481689757
"P04211",0.195414627693054,0.098899042352075
"P04217",0.436963019753703,0.335945647348346
"P04233",0.130606513918316,0.0319413475972805
"P04259",0.0470008628540679,-0.0540165095512695
"P04264",-0.00154587783445237,-0.102563250239783
"P04275",0.1386194174667,0.0376020450613694
"P04278",0.398281612493626,0.297264240088273
"P04350",-0.0947357266792324,-0.199636113889172
"P04406",-0.014728409672065,-0.115745782077386
"P04439",0.0850485724411847,-0.015968799964158
"P04632",0.14913685604431,0.0492571477171584
"P04792",0.0430846205391617,-0.0663381495364153
"P04839",-0.243410555507478,-0.290142629474067
"P04899",-0.00588731578566559,-0.107037479781429
"P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1",-0.0411731990959492,-0.142190571501276
"P04921",0.162110405807356,0.00128334679546604
"P05019",0.199987132022052,0.11103494524238
"P05023",0.107419570112327,0.00717102145430459
"P05060",0.0825318956212762,-0.0173478127058768
"P05062",0.44534849145003,0.329558691163372
"P05067",-0.156329464559583,-0.257346836964933
"P05089",0.0275880321287705,-0.0747154244823669
"P05090",0.324495885047277,0.223478512641918
"P05106",0.0275707963565814,-0.0734465760487488
"P05107",0.0981725168751915,-0.00284485553014058
"P05109",0.0389347930047439,-0.0620825794006077
"P05121",0.0677260707914513,0.0254478920301562
"P05141",0.130242219579452,-0.0119135147013232
"P05154",0.0941369598125199,-0.00688041259282279
"P05155",0.208877214032832,0.107859841627469
"P05156",0.305381481554662,0.204364109149319
"P05160",0.434439968067666,0.337538635246524
"P05164",-0.054934819319941,-0.0915019422915764
"P05186",0.0377325388771386,-0.00985887984091072
"P05198",-0.0866530448582461,-0.214584480507435
"P05362",0.052990968348773,-0.048026404056575
"P05386",-0.142611623277622,-0.231848656458631
"P05387",0.163998226952788,0.059807242572953
"P05388",0.114856706798973,0.0137065428032006
"P05452",0.173594692567363,0.0725773201620257
"P05543",0.253663083129867,0.152645710724528
"P05546",0.197151138130042,0.0961337657247014
"P05556",0.0848195324594414,-0.0161978399458995
"P05997",0.106629363106085,0.00268905363016092
"P06276",0.224995950096353,0.131363926201541
"P06310",0.068031837576207,-0.028308783265059
"P06312",0.41957737872599,0.318560006320659
"P06331",0.340396637259012,0.23549455552468
"P06396",0.154016174598098,0.052998802192759
"P06454",-0.0263434465223025,-0.129240499410599
"P06576",0.21452033702839,0.0772533051590774
"P06681",0.305728865786316,0.20471149338097
"P06702",0.0224525750870104,-0.0785647973183288
"P06703",0.0232388791950129,-0.0765442178579985
"P06727",0.136313052891619,0.0352956804862803
"P06733",0.146548691198962,0.0455313187936266
"P06734",0.228585318012273,0.126314144246839
"P06744",0.197494885469917,0.122727508502087
"P06753",-0.0113759158792295,-0.128981017602896
"P06756",0.118106548638187,0.0322128188981212
"P06858",0.151477686366629,0.0504603139612811
"P07093",-0.0330343227776382,-0.111828999122578
"P07195",-0.0597078127436426,-0.158701323737786
"P07203",0.0215128293858982,-0.0758464086989203
"P07225",0.243248019967133,0.142230647561778
"P07237",0.106474552892125,0.0054571804868111
"P07307",0.264616665809224,0.192387924573559
"P07327",0.343737009486345,0.267262251921332
"P07333",-0.0341712769001408,-0.135188649305473
"P07339",-0.00626407245715299,-0.107281444862481
"P07355",0.0354651227968255,-0.0655522496085208
"P07357",0.306556085380358,0.205538712975031
"P07358",0.202910420837423,0.101893048432073
"P07359",0.0747529527256638,-0.0262644196797055
"P07360",0.34701512937127,0.245997756965943
"P07384",0.0265257474302327,-0.0744916249751135
"P07437",0.0134749956111886,-0.0876751683845995
"P07477",0.151661014560453,0.0612517088225939
"P07585",0.121291605242634,0.0202742328372985
"P07602",-0.00483591648492698,-0.0880247419969837
"P07711",0.0916752527226237,-0.0068432047745155
"P07737",-0.0856066571370189,-0.186624029542335
"P07738",-0.0339410173891181,-0.151925311907748
"P07741",-0.0355151630262682,-0.141299226207318
"P07858",-0.0416037805010454,-0.133860622177028
"P07900",0.0240471714338231,-0.076970200971509
"P07910",0.118947328845099,0.0181424050604413
"P07942",0.0908005505344747,-0.0102168218708663
"P07947",-0.024145939983196,-0.132312129267591
"P07948",0.236294224562357,0.161149431503583
"P07988",0.130913754048478,0.0455464864196689
"P07996",-0.276846844840808,-0.377864217246142
"P08133",0.145634841364366,0.0446174689590197
"P08185",0.327054111765779,0.226036739360444
"P08195",0.349959956723101,0.242315979957804
"P08237",0.240185953386765,0.11572947643037
"P08238",0.036334711944793,-0.0646826604605426
"P08253",0.284966482955229,0.183949110549879
"P08254",0.14751294981191,0.046495577406569
"P08263;P09210",0.265626448835818,0.221737965647682
"P08294",0.231052409960887,0.130035037555551
"P08311",0.068572542057785,-0.0290335988801598
"P08319",0.325037098614047,0.224019726208704
"P08493",0.122587991802613,0.0215706193972629
"P08514",-0.0422134891360209,-0.143230861541367
"P08519",0.00575220640230611,-0.0952651660030117
"P08567",0.0556148240788037,-0.0456971451483135
"P08571",0.201546818550558,0.100529446145197
"P08575",0.0609374166385699,-0.0400799557667728
"P08581",0.0793904727295747,-0.00789636176919917
"P08603",0.308948826265373,0.207931453860029
"P08637",0.128948304963986,0.025192056419522
"P08648",0.00793808283749442,-0.101607917069282
"P08670",0.0895310912931926,-0.00502231359490146
"P08697",0.230220336662669,0.129202964257328
"P08709",0.198150972700521,0.0971336002951837
"P08727",0.193485085579336,0.0923847360309349
"P08729",0.49887886141752,0.391474592746958
"P08754",0.0262865232339013,-0.0436301492700908
"P08758",0.0641891640017427,-0.0320770425580319
"P08779",0.045095385186638,-0.0513533121541698
"P08833",0.173825171752313,0.072045154450695
"P08865",0.0872933260157005,-0.0223560402479333
"P09104",0.152761095145127,0.0517437227397899
"P09172",0.358413267441363,0.274849615554168
"P09211",0.00663079336341532,-0.0997754884314439
"P09237",-0.0825185303303186,-0.186082339861862
"P09326",0.087614857186681,0.00670380491657951
"P09382",0.208309628597476,0.107204703161914
"P09429",0.071100368295248,0.0265403210238704
"P09486",-0.222497015927384,-0.323514388332717
"P09493",0.026034280650352,-0.0913437141717353
"P09603",0.10057558979701,-0.00044178260832517
"P09619",0.327188568352497,0.226171195947153
"P09668",0.154889993168906,0.056779261512002
"P09871",0.167010370865036,0.0659929984596914
"P09960",-0.0539878054514684,-0.151808844310099
"P0C0L4",0.241312762295747,0.140295389890408
"P0C0L5",0.286819018420717,0.185801646015371
"P0DJI8",0.391677071489678,0.290659699084337
"P0DJI9",0.401042309309148,0.300024936903814
"P0DMV8;P0DMV9",0.00759280882559388,-0.0934245635797453
"P0DOX2",0.15048504957179,0.0494676771664402
"P0DOX3",0.167688255491299,0.0915280859149004
"P0DOX5",0.238651677174756,0.14753824766712
"P0DOX7",0.109805363222486,0.00878799081716686
"P0DOX8",0.263894294646615,0.162876922241281
"P0DOY2;P0DOY3",0.183675498394265,0.0633145650364746
"P0DP02",0.251110767202775,0.15009339479742
"P0DP23;P0DP24;P0DP25",0.0423686541857577,-0.0587815098100215
"P0DPH7;P0DPH8",-0.111295958458092,-0.212313330863429
"P10124",-0.153540892306102,-0.254558264711461
"P10301",0.178242294318782,0.0971208818133196
"P10321",0.230000581415261,0.139476045904416
"P10412",0.0492904672690386,-0.0518596967267371
"P10451",0.119649643473796,0.0186322710684639
"P10586",0.284647355451606,0.192739373725357
"P10599",-0.0243244344927636,-0.120615721199492
"P10619",-0.129800238169555,-0.236115285053833
"P10643",0.274330110863866,0.173312738458529
"P10644",0.101223764696313,-0.0116046078006278
"P10645",0.0545138202812918,-0.0465035521240402
"P10646",0.103616881308357,0.00259950890299443
"P10768",-0.0633476297983986,-0.152818587823366
"P10809",0.314618937757173,0.23292538200545
"P10909",0.128706234975063,0.0276888625697076
"P11021",0.163878687218343,0.0628613148130093
"P11047",0.0799157914620814,-0.021101580943256
"P11049",0.00995736499285904,-0.094946040291493
"P11142",0.0222240241096685,-0.0787933482956653
"P11150",0.20750847120166,0.10901837207075
"P11166",0.175827192491148,0.0775438891226372
"P11171",-0.0360502062835355,-0.134455624967424
"P11215",0.114417571508723,0.0134001991033816
"P11217",-0.033795537338932,-0.139653921949998
"P11226",0.437228505729752,0.336451116993432
"P11234",0.0567234913210424,-0.0389381058183176
"P11277",-0.0552867510880652,-0.156304123493411
"P11279",0.225857323386252,0.14295477135253
"P11362",0.0563627558740567,-0.0334391134222436
"P11413",0.161948944134322,0.0553252906646113
"P11586",0.180321893001111,0.0774000531508703
"P11597",0.14660926009201,0.0455918876866583
"P11717",0.127398088491818,0.0122836985615988
"P11766",0.123310439030826,0.0781240241198127
"P11940",0.215372935200182,0.151823589285884
"P12109",0.221894881596123,0.1208775091908
"P12110",0.147222739562752,0.0479429835559078
"P12111",0.211808818859675,0.110791446454346
"P12259",0.0430852601197529,-0.0579321122855845
"P12273",0.0219917309232951,-0.0686502456184712
"P12814",-0.020616865497697,-0.121634237903036
"P12821",0.189901219347478,0.0910019988685917
"P12830",0.224537670922222,0.123520298516901
"P12931",0.000573555519361335,-0.0577632264137762
"P12955",-0.0500414155467208,-0.14927899144615
"P13224",-0.0212305265360158,-0.121638082752209
"P13473",0.296475671298611,0.210189738200889
"P13489",0.154788045859254,0.0735606286800081
"P13497",0.187617676605905,0.0866003042005641
"P13591",0.0994116281263686,-0.00160574427897586
"P13598",0.172922707403655,0.0724638102248036
"P13611",0.103674958491773,0.00265758608642841
"P13612",0.106260584402081,-0.0026552245645064
"P13639",0.047758865007558,-0.0478048548370795
"P13645",0.151609710770456,0.0505923383651101
"P13646",0.155905313233003,0.0548879408276566
"P13647",0.000396173361458807,-0.100621199043873
"P13667",0.206748947820476,0.108030138406162
"P13671",0.237348950931674,0.136331578526315
"P13686",0.225246314312473,0.130450671426866
"P13727",0.0931912150811378,-0.00782615732420311
"P13796",0.0819407281485542,-0.0190766442567813
"P13797",0.0458910355990083,-0.0724621861140884
"P13798",-0.124442105099245,-0.223708127468337
"P13929",0.20385602838293,0.103949568475562
"P13942",0.119671679031732,0.0186543066263809
"P13987",0.0278390018839865,-0.0745444792747669
"P14151",0.106199128143997,0.00518175573865598
"P14209",0.225558245933616,0.124540873528282
"P14314",0.167831860621098,0.066814488215762
"P14317",0.016953607325922,-0.0755123439991703
"P14543",0.0635397433500007,-0.0374776290553598
"P14618",0.0280646366397885,-0.07295273576554
"P14625",0.166709447067131,0.0656920746617882
"P14649",-0.0424556296722312,-0.154425041536413
"P14735",0.0407546711652813,-0.0172234812698404
"P14770",0.131208083320233,0.0244118222594008
"P14780",0.0861539252671104,-0.00787309978742279
"P14923",0.0624512011958025,-0.0391745590792993
"P15090",0.0713145574249214,-0.00335885054647278
"P15144",0.393538119930655,0.301768504477439
"P15151",0.281774970546426,0.179952989205997
"P15153",0.0136072311506279,-0.0858588507480018
"P15169",0.185015331853736,0.0839979594483946
"P15291",0.285542255211285,0.18452488280594
"P15311",0.0918071294145815,-0.010929116006011
"P15531",0.0174406717852857,-0.0794578295831023
"P15814",0.18448737265841,0.0837889080328882
"P15907",0.199784231582571,0.0987668591772195
"P15924",0.0886033397591941,-0.0124140326461557
"P15941",0.112467656254367,0.0116170106434463
"P16035",0.0625962097264239,-0.0137168241364964
"P16070",0.11440705894319,0.0133896865378311
"P16109",0.0805643182188174,0.0333238472673312
"P16112",0.135788316936702,0.0347709445313509
"P16150",0.0460742733143054,-0.0549430990910444
"P16152",-0.0376222513445814,-0.101055609289919
"P16157",0.0538379196250087,-0.0471794527803215
"P16284",-0.0081004068140853,-0.109250570809863
"P16401",-0.0795996993009744,-0.163428953599626
"P16452",0.0490317076188447,-0.0518379656744727
"P16671",0.122446575243092,0.0278476596236334
"P16871",0.0830963789073138,-0.017920993498036
"P16949",0.0227844499761147,-0.0768169450426885
"P17301",0.0721882876615396,-0.0288290847438049
"P17655",0.239737847156958,0.138317965279152
"P17844",-0.113108920783418,-0.206673939416419
"P17858",0.00983471621785359,-0.0901869395746342
"P17900",0.0738868546827876,0.00781590312472069
"P17927",0.0179717419289105,-0.0789235279056939
"P17931",0.126302567044836,0.0286883880966995
"P17936",0.325997573033842,0.224980200628487
"P17980",0.00902970965191852,-0.089553507880729
"P17987",0.0830010421038798,-0.0156772136235839
"P18065",0.152397857319254,0.0558355368230181
"P18085",0.0812234614375003,-0.0176027194678161
"P18124",0.0460503659045681,-0.069194355338408
"P18206",0.0157856271921268,-0.0852317452132159
"P18428",0.25893619123773,0.157918818832393
"P18564",0.145325740164472,0.0394689348489923
"P18577",0.0814243989906203,-0.0160475754107985
"P18669",-0.0576114121282885,-0.155998209973875
"P18827",-0.165888049836783,-0.267809933176974
"P19013",-0.100225978437059,-0.200367958910372
"P19021",0.215958281612272,0.114940909206926
"P19022",0.11855941619698,0.0175420437916287
"P19256",0.165286751445507,0.052628850884326
"P19320",0.14856410638949,0.0475467339841558
"P19338",0.0570723523679941,-0.0493779765187465
"P19367",0.406784056257018,0.323048888479521
"P19652",0.48060367741091,0.379586305005573
"P19823",0.105142832538597,0.00412546013329163
"P19827",0.0617190652542803,-0.0392983071510606
"P19971",0.0998052439774941,-0.00157661733754022
"P20062",0.167542932580267,0.0817412590471598
"P20073",-0.0495155659483153,-0.151224940779786
"P20339",0.0670078109993995,-0.0329430348613631
"P20618",-0.00721987789538225,-0.118896574168643
"P20701",0.0547779117080669,-0.0462394606972758
"P20774",0.175387908128336,0.0642484383630215
"P20810",0.202295271345028,0.108160672244153
"P20851",0.327374082946532,0.228230277150692
"P20908",0.144019043205629,0.0449768142227081
"P20930",0.11910444187218,0.0192753903624343
"P21281",0.261627908938571,0.127306808217932
"P21291",0.0581610276496178,-0.0416153566238364
"P21333",-0.0919538596006451,-0.192971232005972
"P21439",0.0718700078229411,0.00185558578049871
"P21589",0.0183486055768016,-0.0455742987753531
"P21730",-0.0121011928339785,-0.0680338733854509
"P21810",0.0375378143796414,-0.0634795580256853
"P21926",0.0529916394211369,-0.0496629927551719
"P21980",-0.097169897180704,-0.198681688228198
"P22061",-0.00597620435374679,-0.106993576759082
"P22105",0.180425763655053,0.0794083912497214
"P22223",0.077346987003942,0.0121839612796091
"P22234",-0.018348739117557,-0.139940731932168
"P22304",0.0880410560635454,-0.0129763163417955
"P22314",-0.25687570307711,-0.351766122163918
"P22352",0.312390846506815,0.211373474101496
"P22392",0.0195259868648101,-0.0428988666285557
"P22466",0.231797799782525,0.133485909666895
"P22607",0.135519914338147,0.040504368041554
"P22626",0.274104233219836,0.190044778075894
"P22692",-0.0720090689122266,-0.169478041129992
"P22694",-0.187352254397444,-0.243321519568382
"P22735",-0.119280078328091,-0.208164018942343
"P22792",0.204922740322528,0.103905367917189
"P22891",0.126590647744466,0.0255732753391396
"P23141",0.0859316990865846,-0.00488875351282658
"P23142",0.306827687550769,0.205810315145436
"P23229",-0.0310339888893196,-0.132051361294643
"P23280",0.313994095807076,0.203081305793074
"P23284",0.0526960390229423,-0.0483213333824164
"P23327",0.05201472170892,-0.0474695863575096
"P23381",0.0799343073760577,-0.02381587764022
"P23467",0.0752405949197907,-0.0257767774855484
"P23470",0.0921637978509544,-0.00885357455439184
"P23471",0.172356825807354,0.0713394534020111
"P23526",0.0413059542157672,-0.0882493828191766
"P23528",-0.0864840584111271,-0.187501430816472
"P23588",-0.507624554158097,-0.630803417901635
