"PG.ProteinGroups","logFC_primary","logFC_comparison"
"P01817",-0.0498198583289167,0.0793072682792992
"P01833",-0.0861680638476159,0.00888301761152022
"P01834",-0.0318926560805597,0.0745235202007475
"P01857",0.0570752990944232,0.163491475375723
"P01859",-0.198722324246773,-0.0923061479654983
"P01860",0.0721897199122044,0.17860589619352
"P01861",-0.0209270250650295,0.085489151216267
"P01871",-0.236783125498061,-0.130366949216761
"P01876",-0.141928499546886,-0.0355123232655927
"P01880",0.0726710203420335,0.169497124842961
"P01889",-0.134447435907424,-0.0327163321555659
"P01893",-0.161519616180129,-0.0562735809081616
"P02042",-0.0489858830903795,0.0574302931908974
"P02144",0.00860368555267765,0.124159826778381
"P02533",-0.268767887142292,-0.162351710860996
"P02538",-0.260696260065316,-0.154280083784048
"P02545",-0.178827386562009,-0.0814406759674835
"P02549",-0.305341429729873,-0.198925253448575
"P02647",0.0412579600790224,0.14767413636033
"P02649",-0.155563177495349,-0.0491470012140596
"P02652",-0.0998882007135222,0.00652797556777074
"P02654",-0.122405173318636,-0.0159889970373435
"P02655",-0.0376308458367483,0.0687853304444914
"P02656",-0.148469013056193,-0.0420528367749089
"P02671",-0.30543395946799,-0.199017783186694
"P02675",-0.167260016459092,-0.0608438401778315
"P02679",-0.169830011491786,-0.0634138352104721
"P02730",-0.228470851420678,-0.122054675139369
"P02743",0.0696297751674226,0.176045951448689
"P02745",-0.0012008612117409,0.10521531506957
"P02746",0.0830010195852999,0.189417195866596
"P02747",0.0734507516717269,0.179866927953011
"P02748",-0.0951393580597433,0.0112768182215603
"P02749",0.00515989263516659,0.111576068916454
"P02750",0.127419400851561,0.233835577132858
"P02751",-0.232958711357112,-0.12654253507583
"P02753",-0.158016107575257,-0.051599931293957
"P02760",-0.172662685662496,-0.066246509381223
"P02763",-0.0310732097216331,0.075342966559667
"P02765",-0.154052798038563,-0.0476366217572597
"P02766",-0.12509182470264,-0.0186756484213539
"P02768",-0.188427526414079,-0.082011350132797
"P02774",-0.0731422995382918,0.033273876743019
"P02775",0.0237844761063517,0.130200652387625
"P02776",-0.134110403484437,-0.0295700968486425
"P02786",-0.0867108767410603,0.019705299540238
"P02787",-0.0113618631009658,0.0950543131803183
"P02788",-0.162745911357897,-0.0736263676395321
"P02790",0.0439130187915655,0.150329195072844
"P03950",-0.464434089810538,-0.363100403803029
"P03951",-0.216348611451538,-0.109932435170258
"P03952",-0.168679153643204,-0.0622629773619021
"P04003",-0.110524236828756,-0.00410806054748036
"P04004",-0.272652972367123,-0.166236796085819
"P04040",-0.114317344081881,-0.00790116780056849
"P04062",-0.171706847627012,-0.0788416899809503
"P04070",-0.0892625237458713,0.0171536525354288
"P04075",0.140894262737126,0.24731043901842
"P04083",0.110426262984411,0.216148098647296
"P04114",0.115290238570449,0.221706414851742
"P04156",-0.113994529459289,-0.0469303794616671
"P04180",-0.135646472001982,-0.0292302957207049
"P04196",-0.138690288382385,-0.0322741121011028
"P04211",-0.0695425585016949,0.0382031676571977
"P04217",0.103325693988863,0.209741870270152
"P04233",-0.222200729948437,-0.120682035493848
"P04259",-0.17466130653977,-0.0682451302584894
"P04264",-0.273907837901966,-0.167491661620691
"P04275",-0.268680644307292,-0.162264468026013
"P04278",-0.148477392260681,-0.0420612159793627
"P04350",-0.081003097380524,0.0185998195850932
"P04406",-0.24151835534526,-0.135102179063974
"P04439",-0.0803049975532879,0.0261111787280104
"P04632",-0.253461913351032,-0.148144847435109
"P04792",-0.14174471342997,-0.0317449218501036
"P04839",0.184507195201007,0.234445251402011
"P04899",-0.129079923836947,-0.0238338885650009
"P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1",-0.00304354413776942,0.103372632143506
"P04921",-0.100399397487323,0.0302110986390147
"P05019",-0.251856732076652,-0.151208291985425
"P05023",-0.173427801930475,-0.0732249000262026
"P05060",-0.254183534449657,-0.148866468533742
"P05062",-0.369353148021011,-0.236830029977282
"P05067",-0.217277114505567,-0.110860938224274
"P05089",-0.27982825725641,-0.170379402699787
"P05090",-0.310231470196234,-0.203815293914912
"P05106",-0.16721966966548,-0.0608034933841832
"P05107",-0.154141803230722,-0.047725626949422
"P05109",0.00638884952243224,0.112805025803738
"P05121",-0.170730765864585,-0.0699122881900367
"P05141",0.0706086005206537,0.194692470448311
"P05154",-0.251864091241194,-0.145447914959883
"P05155",-0.201399207136756,-0.094983030855456
"P05156",-0.0277779175051798,0.0786382587761114
"P05160",-0.0634989784034534,0.0431824087633501
"P05164",-0.0994563450668924,-0.00921358612045697
"P05186",-0.222416712154224,-0.137828538243347
"P05198",0.0619416532269073,0.161853909144106
"P05362",-0.139830949270737,-0.0334147729894347
"P05386",-0.170179106712309,-0.0873423804686162
"P05387",-0.298449005127107,-0.18884736309632
"P05388",-0.210047336361859,-0.104801301089903
"P05452",-0.0906783876037611,0.0157377886775336
"P05543",0.0486126110001752,0.155028787281472
"P05546",-0.00260534506102772,0.103810831220272
"P05556",-0.13277200350916,-0.0263558272278601
"P05997",-0.118901834400564,-0.043067685411196
"P06276",0.0338092930254437,0.14664981405946
"P06310",-0.0220769571968162,0.0808751441767157
"P06312",-0.0852358643846092,0.0211803118966785
"P06331",-0.0846069511528462,0.0239057438660453
"P06396",0.0231992374994867,0.129615413780774
"P06454",0.00976438336386209,0.115463088092588
"P06576",0.0293007494247615,0.164983914520348
"P06681",0.0450924300475108,0.151508606328814
"P06702",0.0161941887179644,0.122610364999264
"P06703",-0.0656856710146734,0.0404645143825153
"P06727",-0.0789362567160552,0.0274799195652538
"P06733",-0.249940763768622,-0.143524587487329
"P06734",-0.374318015664242,-0.274377626138039
"P06744",0.0215643878224832,0.125345219510882
"P06753",0.0532659197085046,0.174339814950553
"P06756",-0.010061966095134,0.118481365931236
"P06858",-0.204561633469599,-0.0981454571882896
"P07093",-0.213799849261212,-0.120031557639601
"P07195",0.157043330423686,0.263286224365514
"P07203",-0.0376394880260928,0.0558564465607994
"P07225",-0.186026225369556,-0.0796100490882612
"P07237",-0.153786784848444,-0.0473706085671619
"P07307",-0.327651646624734,-0.190641254835092
"P07327",-0.253572959713098,-0.167406968719023
"P07333",-0.233644655041504,-0.127228478760212
"P07339",-0.172809915210367,-0.0663937389290759
"P07355",-0.259258488680407,-0.152842312399114
"P07357",-0.0367199059834356,0.0696962702978556
"P07358",-0.0227024444781101,0.0837137318031953
"P07359",-0.272122274218855,-0.165706097937552
"P07360",-0.128904684180993,-0.0224885078997001
"P07384",-0.103427536614911,0.00298863966638052
"P07437",-0.0756389495488818,0.0296070857230788
"P07477",-0.268382626977715,-0.16392486114999
"P07585",-0.303334431128075,-0.196918254846793
"P07602",-0.147469840674507,-0.0497104579283327
"P07711",-0.171273990695813,-0.0769889175805911
"P07737",0.0364066319437022,0.142822808224979
"P07738",0.0261485150383987,0.135465473381716
"P07741",-0.12002664112739,-0.0115104613735877
"P07858",-0.213739403173035,-0.0914559995690674
"P07900",-0.0662430776773135,0.0401730986039865
"P07910",-0.231672821456245,-0.123624924853674
"P07942",-0.277385771508028,-0.170969595226733
"P07947",-0.0178155872255701,0.0863777054146233
"P07948",-0.284164727910374,-0.171814083949883
"P07988",0.116991129066298,0.21493991242194
"P07996",0.0631405367093905,0.169556712990683
"P08133",-0.00755206868818448,0.0988641075931138
"P08185",-0.035483560633601,0.0709326156476902
"P08195",-0.238850832608696,-0.128914797622782
"P08237",-0.0680658133865997,0.0601219181160282
"P08238",-0.234764218216146,-0.128348041934862
"P08253",-0.218741910297526,-0.112325734016226
"P08254",-0.198973371562133,-0.0925571952808362
"P08263;P09210",-0.30930853655076,-0.194382103539725
"P08294",-0.314605377643598,-0.208189201362311
"P08311",-0.00104242810049904,0.105593545804114
"P08319",-0.279827935157629,-0.173411758876338
"P08493",-0.31932544773318,-0.212909271451881
"P08514",-0.0813734551738357,0.0250427211074751
"P08519",-0.073025159280574,0.0333910170007101
"P08567",0.0560176776682422,0.159837907766207
"P08571",-0.0835937980050421,0.0228223782762687
"P08575",-0.207999322792395,-0.101583146511091
"P08581",0.097339351504381,0.233500261394744
"P08603",-0.0520644396127228,0.054351736668572
"P08637",-0.0837234997646199,0.0274738248101247
"P08648",-0.191180012620878,-0.071398032005539
"P08670",0.145214988714701,0.24941193899588
"P08697",-0.0918217121857694,0.0145944640955129
"P08709",-0.156755765758286,-0.0503395894769909
"P08727",-0.13465417965058,-0.03585562590618
"P08729",-0.272660227268441,-0.172833138473406
"P08754",-0.0288811579172439,0.0662899422696848
"P08758",-0.0520615658216794,0.0390640117349754
"P08779",-0.0813110462271744,0.0227199592027301
"P08833",-0.352034235171971,-0.246097822498859
"P08865",-0.165291665028432,-0.0585439920342337
"P09104",-0.175863841337888,-0.0694476650565843
"P09172",0.0598779349031622,0.161525067201632
"P09211",0.0513582926822558,0.164031218934472
"P09237",-0.187435132983886,-0.0742380777660667
"P09326",-0.382030297331022,-0.2986853931334
"P09382",-0.108073342622333,0.00634430840509914
"P09429",0.0521524552438315,0.157389106189258
"P09486",-0.0788691698382298,0.0275470064430685
"P09493",0.183281380495037,0.290709047546635
"P09603",-0.299395117325982,-0.192978941044682
"P09619",-0.348245667087998,-0.241829490806708
"P09668",-0.166230625132929,-0.0555967875958991
"P09871",-0.220802752235368,-0.11438657595405
"P09960",-0.131447471863141,-0.0383367994417272
"P0C0L4",-0.196417477206381,-0.090001300925092
"P0C0L5",-0.227753223529225,-0.121337047247923
"P0DJI8",-0.420730900879429,-0.31431472459812
"P0DJI9",-0.392007898295471,-0.28559172201418
"P0DMV8;P0DMV9",0.0197296697742502,0.126145846055541
"P0DOX2",-0.0992284421277745,0.00718773415353269
"P0DOX3",0.121809025558147,0.204770856021511
"P0DOX5",-0.129843177423488,-0.0369465166509588
"P0DOX7",0.063288330349863,0.169704506631151
"P0DOX8",-0.0894646961857148,0.0169514800955746
"P0DOY2;P0DOY3",-0.0713167460811057,0.0451326190556642
"P0DP02",0.0219046215667511,0.128320797848051
"P0DP23;P0DP24;P0DP25",-0.0603969451732169,0.0448490900987508
"P0DPH7;P0DPH8",0.000992791594979892,0.107408967876278
"P10124",-0.0393732429424389,0.0670429333388611
"P10301",-0.201577671362639,-0.113704835538786
"P10321",-0.206281275494185,-0.0798556208162466
"P10412",0.157479151126386,0.262725186398338
"P10451",-0.295592210078141,-0.189176033796835
"P10586",-0.203418361054466,-0.0997169272711576
"P10599",-0.131868799353184,-0.0258572689542067
"P10619",-0.0421897643351743,0.0626352405381878
"P10643",-0.0569198037408452,0.0494963725404496
"P10644",0.0151201600289639,0.144669335080634
"P10645",-0.254767223072438,-0.148351046791143
"P10646",-0.21782490436425,-0.111408728082948
"P10768",0.106996922457687,0.205038972343256
"P10809",-0.21556713358847,-0.10866995264285
"P10909",-0.203894887369714,-0.0974787110883995
"P11021",-0.181338927977549,-0.0749227516962669
"P11047",-0.261091340471138,-0.154675164189836
"P11049",-0.241161896159966,-0.132546441748516
"P11142",-0.101517204438563,0.00489897184271193
"P11150",-0.201714807251053,-0.100357630262744
"P11166",-0.19981390631056,-0.0979454054827222
"P11171",-0.279992016055791,-0.179213796618971
"P11215",-0.0861383479074043,0.0202778283739047
"P11217",-0.231227443211194,-0.152530851362039
"P11226",0.0630585033733997,0.167598810009174
"P11234",-0.143229152233118,-0.0378624262842688
"P11277",-0.157467708514158,-0.051051532232858
"P11279",-0.173453927637065,-0.0851851121032583
"P11362",-0.253940329488305,-0.142110627637702
"P11413",0.0687743233409437,0.173547513370463
"P11586",-0.10220163438341,0.00180765143743145
"P11597",-0.221605585249279,-0.115189408967973
"P11717",-0.0415785875331514,0.0396055419916879
"P11766",0.0401519214029324,0.0996735636289099
"P11940",-0.117689807490138,-0.0692833927232126
"P12109",-0.278703927251083,-0.172287750969799
"P12110",-0.200679868293639,-0.0944124661492225
"P12111",-0.235627192518967,-0.129211016237681
"P12259",-0.218536716263515,-0.112120539982232
"P12273",-0.161918077160884,-0.0757362566674313
"P12814",0.031478483222088,0.137894659503386
"P12821",-0.17088941997778,-0.0667427830201905
"P12830",-0.26114263492253,-0.154726458641246
"P12931",-0.0142436265717976,0.0944433856692628
"P12955",0.19914544581447,0.292634837935948
"P13224",-0.0371843979406972,0.0742148835235064
"P13473",-0.0222105656937739,0.0720594855362835
"P13489",-0.0209204813603208,0.0494513860053605
"P13497",-0.210788314422082,-0.104372138140789
"P13591",-0.377030017430075,-0.270613841148766
"P13598",-0.0412592101425577,0.0593418690574783
"P13611",-0.280279878285388,-0.173863702004077
"P13612",-0.187235939416109,-0.0779190108597074
"P13639",-0.0366407489330793,0.0623226440068372
"P13645",-0.318538944006621,-0.212122767725306
"P13646",-0.175900769776849,-0.0694845934955417
"P13647",-0.307019139804648,-0.200602963523345
"P13667",-0.115227426862814,-0.0201064956275809
"P13671",-0.0907430161709719,0.0156731601103441
"P13686",-0.2046825287035,-0.122615550141182
"P13727",-0.265276131489939,-0.158859955208653
"P13796",0.0531471538093626,0.159563330090652
"P13797",0.0146427430945613,0.0996194131771091
"P13798",-0.0133694746309416,0.0804710857048203
"P13929",-0.282802931208504,-0.176388343589082
"P13942",-0.333771095662177,-0.227354919380867
"P13987",-0.231420101076369,-0.131520087664082
"P14151",-0.170364491685845,-0.0639483154045521
"P14209",-0.260408314945821,-0.153992138664515
"P14314",-0.233194681339732,-0.126778505058439
"P14317",-0.0947881456924087,0.00272240248092714
"P14543",-0.280114957561084,-0.17369878127977
"P14618",0.00708283541630905,0.113499011697591
"P14625",-0.294868761956373,-0.18845258567508
"P14649",0.0384337391057432,0.138801194771034
"P14735",-0.0806421031023268,0.00705953582618779
"P14770",-0.122034631420293,-0.0102456200794965
"P14780",-0.0746865854139127,0.0286754518219059
"P14923",-0.308657391791595,-0.202191256201015
"P15090",-0.247388636414348,-0.138721168447859
"P15144",-0.194137990405274,-0.093491855526759
"P15151",-0.112965821645913,-0.0190168212451169
"P15153",-0.0718677626828601,0.0302707367085464
"P15169",-0.0755405610003628,0.0308756152809249
"P15291",-0.220079850213354,-0.113663673932047
"P15311",-0.222941052605151,-0.119713976307448
"P15531",-0.00604622712803504,0.0869986948705517
"P15814",-0.0225750472674697,0.0926994089336972
"P15907",-0.254448978264032,-0.14803280198271
"P15924",-0.268026281329069,-0.161610105047766
"P15941",-0.171325551316688,-0.0678308367806721
"P16035",-0.135355200101465,-0.040882919142204
"P16070",-0.250512243953107,-0.144096067671796
"P16109",-0.264890517725226,-0.172114829445837
"P16112",-0.485827645913437,-0.379411469632119
"P16150",-0.253775326611992,-0.147359150330679
"P16152",0.150723778431023,0.235685381446552
"P16157",-0.240830312724512,-0.134414136443217
"P16284",-0.0438212002016094,0.061424835070353
"P16401",0.0920151377566309,0.194893726765182
"P16452",-0.261896768012431,-0.170144850182384
"P16671",-0.227183647719253,-0.125086127474262
"P16871",-0.300120345626206,-0.193704169344901
"P16949",-0.179790944648467,-0.0823748685138153
"P17301",-0.0752492974987309,0.0311668787825727
"P17655",-0.267198250203149,-0.164328931361005
"P17844",-0.0393485425285292,0.047698285922305
"P17858",0.0153676992060241,0.105922589624869
"P17900",0.0143411588872526,0.0910135917609241
"P17927",-0.22631691071011,-0.1504877987202
"P17931",0.0512523161654013,0.166833026335023
"P17936",-0.111419151838408,-0.00500297555709928
"P17980",-0.171679057825473,-0.0720756958001045
"P17987",-0.0895418327762707,0.0102998433064974
"P18065",-0.357215175116147,-0.252893963067633
"P18085",-0.0353886146540505,0.0596961046520548
"P18124",0.0598571035497901,0.166158384310441
"P18206",0.0237192263112131,0.130135402592503
"P18428",-0.238014928414746,-0.131598752133449
"P18564",-0.108203761930636,0.00023168042294941
"P18577",-0.0789655377084717,0.0125376481577106
"P18669",0.0844983456742785,0.182743664943745
"P18827",-0.154020464782564,-0.0555747129444786
"P19013",-0.0770485628792521,0.0292926626365979
"P19021",-0.242512409729128,-0.136096233447837
"P19022",-0.232212983578352,-0.125796807297053
"P19256",-0.30410409387196,-0.178668847826062
"P19320",-0.162930886270264,-0.0565147099889636
"P19338",-0.181649089573071,-0.0745344922231013
"P19367",0.0042033955910723,0.106099705610887
"P19652",-0.178384287254342,-0.0719681109730725
"P19823",-0.237445840503977,-0.131029664222698
"P19827",-0.116117938652472,-0.00970176237115794
"P19971",-0.15272665514264,-0.0537156643984815
"P20062",-0.153658318108965,-0.051487660326428
"P20073",0.0185943157358688,0.140467865449247
"P20339",-0.133406848627104,-0.0287032314586515
"P20618",0.00463497847750105,0.107290309184635
"P20701",-0.17560977048981,-0.0691935942085049
"P20774",-0.174911522657597,-0.0603560619687968
"P20810",0.160226330315679,0.23170743411399
"P20851",-0.142179977865426,-0.0459256522011966
"P20908",-0.292857084774441,-0.195136368763563
"P20930",-0.290614984193228,-0.187222892200262
"P21281",0.189816381522931,0.328188049946525
"P21291",-0.0524984897820282,0.0589051065975355
"P21333",0.124972550465579,0.231388726746866
"P21439",-0.225910986459947,-0.119059324327651
"P21589",-0.0169071031106185,0.0437408344474877
"P21730",-0.0186831923183801,0.0415681845176845
"P21810",-0.255156077599995,-0.148739901318704
"P21926",-0.172094983962056,-0.0764267736547293
"P21980",0.0392254340705644,0.138287149133393
"P22061",-0.0313824923345543,0.0750336839467369
"P22105",-0.19255729867127,-0.0861411223899964
"P22223",-0.259331575086998,-0.158272563743354
"P22234",-0.0621007214678908,0.0746131044683898
"P22304",-0.242777300771449,-0.136361124490151
"P22314",0.152475206154843,0.265415314843417
"P22352",-0.119260019525456,-0.0128438432441591
"P22392",0.0138943648195013,0.124229748330608
"P22466",-0.551231399747444,-0.398541728533351
"P22607",-0.274121017338564,-0.205488359833912
"P22626",-0.0500615579424606,0.0567091670332802
