"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05"
"Q9H8L6","Low_vs_Control",0.273445426625571,10.7804192616145,3.80886568239442,0.000156393310072455,0.176610444198138,0.59211788827298,FALSE
"Q6EMK4","Low_vs_Control",0.205512108129328,10.3981949767751,3.65775158613555,0.000280541843589807,0.176610444198138,0.117728337901871,FALSE
"Q9Y5X9","Low_vs_Control",0.296357305356844,8.32942621320984,3.58502679551899,0.000369477916732506,0.176610444198138,-0.109571042566315,FALSE
"Q8TC71","Low_vs_Control",-0.514349950094891,12.8311649015776,-3.46017744474302,0.000593588881253761,0.205391039772078,-0.537168508193761,FALSE
"Q96PD5","Low_vs_Control",0.253372538104159,12.8901485242291,3.28165733766422,0.00110175836485015,0.205391039772078,-0.983990301414303,FALSE
"P05090","Low_vs_Control",0.223478512641918,12.540953410381,3.25521730402449,0.00120734624928669,0.205391039772078,-1.05716902475254,FALSE
"Q9H6X2","Low_vs_Control",0.263550090146223,8.51283400178541,3.22022762739749,0.00136150975018006,0.205391039772078,-1.1531420909229,FALSE
"P07996","Low_vs_Control",-0.377864217246142,16.6138508727551,-3.19865208552588,0.00146548751781833,0.205391039772078,-1.21184721130194,FALSE
"P02765","Low_vs_Control",0.254069224335556,17.0445097363312,3.1926494458953,0.00149563940854375,0.205391039772078,-1.22808791989023,FALSE
"Q9H1B5","Low_vs_Control",-0.298240998898425,8.75564731234814,-3.18141755744734,0.00155368611457332,0.205391039772078,-1.25843485379538,FALSE
"Q76LX8","Low_vs_Control",0.221786325543214,9.89738039100279,3.17502678961993,0.00158763550508954,0.205391039772078,-1.27565612966895,FALSE
"P04278","Low_vs_Control",0.297264240088273,10.6846448954832,3.07283514138942,0.00223229004477652,0.205391039772078,-1.54652774013446,FALSE
"Q8TER0","Low_vs_Control",0.183661819283184,9.23903871004572,3.06071944474587,0.00232291699031563,0.205391039772078,-1.57807864326177,FALSE
"P02671","Low_vs_Control",0.27068831134228,16.1923888079859,3.03829534263188,0.00249962168363286,0.205391039772078,-1.63615843284795,FALSE
"P08195","Low_vs_Control",0.242315979957804,7.37265274117908,3.0380257852813,0.00250301255568728,0.205391039772078,-1.63833830514218,FALSE
"Q9BYJ0","Low_vs_Control",0.248872035518289,10.4596868181851,3.02848618498449,0.00258072888248956,0.205391039772078,-1.6614358405093,FALSE
"Q14393","Low_vs_Control",0.286117629003741,9.17488690080229,3.02111037695428,0.00264378932430789,0.205391039772078,-1.68062914966843,FALSE
"A2CJ06","Low_vs_Control",0.249079421765332,9.49187553706073,2.98306324216251,0.00300770974021342,0.205391039772078,-1.794668017197,FALSE
"Q99784","Low_vs_Control",0.202066415470425,9.03112786998012,2.98086347260641,0.00300988734457764,0.205391039772078,-1.7830394498048,FALSE
"Q13201","Low_vs_Control",-0.407771909972958,13.6136730907177,-2.97593080939205,0.00305794922212708,0.205391039772078,-1.79554318096028,FALSE
"Q7Z6Z7","Low_vs_Control",-0.289874510127418,7.22559910719059,-2.97502986884787,0.0030697438102989,0.205391039772078,-1.80020276922155,FALSE
"P02751","Low_vs_Control",0.208250013207106,13.8382826139862,2.95947728900794,0.00322307949018954,0.205391039772078,-1.83704565698482,FALSE
"P09486","Low_vs_Control",-0.323514388332717,10.5278192643991,-2.9442659725686,0.00338301928575554,0.205391039772078,-1.87523086977107,FALSE
"Q9Y566","Low_vs_Control",-0.302230465189719,13.2770346168603,-2.94144691935279,0.0034375069417921,0.205391039772078,-1.90084078039517,FALSE
"Q9Y646","Low_vs_Control",0.174173579322201,8.44266789531391,2.87922432905765,0.00415255090652581,0.228711420375903,-2.03670228606956,FALSE
"P02753","Low_vs_Control",0.313881859147255,12.7747526016715,2.86971519901346,0.00427676653986178,0.228711420375903,-2.05963590273483,FALSE
"Q08722","Low_vs_Control",0.344493616556449,8.178184280445,2.87030660479127,0.00430628197360487,0.228711420375903,-2.07401350163374,FALSE
"P15291","Low_vs_Control",0.18452488280594,8.80029483322329,2.8433599014947,0.00464089399733919,0.237412802564416,-2.12373612617281,FALSE
"Q16658","Low_vs_Control",0.357292910318526,6.37490922057732,2.82718584097045,0.00493087179114923,0.237412802564416,-2.18495702492941,FALSE
"Q9UKN7","Low_vs_Control",-0.297561668567637,11.8467826337601,-2.8100408367754,0.0051425581932741,0.237412802564416,-2.20417544577615,FALSE
"Q86UD1","Low_vs_Control",0.149497965067505,10.3767401841118,2.79282261757692,0.00541885990878381,0.237412802564416,-2.2450536526871,FALSE
"Q5VU65","Low_vs_Control",0.548132601736816,11.1205905552696,2.78116855331469,0.00564162065386527,0.237412802564416,-2.28194712879689,FALSE
"Q8TB73","Low_vs_Control",0.20996338884134,8.10112646133671,2.77684782128811,0.0056906461551238,0.237412802564416,-2.28330169231622,FALSE
"O43852","Low_vs_Control",-0.282331970224535,11.8217116946865,-2.76041845854146,0.00597795643246697,0.237412802564416,-2.32173552190321,FALSE
"Q6UY14","Low_vs_Control",0.311837926274537,9.04286022801446,2.74907052809014,0.00618991763626544,0.237412802564416,-2.34891518920396,FALSE
"P00326","Low_vs_Control",0.34007435183684,9.52978021557995,2.73624420944025,0.00643188590455338,0.237412802564416,-2.37872870273126,FALSE
"O60704","Low_vs_Control",-0.178303337976772,8.03422834848486,-2.72748039735501,0.00660395400479709,0.237412802564416,-2.39935426447294,FALSE
"O95747","Low_vs_Control",-0.268521260141599,8.25907564747251,-2.72435969361673,0.00667358480901431,0.237412802564416,-2.4074943111243,FALSE
"Q9UBE0","Low_vs_Control",0.313211917380125,9.48344117518618,2.71715378184233,0.00681599756074387,0.237412802564416,-2.42381657769265,FALSE
"P04180","Low_vs_Control",0.204135488581748,11.9030324494469,2.71386084087941,0.00687265386197059,0.237412802564416,-2.43039507122939,FALSE
"P10586","Low_vs_Control",0.192739373725357,7.31344633126455,2.70074262712127,0.00714699828039795,0.237412802564416,-2.460777122511,FALSE
"P98164","Low_vs_Control",0.361450503434238,10.2861713457272,2.70030788595497,0.00719766785283885,0.237412802564416,-2.46743144864865,FALSE
"P05160","Low_vs_Control",0.337538635246524,10.936170347324,2.69498707476623,0.0072689832239372,0.237412802564416,-2.47396145395138,FALSE
"Q9NP78","Low_vs_Control",0.31241807001715,10.6143527632395,2.6780267563477,0.00765991669800492,0.237412802564416,-2.51398563370625,FALSE
"Q9NQ79","Low_vs_Control",0.150451640686908,12.4524472089805,2.67517416150139,0.00770599629509164,0.237412802564416,-2.51932357023445,FALSE
"P01709","Low_vs_Control",0.47178498169713,11.8643371855961,2.67554231639821,0.00770688948126772,0.237412802564416,-2.51888539159157,FALSE
"P07360","Low_vs_Control",0.245997756965943,11.68260461295,2.66712405114355,0.00789041722456202,0.237412802564416,-2.53767276387102,FALSE
"O75309","Low_vs_Control",0.247190980094296,7.31148600693796,2.66504799383563,0.00794687205236539,0.237412802564416,-2.5425948206616,FALSE
"P35241","Low_vs_Control",-0.136563165819947,11.5463091505844,-2.65095772590156,0.00827279434114373,0.242105858881635,-2.57435992809225,FALSE
"P00966","Low_vs_Control",0.306720536355691,7.88840025664582,2.63943597962996,0.00856877065690322,0.245752342439984,-2.60051946215726,FALSE
"O75882","Low_vs_Control",0.262634785666686,8.3670297292915,2.62443490701232,0.00893776436735073,0.251234631344585,-2.63404141998339,FALSE
"P08253","Low_vs_Control",0.183949110549879,10.0386131709233,2.61570329301588,0.0091648771189305,0.251234631344585,-2.65361462184376,FALSE
