"Protein","UniqueSampleID","Exposure","Log2_abundance"
"P00738","20250913_FJ_QZ_Q20","Control",13.6695547616201
"P00738","20250913_FJ_QZ_Q21","Control",15.1317889948978
"P00738","20250913_FJ_QZ_Q22","Control",15.183343853997
"P00738","20250913_FJ_QZ_Q23","Control",16.1166802767162
"P00738","20250913_FJ_QZ_Q25","Control",14.3234385498623
"P00738","20250913_FJ_QZ_Q26","Control",13.9863815427378
"P00738","20250913_FJ_QZ_Q27","Control",16.5866638960175
"P00738","20250913_FJ_QZ_Q28","Control",14.3110170851948
"P00738","20250913_FJ_QZ_Q29","Control",14.1946931407804
"P00738","20250913_FJ_QZ_Q31","Long exposure",14.5975236180497
"P00738","20250913_FJ_QZ_Q32","Long exposure",15.3271617223377
"P00738","20250913_FJ_QZ_Q33","Long exposure",14.8232989131
"P00738","20250913_FJ_QZ_Q34","Long exposure",11.7190828413577
"P00738","20250913_FJ_QZ_Q36","Short exposure",14.0114211001774
"P00738","20250913_FJ_QZ_Q37","Long exposure",15.9526555886062
"P00738","20250913_FJ_QZ_Q38","Short exposure",14.8608923194691
"P00738","20250913_FJ_QZ_Q39","Long exposure",14.764927459108
"P00738","20250913_FJ_QZ_Q41","Long exposure",15.0766672002399
"P00738","20250913_FJ_QZ_Q42","Long exposure",15.2501645216462
"P00738","20250913_FJ_QZ_Q44","Short exposure",14.8051306027283
"P00738","20250913_FJ_QZ_Q45","Short exposure",16.8162561553712
"P00738","20250913_FJ_QZ_Q48","Short exposure",17.1274712464407
"P00738","20250913_FJ_QZ_Q49","Short exposure",15.2721194448601
"P00738","20250913_FJ_QZ_Q50","Control",12.6592146135273
"P00738","20250913_FJ_QZ_Q52","Short exposure",16.9780102990514
"P00738","20250913_FJ_QZ_Q54","Control",15.97454062741
"P00738","20250913_FJ_QZ_Q55","Control",13.3856845683613
"P00738","20250913_FJ_QZ_Q57","Control",13.5779328670484
"P00738","20250913_FJ_QZ_Q58","Short exposure",16.4247667843221
"P00738","20250913_FJ_QZ_Q59","Short exposure",14.9983193528974
"P00738","20250913_FJ_QZ_Q60","Short exposure",12.9353163273791
"P00738","20250913_FJ_QZ_Q61","Control",15.4496456491604
"P00738","20250913_FJ_QZ_Q62","Control",13.0523841348915
"P00738","20250913_FJ_QZ_Q63","Control",13.7768085983723
"P00738","20250913_FJ_QZ_Q65","Control",17.4030262007694
"P00738","20250913_FJ_QZ_Q66","Short exposure",14.7025908072952
"P00738","20250913_FJ_QZ_Q67","Short exposure",14.0070122058818
"P00738","20250913_FJ_QZ_Q68","Control",13.4525935435837
"P00738","20250913_FJ_QZ_Q69","Control",13.860593997194
"P00738","20250913_FJ_QZ_Q70","Control",12.8941934728645
"P00738","20250913_FJ_QZ_Q71","Control",13.5263630009905
"P00738","20250913_FJ_QZ_Q72","Short exposure",13.9454926856007
"P00738","20250914_FJ_FQ_F47","Short exposure",15.251836754636
"P00738","20250914_FJ_FQ_F51","Short exposure",16.3721381234542
"P00738","20250914_FJ_FQ_F53","Control",19.1229710871484
"P00738","20250914_FJ_FQ_F54","Short exposure",13.7786762412546
"P00738","20250914_FJ_FQ_F55","Long exposure",19.2483758297054
"P00738","20250914_FJ_FQ_F56","Control",17.1957481105945
"P00738","20250914_FJ_FQ_F57","Short exposure",14.712934368386
"P00738","20250914_FJ_FQ_F58","Long exposure",13.62817806809
"P00738","20250914_FJ_FQ_F62","Long exposure",14.4516509429875
"P00738","20250914_FJ_FQ_F66","Control",13.4452945232479
"P00738","20250914_FJ_FQ_F69","Long exposure",17.0597263400654
"P00738","20250914_FJ_FQ_F70","Control",13.785148209389
"P00738","20250914_FJ_FQ_F71","Long exposure",15.8257272462997
"P00738","20250914_FJ_FQ_F72","Short exposure",13.0733016724659
"P00738","20250914_FJ_FQ_F74","Short exposure",16.5857864062781
"P00738","20250914_FJ_FQ_F75","Long exposure",15.0689240452938
"P00738","20250914_FJ_FQ_F77","Short exposure",18.1890439140036
"P00738","20250914_FJ_FQ_F79","Long exposure",13.2192731190579
"P00738","20250914_FJ_FQ_F81","Long exposure",18.8475133249582
"P00738","20250914_FJ_FQ_F83","Short exposure",14.8454630598842
"P00738","20250914_FJ_FQ_F84","Short exposure",15.769860336342
"P00738","20250914_FJ_FQ_F85","Long exposure",17.3204331353254
"P00738","20250914_FJ_FQ_F88","Long exposure",13.4000812485844
"P00738","20250914_FJ_FQ_F89","Long exposure",19.4885876953551
"P00738","20250914_FJ_FQ_F93","Short exposure",14.2432030442751
"P00738","20250914_FJ_FQ_F94","Control",14.8760237536177
"P00738","20250914_FJ_FQ_F102","Long exposure",15.5296033177122
"P00738","20250914_FJ_FQ_F105","Long exposure",13.3064804816522
"P00738","20250914_FJ_FQ_F106","Long exposure",15.8579794769351
"P00738","20250914_FJ_FQ_F107","Short exposure",14.7473447114674
"P00738","20250914_FJ_FQ_F110","Long exposure",14.4476438694037
"P00738","20250914_FJ_FQ_F111","Short exposure",16.1916910542816
"P00738","20250914_FJ_FQ_F118","Short exposure",15.0945658135245
"P00738","20250914_FJ_FQ_F121","Long exposure",15.1258053689448
"P00738","20250914_FJ_FQ_F122","Long exposure",15.0534937420365
"P00738","20250914_FJ_FQ_F123","Long exposure",13.6435794500282
"P00738","20250914_FJ_FQ_F124","Long exposure",16.4527929721263
"P00738","20250914_FJ_FQ_F125","Long exposure",14.5765445482535
"P00738","20250914_FJ_FQ_F126","Long exposure",18.0132102038701
"P00738","20250914_FJ_FQ_F128","Short exposure",12.2873940780229
"P00738","20250914_FJ_FQ_F129","Long exposure",20.0615055147558
"P00738","20250914_FJ_FQ_F131","Control",14.922736914644
"P00738","20250914_FJ_FQ_F135","Long exposure",18.8554646765312
"P00738","20250914_FJ_FQ_F137","Control",14.0414345685457
"P00738","20250914_FJ_PT_P2","Control",12.3248541964162
"P00738","20250914_FJ_PT_P3","Control",14.5742503891525
"P00738","20250914_FJ_PT_P4","Short exposure",14.2259831726913
"P00738","20250914_FJ_PT_P6","Long exposure",13.6862719291026
"P00738","20250914_FJ_PT_P7","Control",16.3416333751813
"P00738","20250914_FJ_PT_P8","Short exposure",12.9731430073636
"P00738","20250914_FJ_PT_P9","Short exposure",13.6632600323709
"P00738","20250914_FJ_PT_P10","Short exposure",17.098364982876
"P00738","20250914_FJ_PT_P11","Long exposure",15.3378339264004
"P00738","20250914_FJ_PT_P13","Short exposure",18.0210026516912
"P00738","20250914_FJ_PT_P15","Short exposure",12.3027220264612
"P00738","20250914_FJ_PT_P17","Long exposure",14.1755920357481
"P00738","20250914_FJ_PT_P18","Long exposure",18.8291125098795
"P00738","20250914_FJ_PT_P19","Long exposure",17.3498510951038
"P00738","20250914_FJ_PT_P20","Short exposure",13.7746368755913
"P00738","20250914_FJ_PT_P21","Long exposure",15.0181916874558
"P00738","20250914_FJ_PT_P22","Short exposure",16.2611088361566
"P00738","20250914_FJ_PT_P23","Short exposure",16.0478215261275
"P00738","20250914_FJ_PT_P24","Long exposure",13.6276376321573
"P00738","20250914_FJ_PT_P25","Short exposure",12.7234426386856
"P00738","20250914_FJ_PT_P26","Long exposure",15.3429632218528
"P00738","20250914_FJ_PT_P27","Long exposure",12.4144554355813
"P00738","20250914_FJ_PT_P29","Long exposure",15.7055731203047
"P00738","20250914_FJ_PT_P30","Long exposure",14.1357200874917
"P00738","20250914_FJ_PT_P33","Long exposure",13.6131807611455
"P00738","20251001_FJ_FQ_F83","Short exposure",17.3057897084147
"P00738","20251001_FJ_FQ_F95","Long exposure",19.0140329035758
"P00738","20251001_FJ_FQ_F97","Long exposure",16.7183958484834
"P00738","20251001_FJ_FQ_F105","Long exposure",17.1358254359123
"P00738","20251001_FJ_FQ_F120","Long exposure",12.7452194632653
"P00738","20251001_FJ_FQ_F136","Control",13.5969197235627
"P00738","20251001_FJ_FQ_F141","Control",14.5082736627513
"P00738","20251001_FJ_FQ_F147","Long exposure",17.0633639736313
"P00738","20251001_FJ_FQ_F150","Control",16.4131210711782
"P00738","20251001_FJ_FQ_F154","Long exposure",14.3516902188861
"P00738","20251001_FJ_FQ_F158","Long exposure",17.1758175361322
"P00738","20251001_FJ_FQ_F163","Control",18.2094628850697
"P00738","20251001_FJ_FQ_F165","Control",16.5838263947321
"P00738","20251001_FJ_FQ_F168","Long exposure",15.2520105001888
"P00738","20251001_FJ_FQ_F170","Control",13.949399103742
"P00738","20251001_FJ_FQ_F173","Short exposure",15.4264263933402
"P00738","20251001_FJ_FQ_F174","Short exposure",15.6710479601756
"P00738","20251001_FJ_FQ_F175","Short exposure",17.4157676817888
"P00738","20251001_FJ_FQ_F176","Short exposure",16.6329470654574
"P00738","20251001_FJ_FQ_F177","Short exposure",17.1120508028388
"P00738","20251001_FJ_FQ_F180","Short exposure",16.8609153303391
"P00738","20251001_FJ_FQ_F183","Short exposure",15.0591642130363
"P00738","20251001_FJ_FQ_F185","Short exposure",14.7976826985019
"P00738","20251001_XZ_YA_1","Short exposure",14.6003274132841
"P00738","20251001_XZ_YA_2","Short exposure",17.2809863616475
"P00738","20251001_XZ_YA_3","Short exposure",14.797549028582
"P00738","20251001_XZ_YA_4","Short exposure",18.2462969934126
"P00738","20251001_XZ_YA_5","Short exposure",17.5042766164667
"P00738","20251001_XZ_YA_6","Short exposure",14.233113636774
"P00738","20251001_XZ_YA_7","Short exposure",20.6272857280413
"P00738","20251001_XZ_YA_8","Short exposure",19.8162190397927
"P00738","20251001_XZ_YA_9","Short exposure",17.4124892188836
"P00738","20251001_XZ_YA_10","Short exposure",16.5601617288914
"P00738","20251001_XZ_YA_11","Short exposure",15.1474484148413
"P00738","20251001_XZ_YA_12","Short exposure",13.1310579649042
"P00738","20251001_XZ_YA_13","Short exposure",14.8433962661678
"P00738","20251001_XZ_YA_14","Short exposure",17.3224319848404
"P00738","20251001_XZ_YA_15","Short exposure",14.6675622532119
"P00738","20251001_XZ_YA_16","Short exposure",13.7762647439793
"P00738","20251001_XZ_YA_17","Short exposure",16.8462794596247
"P00738","20251001_XZ_YA_18","Short exposure",14.7180391603609
"P00738","20251001_XZ_YA_19","Short exposure",16.7739882107256
"P00738","20251001_XZ_YA_20","Control",17.6861023006654
"P00738","20251001_XZ_YA_21","Control",18.2333130602496
"P00738","20251001_XZ_YA_22","Long exposure",18.7274930955092
"P00738","20251001_XZ_YB_2","Control",13.4298733134838
"P00738","20251001_XZ_YB_4","Control",16.0938772315529
"P00738","20251001_XZ_YB_6","Control",15.1072146806179
"P00738","20251001_XZ_YB_9","Control",15.0354322496015
"P00738","20251001_XZ_YB_10","Control",15.1541141143079
"P00738","20251001_XZ_YB_11","Control",13.5424173101971
"P00738","20251001_XZ_YB_12","Control",12.3723957549364
"P00738","20251001_XZ_YB_14","Control",16.6919451693973
"P00738","20251001_XZ_YB_15","Control",13.1736759164918
"P00738","20251001_XZ_YB_19","Control",15.0441816373874
"P00738","20251001_XZ_YC_1","Control",16.306160591549
"P00738","20251001_XZ_YC_2","Control",11.9541473111428
"P00738","20251001_XZ_YC_3","Long exposure",14.5445608788077
"P00738","20251001_XZ_YC_4","Control",16.5658767553675
"P00738","20251001_XZ_YC_5","Long exposure",14.6135620879058
"P00738","20251001_XZ_YC_6","Short exposure",18.2445206271387
"P00738","20251001_XZ_YC_7","Short exposure",15.4479677953635
"P00738","20251001_XZ_YC_8","Control",14.5847328282741
"P00738","20251001_XZ_YC_9","Short exposure",18.7379432593686
"P00738","20251001_XZ_YC_10","Long exposure",14.7179980707481
"P00738","20251001_XZ_YC_11","Long exposure",14.562904898501
"P00738","20251001_XZ_YC_12","Long exposure",15.605995096585
"P00738","20251001_XZ_YC_13","Long exposure",17.2321515397398
"P00738","20251001_XZ_YC_14","Long exposure",17.4243431572508
"P00738","20251001_XZ_YC_15","Long exposure",16.5951034479211
"P00738","20251001_XZ_YC_16","Long exposure",17.3131267476744
"P00738","20251001_XZ_YC_17","Long exposure",17.6345197189242
"P00738","20251001_XZ_YC_18","Short exposure",18.8520781622866
"P00738","20251001_XZ_YC_19","Long exposure",16.5366774060423
"P00738","20251001_XZ_YC_20","Short exposure",18.1180792689017
"P00738","20251001_XZ_YC_21","Long exposure",16.2953191317285
"P00738","20251001_XZ_YC_22","Long exposure",14.3191804994724
"P00738","20251001_XZ_YC_23","Short exposure",14.7623055904461
"P00738","20251001_XZ_YC_24","Long exposure",16.9597373888285
"P00738","20251001_XZ_YC_25","Long exposure",17.1699060450078
"P00738","20251001_XZ_YC_26","Long exposure",16.416743031603
"P00738","20251001_XZ_YC_27","Long exposure",19.6822758234901
"P00738","20251001_XZ_YC_28","Long exposure",13.103923266289
"P00738","20251001_XZ_YC_29","Long exposure",16.8983168522946
"P00738","20251001_XZ_YC_30","Short exposure",13.8437565254377
"P00738","20251001_XZ_YC_31","Control",13.1367877733242
"P00738","20251001_XZ_YC_32","Long exposure",14.8030537660756
"P00738","20251001_XZ_YC_33","Long exposure",12.9154445069763
"P00738","20251001_XZ_YC_34","Control",14.0261943169201
"P00738","20251001_XZ_YD_1","Short exposure",15.8710438823484
"P00738","20251001_XZ_YD_3","Control",16.3813865029511
"P00738","20251001_XZ_YD_4","Control",17.6691483683436
"P00738","20251001_XZ_YD_5","Short exposure",18.4551212419224
"P00738","20251001_XZ_YD_6","Control",18.1180707116504
"P00738","20251001_XZ_YD_7","Long exposure",18.3044215133588
"P00738","20251001_XZ_YD_8","Long exposure",19.1777349202902
"P00738","20251001_XZ_YD_9","Long exposure",12.7084106703679
"P00738","20251001_XZ_YD_10","Long exposure",17.2788260183988
"P00738","20251001_XZ_YD_11","Long exposure",16.8086311566009
"P00738","20251001_XZ_YD_12","Control",14.7688590205977
"P00738","20251001_XZ_YD_13","Control",15.1699551172011
"P00738","20251001_XZ_YD_14","Control",17.0428765387129
"P00738","20251001_XZ_YD_15","Short exposure",14.6906564222439
"P00738","20251001_XZ_YD_16","Long exposure",14.300113583668
"P00738","20251001_XZ_YD_17","Short exposure",17.4083969954262
"P00738","20251001_XZ_YD_18","Long exposure",17.4721217459536
"P00738","20251001_XZ_YD_19","Control",18.7408637444681
"P00738","20251001_XZ_YD_20","Control",16.3413293311193
"P00738","20251001_XZ_YD_21","Control",18.2494903690942
"P00738","20251001_XZ_YD_22","Control",17.046203284328
"P00738","20251001_XZ_YD_23","Short exposure",13.8275619288267
"P00738","20251001_XZ_YD_24","Short exposure",16.3239998918151
"P00738","20251001_XZ_YD_25","Short exposure",17.7400368222629
"P00738","20251001_XZ_YD_26","Short exposure",16.0372298871883
"P00738","20251001_XZ_YD_27","Short exposure",14.6026172064504
"P00738","20251001_XZ_YD_28","Short exposure",18.3516952056213
"P00738","20251026_FJ_PT_P31","Control",15.1627736186462
"P00738","20251026_FJ_QZ_Q73","Control",14.2864432642621
"P00738","20251026_FJ_QZ_Q74","Short exposure",13.199146763727
"P00738","20251026_FJ_QZ_Q75","Short exposure",13.6476751443431
"P00738","20251026_FJ_QZ_Q76","Long exposure",12.6347147955182
"P00738","20251026_FJ_QZ_Q77","Long exposure",12.9124059568936
"P00738","20251026_FJ_QZ_Q78","Long exposure",12.60261539428
"P00738","20251026_FJ_QZ_Q79","Control",12.6631554483097
"P00738","20251026_FJ_QZ_Q80","Short exposure",13.1190406855952
"P00738","20251026_FJ_QZ_Q81","Short exposure",12.4555660280931
"P00738","20251026_FJ_QZ_Q82","Control",12.9341141217046
"P00738","20251026_FJ_QZ_Q83","Control",13.400013735476
"P00738","20251104_FJ_FQ_F178","Short exposure",14.6759337810364
"P00738","20251104_FJ_FQ_F179","Long exposure",13.9359425852899
"P00738","20251107_XZ_YD_2","Short exposure",16.1538077476989
"P00738","20260527_XZ_GG_1","Short exposure",13.379339892025
"P00738","20260527_XZ_GG_2","Short exposure",13.9951351889894
"P00738","20260527_XZ_GG_3","Short exposure",13.6448879368015
"P00738","20260527_XZ_GG_4","Short exposure",13.7191289148135
"P00738","20260527_XZ_GG_5","Short exposure",14.0000668997
"P00738","20260527_XZ_GG_6","Short exposure",13.6872701629554
"P00738","20260527_XZ_GG_7","Short exposure",14.2316337061029
"P00738","20260527_XZ_GG_8","Short exposure",13.912099638418
"P00738","20260527_XZ_GG_9","Short exposure",13.3257674131159
"P00738","20260527_XZ_GG_10","Short exposure",14.0653332955664
"P00738","20260527_XZ_GG_11","Short exposure",14.2499865042433
"P00738","20260527_XZ_GG_12","Short exposure",12.5777095628476
"P00738","20260527_XZ_GG_13","Short exposure",13.1286128562201
"P00738","20260527_XZ_GG_14","Short exposure",14.6343056692803
"P00738","20260527_XZ_GG_15","Short exposure",14.2195242429163
"P00738","20260527_XZ_GG_16","Short exposure",12.4959984447139
"P00738","20260527_XZ_GG_17","Short exposure",14.2706101515503
"P00738","20260527_XZ_GG_18","Short exposure",14.8742661328394
"P00738","20260527_XZ_GG_19","Short exposure",14.0376840151695
"P00738","20260527_XZ_GG_20","Short exposure",13.9971554422073
"P00738","20260527_XZ_GG_21","Short exposure",13.8596858655083
"P00738","20260527_XZ_GG_22","Short exposure",13.7298549158954
"P00738","20260527_XZ_GG_23","Short exposure",11.6193115761706
"P00738","20260527_XZ_GG_24","Short exposure",13.8591812904067
"P00738","20260527_XZ_GG_25","Short exposure",14.5298777905143
"P00738","20260527_XZ_GG_26","Short exposure",12.7762864338095
"P00738","20260527_XZ_GG_27","Short exposure",13.6228572765448
"P00738","20260527_XZ_GG_28","Short exposure",13.2804032135313
"P00738","20260527_XZ_GG_29","Short exposure",12.8227478055322
"P00738","20260527_XZ_GG_30","Short exposure",14.1330554876572
"P00738","20260527_XZ_GG_31","Long exposure",13.2145042618524
"P00738","20260527_XZ_GG_32","Long exposure",12.2958546752803
"P00738","20260527_XZ_GG_33","Long exposure",13.5846039296653
"P00738","20260527_XZ_GG_34","Long exposure",14.0421090481428
"P00738","20260527_XZ_GG_35","Long exposure",13.3320026648465
"P00738","20260527_XZ_GG_36","Long exposure",13.0821560272595
"P00738","20260527_XZ_GG_37","Long exposure",14.3877613771075
"P00738","20260527_XZ_GG_38","Long exposure",14.0817078860085
"P00738","20260527_XZ_GG_39","Long exposure",13.5663637080244
"P00738","20260527_XZ_GG_40","Long exposure",13.7496229338289
"P00738","20260527_XZ_GG_41","Long exposure",13.0551361109313
"P00738","20260527_XZ_GG_42","Long exposure",13.5190876635468
"P00738","20260527_XZ_GG_43","Long exposure",15.1015390950917
"P00738","20260527_XZ_GG_44","Long exposure",13.7434908338826
"P00738","20260527_XZ_GG_46","Long exposure",13.8211413058977
"P00738","20260527_XZ_GG_47","Long exposure",12.8099413833063
"P00738","20260527_XZ_GG_50","Long exposure",14.5011749799214
"P00738","20260527_XZ_GG_51","Long exposure",12.5456292312903
"P00738","20260527_XZ_GG_52","Long exposure",13.0817662269967
"P00738","20260527_XZ_GG_53","Long exposure",13.7048339758374
"P00738","20260527_XZ_GG_55","Long exposure",13.4727628431083
"P00738","20260527_XZ_GG_56","Long exposure",12.9395649568475
"P00738","20260527_XZ_GG_59","Long exposure",12.8672193437077
"P00738","20260527_XZ_GG_60","Control",13.160496823539
"P00738","20260527_XZ_GG_62","Control",12.7122761422425
"P00738","20260527_XZ_GG_64","Control",13.908927449592
"P00738","20260527_XZ_GG_65","Control",13.9731273256039
"P00738","20260527_XZ_GG_66","Control",13.4521567653827
"P00738","20260527_XZ_GG_68","Control",13.063899787472
"P00738","20260527_XZ_GG_69","Control",13.0625462106974
"P00738","20260527_XZ_GG_71","Control",12.4885894114166
"P00738","20260527_XZ_GG_72","Control",13.0462800673909
"P00738","20260527_XZ_GG_73","Control",13.3750618427915
"P00738","20260527_XZ_GG_74","Control",12.7160811372059
"P00738","20260527_XZ_GG_75","Control",13.5669441889276
"P00738","20260527_XZ_GG_76","Control",11.0857037423484
"P00738","20260527_XZ_GG_77","Control",12.5573946348162
"P00738","20260527_XZ_GG_78","Control",12.7656126827485
"P00738","20260527_XZ_GG_79","Control",12.9778903273017
"P00738","20260527_XZ_GG_80","Control",13.6878114610766
"P00738","20260527_XZ_GG_81","Short exposure",14.4186532852119
"P00738","20260527_XZ_GG_82","Short exposure",12.7714875552577
"P00738","20260527_XZ_GG_83","Short exposure",13.8063213784412
"P00738","20260527_XZ_GG_84","Short exposure",13.940778309914
"P00738","20260527_XZ_GG_85","Short exposure",11.5938433531423
"P00738","20260527_XZ_GG_86","Short exposure",14.6066286373745
"P00738","20260527_XZ_GG_87","Short exposure",13.3812670099618
"P00738","20260527_XZ_GG_88","Short exposure",14.4207532271792
"P00738","20260527_XZ_GG_89","Short exposure",14.6482772603397
"P00738","20260527_XZ_GG_92","Short exposure",13.0491266491894
"P00738","20260527_XZ_GG_93","Short exposure",13.2957260620796
"P00738","20260527_XZ_GG_94","Short exposure",12.51091890487
"P00738","20260527_XZ_GG_95","Short exposure",11.9562837119252
"P00738","20260527_XZ_GG_96","Short exposure",13.8138806900684
"P00738","20260527_XZ_GG_97","Short exposure",13.7743111216016
"P00738","20260527_XZ_GG_98","Short exposure",13.1709661526013
"P00738","20260527_XZ_GG_99","Short exposure",12.0633735199678
"P00738","20260527_XZ_GG_100","Short exposure",12.4822528134836
"P00738","20260527_XZ_GG_101","Short exposure",12.1581692683718
"P00738","20260527_XZ_GG_102","Short exposure",13.4174443654587
"P00738","20260527_XZ_GG_103","Short exposure",13.0507128920441
"P00738","20260527_XZ_GG_104","Short exposure",13.5975860166803
"P00738","20260527_XZ_GG_105","Short exposure",13.5380944192276
"P00738","20260527_XZ_GG_106","Short exposure",13.3892151260837
"P00738","20260527_XZ_GG_121","Control",12.879471447064
"P00738","20260527_XZ_GG_122","Control",13.5834289765896
"P00738","20260527_XZ_GG_123","Long exposure",13.8123340135634
"P00738","20260527_XZ_GG_124","Long exposure",13.2866045731766
"P00738","20260527_XZ_GG_125","Control",12.4060179816183
"P00738","20260527_XZ_GG_126","Control",12.8256251647925
"P00738","20260527_XZ_GG_128","Control",11.2933273855928
"P00738","20260527_XZ_GG_129","Control",12.9400466735854
"P00738","20260527_XZ_GG_130","Control",13.0256988827065
"P00738","20260527_XZ_GG_131","Control",13.7130691879269
"P00738","20260527_XZ_GG_132","Control",12.4042195770447
"P00738","20260527_XZ_GG_135","Control",12.2960837128834
"P00738","20260527_XZ_GG_136","Control",12.8637811476501
"P00738","20260527_XZ_GG_137","Control",12.8533686701145
"P00738","20260527_XZ_GG_138","Short exposure",14.1009607973356
"P00738","20260527_XZ_GG_139","Short exposure",12.8718043983392
"P00738","20260527_XZ_GG_140","Long exposure",13.1747471237049
"P00738","20260527_XZ_GG_141","Long exposure",14.2008805001344
"P00738","20260527_XZ_GG_142","Long exposure",14.4379821273362
"P00738","20260527_XZ_GG_143","Short exposure",14.2591263150355
"P00738","20260527_XZ_GG_144","Long exposure",13.7747245350923
"P00738","20260527_XZ_GG_145","Long exposure",13.5470266542276
"P00738","20260527_XZ_GG_146","Short exposure",13.6105794984979
"P00738","20260527_XZ_GG_147","Long exposure",13.24957890484
"P00738","20260527_XZ_GG_148","Long exposure",13.5328659721239
"P00738","20260527_XZ_GG_149","Long exposure",13.4237224842954
"P00738","20260527_XZ_GG_150","Long exposure",12.2788209150775
"P00738","20260527_XZ_GG_151","Short exposure",13.9157722684801
"P00738","20260527_XZ_GG_152","Control",13.2813053723183
"P00738","20260527_XZ_GG_153","Long exposure",12.2620377661683
"P00738","20260527_XZ_GG_154","Short exposure",12.7524354693929
"P00738","20260527_XZ_GG_155","Long exposure",13.1145204650355
"P00738","20260527_XZ_GG_156","Long exposure",12.2425722933577
"P00738","20260527_XZ_GG_157","Long exposure",11.7926564681416
"P00738","20260527_XZ_GG_158","Short exposure",12.9734883133031
"P00738","20260527_XZ_GG_159","Long exposure",12.1828609246053
"P00738","20260527_XZ_GG_160","Long exposure",12.7925314664731
"P00738","20260527_XZ_GG_161","Short exposure",11.8620222593504
"P00738","20260527_XZ_GG_162","Long exposure",12.9942446587897
"P00738","20260527_XZ_GG_163","Short exposure",13.2936925064413
"P00738","20260527_XZ_GG_164","Short exposure",10.7741692347556
"P00738","20260527_XZ_GG_165","Long exposure",12.0940256411781
"P00738","20260527_XZ_GG_166","Short exposure",10.7880180026015
"P00738","20260527_XZ_GG_167","Long exposure",13.7271857133725
"P00738","20260527_XZ_GG_168","Long exposure",12.48164991495
"P00738","20260527_XZ_GG_169","Long exposure",12.7118736283761
"P00738","20260527_XZ_GG_170","Short exposure",12.1905734360958
"P00738","20260527_XZ_GG_171","Long exposure",12.0297180849876
"P00738","20260717_GZ_TH_1","Control",10.8909497192868
"P00738","20260717_GZ_TH_2","Control",14.4985881210891
"P00738","20260717_GZ_TH_3","Control",10.4625880161379
"P00738","20260717_GZ_TH_4","Control",9.21346336859712
"P00738","20260717_GZ_TH_6","Long exposure",12.7637545790508
"P00738","20260717_GZ_TH_7","Long exposure",12.9013139223656
"P00738","20260717_GZ_TH_8","Long exposure",16.253485122605
"P00738","20260717_GZ_TH_9","Long exposure",12.8514750343775
"P00738","20260717_GZ_TH_10","Long exposure",11.9917874574439
"P00738","20260717_GZ_TH_11","Long exposure",14.1483159793251
"P00738","20260717_GZ_TH_12","Short exposure",12.7579333968377
"P00738","20260717_GZ_TH_13","Short exposure",17.8454890938232
"P00738","20260717_GZ_TH_14","Long exposure",15.056232191181
"P00738","20260717_GZ_TH_15","Short exposure",12.8509863625918
"P00738","20260717_GZ_TH_16","Short exposure",11.6906197666468
"P00738","20260717_GZ_TH_17","Short exposure",18.5691660646933
"P00738","20260717_GZ_TH_18","Short exposure",14.885286384078
"P00738","20260717_GZ_TH_19","Short exposure",12.2867816538037
"P00738","20260717_GZ_TH_20","Short exposure",12.5044413859984
"P00738","20260717_GZ_TH_21","Long exposure",17.3120104474156
"P00738","20260717_GZ_TH_22","Short exposure",12.3838548219619
"P00738","20260717_GZ_TH_23","Control",12.1486519059432
"P00738","20260717_GZ_TH_24","Control",15.3768125723076
"P00738","20260717_GZ_TH_25","Long exposure",11.7076423341993
"P00738","20260717_GZ_TH_26","Long exposure",16.7563051654332
"P00738","20260717_GZ_TH_27","Long exposure",12.3504939827823
"P00738","20260717_GZ_TH_28","Long exposure",12.7892060626456
"P00738","20260717_GZ_TH_29","Long exposure",11.5433777433224
"P00738","20260717_GZ_TH_30","Long exposure",13.1995097032586
"P00738","20260717_GZ_TH_31","Long exposure",15.2701694057242
"P00738","20260717_GZ_TH_32","Long exposure",16.6989420040012
"P00738","20260717_GZ_TH_33","Long exposure",13.0295431960739
"P00738","20260717_GZ_TH_35","Long exposure",15.289389101354
"P00738","20260717_GZ_TH_36","Control",16.0153173802162
"P00738","20260717_GZ_TH_37","Control",15.8884130044137
"P00738","20260717_GZ_TH_38","Long exposure",18.7260443257712
"P00738","20260717_GZ_TH_39","Long exposure",15.7190390649877
"P00738","20260717_GZ_TH_40","Long exposure",14.9919410417038
"P00738","20260717_GZ_TH_41","Long exposure",14.8580769226749
"P00738","20260717_GZ_TH_42","Control",12.2254956286662
"P00738","20260717_GZ_TH_43","Control",17.4994605336731
"P00738","20260717_GZ_TH_44","Control",12.6498946825321
"P00738","20260717_GZ_TH_45","Control",17.4963639981202
"P00738","20260717_GZ_TH_46","Short exposure",13.9986699612074
"P00738","20260717_GZ_TH_47","Short exposure",14.84521571403
"P00738","20260717_GZ_TH_48","Long exposure",13.2744148394497
"P00738","20260717_GZ_TH_49","Control",15.7037085509094
"P00738","20260717_GZ_TH_50","Control",16.0100212837892
"P00738","20260717_GZ_TH_51","Control",15.0524252651021
"P00738","20260717_GZ_TH_53","Control",13.9992885043403
"P00738","20260717_GZ_TH_54","Control",14.2047424684399
"P00738","20260717_GZ_TH_55","Control",11.7644558499589
"P00738","20260717_GZ_TH_57","Control",12.0806456350806
"P00738","20260717_GZ_TH_58","Control",12.5204159417327
"P00738","20260717_GZ_TH_59","Control",16.5538174606445
