"UniqueSampleID","Exposure","Raw_value","Value","Missing","Metric","QC_value"
"20251001_FJ_FQ_F185","Short exposure","2",2,FALSE,"PC2",-3.90122423760403
"20251026_FJ_QZ_Q73","Control","0",0,FALSE,"PC2",-3.60705309774706
"20251026_FJ_QZ_Q74","Short exposure","0",0,FALSE,"PC2",-2.96957417703895
"20251026_FJ_QZ_Q75","Short exposure","0",0,FALSE,"PC2",-6.91685027175105
"20251026_FJ_QZ_Q76","Long exposure","0",0,FALSE,"PC2",-6.21030779498399
"20251026_FJ_QZ_Q77","Long exposure","0",0,FALSE,"PC2",-7.22094128365574
"20251026_FJ_QZ_Q78","Long exposure","0",0,FALSE,"PC2",-7.99425589860518
"20251026_FJ_QZ_Q79","Control","0",0,FALSE,"PC2",-4.10522555058183
"20251026_FJ_QZ_Q80","Short exposure","0",0,FALSE,"PC2",-3.93800967977087
"20251026_FJ_QZ_Q81","Short exposure","0",0,FALSE,"PC2",-4.65435336407615
"20251026_FJ_QZ_Q82","Control","0",0,FALSE,"PC2",-9.27123562082163
"20251026_FJ_QZ_Q83","Control","0",0,FALSE,"PC2",-2.94731829106474
"20251104_FJ_FQ_F178","Short exposure","2",2,FALSE,"PC2",-5.94494585656975
"20251104_FJ_FQ_F179","Long exposure","2",2,FALSE,"PC2",-4.64088504827605
