"UniqueSampleID","Exposure","Raw_value","Value","Missing","Metric","QC_value"
"20251001_XZ_YD_1","Short exposure","4h",,FALSE,"PC1",-16.0183659480757
"20251001_XZ_YD_3","Control","4h",,FALSE,"PC1",-8.5819325670555
"20251001_XZ_YD_4","Control","4h",,FALSE,"PC1",-6.85734090157628
"20251001_XZ_YD_5","Short exposure","4h",,FALSE,"PC1",-8.78462983687541
"20251001_XZ_YD_6","Control","4h",,FALSE,"PC1",-6.00597681996543
"20251001_XZ_YD_7","Long exposure","4h",,FALSE,"PC1",-22.0691461201514
"20251001_XZ_YD_8","Long exposure","4h",,FALSE,"PC1",-11.7809314651084
"20251001_XZ_YD_9","Long exposure","4h",,FALSE,"PC1",-3.24081949173808
"20251001_XZ_YD_10","Long exposure","4h",,FALSE,"PC1",-19.904921488794
"20251001_XZ_YD_11","Long exposure","4h",,FALSE,"PC1",-26.9427386714749
"20251001_XZ_YD_12","Control","4h",,FALSE,"PC1",-26.2237501026961
"20251001_XZ_YD_13","Control","4h",,FALSE,"PC1",-27.9885304374945
"20251001_XZ_YD_14","Control","4h",,FALSE,"PC1",-10.8971097727701
"20251001_XZ_YD_15","Short exposure","4h",,FALSE,"PC1",-9.84157748169373
"20251001_XZ_YD_16","Long exposure","4h",,FALSE,"PC1",-17.3083084355169
"20251001_XZ_YD_17","Short exposure","4h",,FALSE,"PC1",-20.4955610358193
"20251001_XZ_YD_18","Long exposure","4h",,FALSE,"PC1",-18.9695999843558
"20251001_XZ_YD_19","Control","4h",,FALSE,"PC1",-6.56407051481428
"20251001_XZ_YD_20","Control","4h",,FALSE,"PC1",-15.347107386001
"20251001_XZ_YD_21","Control","4h",,FALSE,"PC1",-7.91545404674857
"20251001_XZ_YD_22","Control","4h",,FALSE,"PC1",-10.4770191167433
"20251001_XZ_YD_23","Short exposure","4h",,FALSE,"PC1",-21.6369487372093
"20251001_XZ_YD_24","Short exposure","4h",,FALSE,"PC1",2.69189122362764
"20251001_XZ_YD_25","Short exposure","4h",,FALSE,"PC1",-4.22231690060991
"20251001_XZ_YD_26","Short exposure","4h",,FALSE,"PC1",-2.46171428964694
"20251001_XZ_YD_27","Short exposure","4h",,FALSE,"PC1",-12.5970484026464
"20251001_XZ_YD_28","Short exposure","4h",,FALSE,"PC1",-13.431037212264
