"UniqueSampleID","Exposure","Raw_value","Value","Missing","Metric","QC_value"
"20251001_XZ_YD_16","Long exposure","Normal",,FALSE,"detected_protein_groups",2783
"20251001_XZ_YD_17","Short exposure","Normal",,FALSE,"detected_protein_groups",2148
"20251001_XZ_YD_18","Long exposure","Normal",,FALSE,"detected_protein_groups",2485
"20251001_XZ_YD_19","Control","Normal",,FALSE,"detected_protein_groups",2391
"20251001_XZ_YD_20","Control","Normal",,FALSE,"detected_protein_groups",2233
"20251001_XZ_YD_21","Control","Normal",,FALSE,"detected_protein_groups",1859
"20251001_XZ_YD_22","Control","Normal",,FALSE,"detected_protein_groups",2291
"20251001_XZ_YD_23","Short exposure","Normal",,FALSE,"detected_protein_groups",2396
"20251001_XZ_YD_24","Short exposure","Normal",,FALSE,"detected_protein_groups",1787
"20251001_XZ_YD_25","Short exposure","Normal",,FALSE,"detected_protein_groups",1794
"20251001_XZ_YD_26","Short exposure","Normal",,FALSE,"detected_protein_groups",1972
"20251001_XZ_YD_27","Short exposure","Normal",,FALSE,"detected_protein_groups",2319
"20251001_XZ_YD_28","Short exposure","Normal",,FALSE,"detected_protein_groups",2099
"20251026_FJ_PT_P31","Control","Normal",,FALSE,"detected_protein_groups",2402
"20251026_FJ_QZ_Q73","Control","Normal",,FALSE,"detected_protein_groups",2032
"20251026_FJ_QZ_Q74","Short exposure","Normal",,FALSE,"detected_protein_groups",1785
"20251026_FJ_QZ_Q75","Short exposure","Normal",,FALSE,"detected_protein_groups",2127
"20251026_FJ_QZ_Q76","Long exposure","Normal",,FALSE,"detected_protein_groups",1892
"20251026_FJ_QZ_Q77","Long exposure","Normal",,FALSE,"detected_protein_groups",2123
"20251026_FJ_QZ_Q78","Long exposure","Normal",,FALSE,"detected_protein_groups",2174
"20251026_FJ_QZ_Q79","Control","Normal",,FALSE,"detected_protein_groups",1793
"20251026_FJ_QZ_Q80","Short exposure","Normal",,FALSE,"detected_protein_groups",2012
"20251026_FJ_QZ_Q81","Short exposure","Normal",,FALSE,"detected_protein_groups",2164
"20251026_FJ_QZ_Q82","Control","Normal",,FALSE,"detected_protein_groups",2251
"20251026_FJ_QZ_Q83","Control","Normal",,FALSE,"detected_protein_groups",2160
"20251104_FJ_FQ_F178","Short exposure","Normal",,FALSE,"detected_protein_groups",2913
"20251104_FJ_FQ_F179","Long exposure","Normal",,FALSE,"detected_protein_groups",2602
"20251107_XZ_YD_2","Short exposure","Normal",,FALSE,"detected_protein_groups",3463
"20260527_XZ_GG_1","Short exposure","Unknown",,FALSE,"detected_protein_groups",2774
"20260527_XZ_GG_2","Short exposure","Unknown",,FALSE,"detected_protein_groups",2111
"20260527_XZ_GG_3","Short exposure","Unknown",,FALSE,"detected_protein_groups",2222
"20260527_XZ_GG_4","Short exposure","Unknown",,FALSE,"detected_protein_groups",2971
"20260527_XZ_GG_5","Short exposure","Unknown",,FALSE,"detected_protein_groups",1850
"20260527_XZ_GG_6","Short exposure","Unknown",,FALSE,"detected_protein_groups",2042
"20260527_XZ_GG_7","Short exposure","Unknown",,FALSE,"detected_protein_groups",3140
"20260527_XZ_GG_8","Short exposure","Unknown",,FALSE,"detected_protein_groups",2213
"20260527_XZ_GG_9","Short exposure","Unknown",,FALSE,"detected_protein_groups",1949
"20260527_XZ_GG_10","Short exposure","Unknown",,FALSE,"detected_protein_groups",2200
"20260527_XZ_GG_11","Short exposure","Unknown",,FALSE,"detected_protein_groups",1967
"20260527_XZ_GG_12","Short exposure","Unknown",,FALSE,"detected_protein_groups",2077
"20260527_XZ_GG_13","Short exposure","Unknown",,FALSE,"detected_protein_groups",2861
"20260527_XZ_GG_14","Short exposure","Unknown",,FALSE,"detected_protein_groups",1720
"20260527_XZ_GG_15","Short exposure","Unknown",,FALSE,"detected_protein_groups",3002
"20260527_XZ_GG_16","Short exposure","Unknown",,FALSE,"detected_protein_groups",2703
"20260527_XZ_GG_17","Short exposure","Unknown",,FALSE,"detected_protein_groups",2065
"20260527_XZ_GG_18","Short exposure","Unknown",,FALSE,"detected_protein_groups",1815
"20260527_XZ_GG_19","Short exposure","Unknown",,FALSE,"detected_protein_groups",1839
"20260527_XZ_GG_20","Short exposure","Unknown",,FALSE,"detected_protein_groups",1914
"20260527_XZ_GG_21","Short exposure","Unknown",,FALSE,"detected_protein_groups",1930
"20260527_XZ_GG_22","Short exposure","Unknown",,FALSE,"detected_protein_groups",2278
"20260527_XZ_GG_23","Short exposure","Unknown",,FALSE,"detected_protein_groups",1872
"20260527_XZ_GG_24","Short exposure","Unknown",,FALSE,"detected_protein_groups",1883
"20260527_XZ_GG_25","Short exposure","Unknown",,FALSE,"detected_protein_groups",3135
"20260527_XZ_GG_26","Short exposure","Unknown",,FALSE,"detected_protein_groups",2248
"20260527_XZ_GG_27","Short exposure","Unknown",,FALSE,"detected_protein_groups",2193
"20260527_XZ_GG_28","Short exposure","Unknown",,FALSE,"detected_protein_groups",2613
"20260527_XZ_GG_29","Short exposure","Unknown",,FALSE,"detected_protein_groups",2126
"20260527_XZ_GG_30","Short exposure","Unknown",,FALSE,"detected_protein_groups",1802
"20260527_XZ_GG_31","Long exposure","Unknown",,FALSE,"detected_protein_groups",1885
"20260527_XZ_GG_32","Long exposure","Unknown",,FALSE,"detected_protein_groups",2173
"20260527_XZ_GG_33","Long exposure","Unknown",,FALSE,"detected_protein_groups",1978
"20260527_XZ_GG_34","Long exposure","Unknown",,FALSE,"detected_protein_groups",2079
"20260527_XZ_GG_35","Long exposure","Unknown",,FALSE,"detected_protein_groups",1648
"20260527_XZ_GG_36","Long exposure","Unknown",,FALSE,"detected_protein_groups",2010
"20260527_XZ_GG_37","Long exposure","Unknown",,FALSE,"detected_protein_groups",2041
"20260527_XZ_GG_38","Long exposure","Unknown",,FALSE,"detected_protein_groups",2577
"20260527_XZ_GG_39","Long exposure","Unknown",,FALSE,"detected_protein_groups",1842
"20260527_XZ_GG_40","Long exposure","Unknown",,FALSE,"detected_protein_groups",1651
"20260527_XZ_GG_41","Long exposure","Unknown",,FALSE,"detected_protein_groups",2049
"20260527_XZ_GG_42","Long exposure","Unknown",,FALSE,"detected_protein_groups",2155
"20260527_XZ_GG_43","Long exposure","Unknown",,FALSE,"detected_protein_groups",1729
"20260527_XZ_GG_44","Long exposure","Unknown",,FALSE,"detected_protein_groups",1769
"20260527_XZ_GG_46","Long exposure","Unknown",,FALSE,"detected_protein_groups",1742
"20260527_XZ_GG_47","Long exposure","Unknown",,FALSE,"detected_protein_groups",1776
