"UniqueSampleID","Exposure","Raw_value","Value","Missing","Metric","QC_value"
"20250914_FJ_FQ_F77","Short exposure","Unknown",,FALSE,"UMAP2",4.35714886040942
"20250914_FJ_FQ_F79","Long exposure","Unknown",,FALSE,"UMAP2",2.22770020814197
"20250914_FJ_FQ_F81","Long exposure","Unknown",,FALSE,"UMAP2",4.19405767770068
"20250914_FJ_FQ_F83","Short exposure","Unknown",,FALSE,"UMAP2",2.01414153428332
"20250914_FJ_FQ_F84","Short exposure","Unknown",,FALSE,"UMAP2",1.53850695939319
"20250914_FJ_FQ_F85","Long exposure","Unknown",,FALSE,"UMAP2",0.978700612499876
"20250914_FJ_FQ_F88","Long exposure","Unknown",,FALSE,"UMAP2",-0.257527719423609
"20250914_FJ_FQ_F89","Long exposure","Unknown",,FALSE,"UMAP2",3.69539806695239
"20250914_FJ_FQ_F93","Short exposure","Unknown",,FALSE,"UMAP2",1.86423466058032
"20250914_FJ_FQ_F94","Control","Unknown",,FALSE,"UMAP2",0.0618340119864177
"20250914_FJ_FQ_F102","Long exposure","Unknown",,FALSE,"UMAP2",1.5283703550841
"20250914_FJ_FQ_F105","Long exposure","Unknown",,FALSE,"UMAP2",1.42355618329303
"20250914_FJ_FQ_F106","Long exposure","Unknown",,FALSE,"UMAP2",1.68149707169787
"20250914_FJ_FQ_F107","Short exposure","Unknown",,FALSE,"UMAP2",2.00507519097583
"20250914_FJ_FQ_F110","Long exposure","Unknown",,FALSE,"UMAP2",1.57205960603015
"20250914_FJ_FQ_F111","Short exposure","Unknown",,FALSE,"UMAP2",-0.144176568076449
"20250914_FJ_FQ_F118","Short exposure","Unknown",,FALSE,"UMAP2",1.7080692991759
"20250914_FJ_FQ_F121","Long exposure","Unknown",,FALSE,"UMAP2",1.75618264527575
"20250914_FJ_FQ_F122","Long exposure","Unknown",,FALSE,"UMAP2",-0.0173906341050435
"20250914_FJ_FQ_F123","Long exposure","Unknown",,FALSE,"UMAP2",1.04041573853747
"20250914_FJ_FQ_F124","Long exposure","Unknown",,FALSE,"UMAP2",1.30873188824908
"20250914_FJ_FQ_F125","Long exposure","Unknown",,FALSE,"UMAP2",0.097483490421934
"20250914_FJ_FQ_F126","Long exposure","Unknown",,FALSE,"UMAP2",4.07923576684253
"20250914_FJ_FQ_F128","Short exposure","Unknown",,FALSE,"UMAP2",1.07559249253528
"20250914_FJ_FQ_F129","Long exposure","Unknown",,FALSE,"UMAP2",4.12752888055102
"20250914_FJ_FQ_F131","Control","Unknown",,FALSE,"UMAP2",0.63222691865222
"20250914_FJ_FQ_F135","Long exposure","Unknown",,FALSE,"UMAP2",3.57545969338672
"20250914_FJ_FQ_F137","Control","Unknown",,FALSE,"UMAP2",1.16788682790057
"20250914_FJ_PT_P2","Control","Unknown",,FALSE,"UMAP2",2.49369451852099
"20250914_FJ_PT_P3","Control","Unknown",,FALSE,"UMAP2",2.66870663018481
"20250914_FJ_PT_P4","Short exposure","Unknown",,FALSE,"UMAP2",2.64068982453601
"20250914_FJ_PT_P6","Long exposure","Unknown",,FALSE,"UMAP2",2.82222506852405
"20250914_FJ_PT_P7","Control","Unknown",,FALSE,"UMAP2",2.28197262139575
"20250914_FJ_PT_P8","Short exposure","Unknown",,FALSE,"UMAP2",2.65436670632617
"20250914_FJ_PT_P9","Short exposure","Unknown",,FALSE,"UMAP2",2.65955684037463
"20250914_FJ_PT_P10","Short exposure","Unknown",,FALSE,"UMAP2",3.21129510255115
"20250914_FJ_PT_P11","Long exposure","Unknown",,FALSE,"UMAP2",2.86356088967578
"20250914_FJ_PT_P13","Short exposure","Unknown",,FALSE,"UMAP2",3.18016240449206
"20250914_FJ_PT_P15","Short exposure","Unknown",,FALSE,"UMAP2",2.52181026788013
"20250914_FJ_PT_P17","Long exposure","Unknown",,FALSE,"UMAP2",2.8678753122832
"20250914_FJ_PT_P18","Long exposure","Unknown",,FALSE,"UMAP2",3.19545814843432
"20250914_FJ_PT_P19","Long exposure","Unknown",,FALSE,"UMAP2",3.1310589060332
"20250914_FJ_PT_P20","Short exposure","Unknown",,FALSE,"UMAP2",3.19970700593249
"20250914_FJ_PT_P21","Long exposure","Unknown",,FALSE,"UMAP2",3.02529737801806
"20250914_FJ_PT_P22","Short exposure","Unknown",,FALSE,"UMAP2",3.17417499871509
"20250914_FJ_PT_P23","Short exposure","Unknown",,FALSE,"UMAP2",3.17419621796863
"20250914_FJ_PT_P24","Long exposure","Unknown",,FALSE,"UMAP2",2.53480622620837
"20250914_FJ_PT_P25","Short exposure","Unknown",,FALSE,"UMAP2",0.0526878580595683
"20250914_FJ_PT_P26","Long exposure","Unknown",,FALSE,"UMAP2",3.05975291581409
"20250914_FJ_PT_P27","Long exposure","Unknown",,FALSE,"UMAP2",2.21038172097461
"20250914_FJ_PT_P29","Long exposure","Unknown",,FALSE,"UMAP2",3.04016492219226
"20250914_FJ_PT_P30","Long exposure","Unknown",,FALSE,"UMAP2",2.27750727982776
"20250914_FJ_PT_P33","Long exposure","Unknown",,FALSE,"UMAP2",2.80831143708484
"20251001_FJ_FQ_F83","Short exposure","Unknown",,FALSE,"UMAP2",2.63306233735339
"20251001_FJ_FQ_F95","Long exposure","Unknown",,FALSE,"UMAP2",4.18351671548144
"20251001_FJ_FQ_F97","Long exposure","Unknown",,FALSE,"UMAP2",2.69491216988818
"20251001_FJ_FQ_F105","Long exposure","Unknown",,FALSE,"UMAP2",4.15344021172778
"20251001_FJ_FQ_F120","Long exposure","Unknown",,FALSE,"UMAP2",-0.387999775991278
"20251001_FJ_FQ_F136","Control","Unknown",,FALSE,"UMAP2",-0.344122122213678
"20251001_FJ_FQ_F141","Control","Unknown",,FALSE,"UMAP2",1.00270292611377
"20251001_FJ_FQ_F147","Long exposure","Unknown",,FALSE,"UMAP2",2.77690121979968
"20251001_FJ_FQ_F150","Control","Unknown",,FALSE,"UMAP2",2.31588432641284
"20251001_FJ_FQ_F154","Long exposure","Unknown",,FALSE,"UMAP2",1.3021056398894
"20251001_FJ_FQ_F158","Long exposure","Unknown",,FALSE,"UMAP2",4.24556133599536
"20251001_FJ_FQ_F163","Control","Unknown",,FALSE,"UMAP2",4.21304533334033
"20251001_FJ_FQ_F165","Control","Unknown",,FALSE,"UMAP2",2.74155757279651
"20251001_FJ_FQ_F168","Long exposure","Unknown",,FALSE,"UMAP2",0.0645876273657512
"20251001_FJ_FQ_F170","Control","Unknown",,FALSE,"UMAP2",1.87115857453601
"20251001_FJ_FQ_F173","Short exposure","Unknown",,FALSE,"UMAP2",1.50704071374194
"20251001_FJ_FQ_F174","Short exposure","Unknown",,FALSE,"UMAP2",1.65178844781177
"20251001_FJ_FQ_F175","Short exposure","Unknown",,FALSE,"UMAP2",2.70874450059192
"20251001_FJ_FQ_F176","Short exposure","Unknown",,FALSE,"UMAP2",1.83359715791003
"20251001_FJ_FQ_F177","Short exposure","Unknown",,FALSE,"UMAP2",1.45106754155414
"20251001_FJ_FQ_F180","Short exposure","Unknown",,FALSE,"UMAP2",1.5394685015227
"20251001_FJ_FQ_F183","Short exposure","Unknown",,FALSE,"UMAP2",2.02325460763232
"20251001_FJ_FQ_F185","Short exposure","Unknown",,FALSE,"UMAP2",2.01672861428515
"20251001_XZ_YA_1","Short exposure","4h",,FALSE,"UMAP2",1.89031765313403
"20251001_XZ_YA_2","Short exposure","4h",,FALSE,"UMAP2",3.08156607003467
"20251001_XZ_YA_3","Short exposure","4h",,FALSE,"UMAP2",1.29752812237994
"20251001_XZ_YA_4","Short exposure","4h",,FALSE,"UMAP2",3.71811363549487
"20251001_XZ_YA_5","Short exposure","4h",,FALSE,"UMAP2",3.10364863724963
"20251001_XZ_YA_6","Short exposure","4h",,FALSE,"UMAP2",1.35149023385303
"20251001_XZ_YA_7","Short exposure","4h",,FALSE,"UMAP2",3.45867416711108
"20251001_XZ_YA_8","Short exposure","4h",,FALSE,"UMAP2",3.25678512902514
"20251001_XZ_YA_9","Short exposure","4h",,FALSE,"UMAP2",2.95618531556384
"20251001_XZ_YA_10","Short exposure","4h",,FALSE,"UMAP2",1.7442078337218
"20251001_XZ_YA_11","Short exposure","4h",,FALSE,"UMAP2",3.65398666711108
"20251001_XZ_YA_12","Short exposure","4h",,FALSE,"UMAP2",1.56879207940356
"20251001_XZ_YA_13","Short exposure","4h",,FALSE,"UMAP2",1.14920792432086
"20251001_XZ_YA_14","Short exposure","4h",,FALSE,"UMAP2",2.32067487092273
"20251001_XZ_YA_15","Short exposure","4h",,FALSE,"UMAP2",1.44819400162951
"20251001_XZ_YA_16","Short exposure","4h",,FALSE,"UMAP2",1.36370477528827
"20251001_XZ_YA_17","Short exposure","4h",,FALSE,"UMAP2",3.23588678689258
"20251001_XZ_YA_18","Short exposure","4h",,FALSE,"UMAP2",1.38046774716632
"20251001_XZ_YA_19","Short exposure","4h",,FALSE,"UMAP2",1.98911616654651
"20251001_XZ_YA_20","Control","4h",,FALSE,"UMAP2",3.39330026955859
"20251001_XZ_YA_21","Control","4h",,FALSE,"UMAP2",2.80000612588183
"20251001_XZ_YA_22","Long exposure","4h",,FALSE,"UMAP2",4.31501600594775
"20251001_XZ_YB_2","Control","4h",,FALSE,"UMAP2",0.946695660069151
"20251001_XZ_YB_4","Control","4h",,FALSE,"UMAP2",1.80056879372851
"20251001_XZ_YB_6","Control","4h",,FALSE,"UMAP2",1.07636890263812
"20251001_XZ_YB_9","Control","4h",,FALSE,"UMAP2",1.04849526734607
"20251001_XZ_YB_10","Control","4h",,FALSE,"UMAP2",1.04208383412616
"20251001_XZ_YB_11","Control","4h",,FALSE,"UMAP2",1.49032697530047
"20251001_XZ_YB_12","Control","4h",,FALSE,"UMAP2",1.02203271241443
"20251001_XZ_YB_14","Control","4h",,FALSE,"UMAP2",1.46591183991687
"20251001_XZ_YB_15","Control","4h",,FALSE,"UMAP2",1.13660666795032
"20251001_XZ_YB_19","Control","4h",,FALSE,"UMAP2",1.07452854962604
"20251001_XZ_YC_1","Control","4h",,FALSE,"UMAP2",2.73948833794848
"20251001_XZ_YC_2","Control","4h",,FALSE,"UMAP2",2.06550810189502
"20251001_XZ_YC_3","Long exposure","4h",,FALSE,"UMAP2",1.75914571137683
"20251001_XZ_YC_4","Control","4h",,FALSE,"UMAP2",2.26444289536731
"20251001_XZ_YC_5","Long exposure","4h",,FALSE,"UMAP2",1.20076701493518
"20251001_XZ_YC_6","Short exposure","4h",,FALSE,"UMAP2",3.22764346452014
"20251001_XZ_YC_7","Short exposure","4h",,FALSE,"UMAP2",2.48072097153918
"20251001_XZ_YC_8","Control","4h",,FALSE,"UMAP2",1.16108665318744
"20251001_XZ_YC_9","Short exposure","4h",,FALSE,"UMAP2",4.21076462121264
"20251001_XZ_YC_10","Long exposure","4h",,FALSE,"UMAP2",1.18793544621722
"20251001_XZ_YC_11","Long exposure","4h",,FALSE,"UMAP2",3.58806536050097
"20251001_XZ_YC_12","Long exposure","4h",,FALSE,"UMAP2",1.48125133366839
"20251001_XZ_YC_13","Long exposure","4h",,FALSE,"UMAP2",2.90738437028186
"20251001_XZ_YC_14","Long exposure","4h",,FALSE,"UMAP2",3.03776571603076
"20251001_XZ_YC_15","Long exposure","4h",,FALSE,"UMAP2",2.51901695580737
"20251001_XZ_YC_16","Long exposure","4h",,FALSE,"UMAP2",2.51744601578967
"20251001_XZ_YC_17","Long exposure","4h",,FALSE,"UMAP2",1.74944183678882
"20251001_XZ_YC_18","Short exposure","4h",,FALSE,"UMAP2",3.10353705735461
"20251001_XZ_YC_19","Long exposure","4h",,FALSE,"UMAP2",1.30392215104358
"20251001_XZ_YC_20","Short exposure","4h",,FALSE,"UMAP2",2.52024028153674
"20251001_XZ_YC_21","Long exposure","4h",,FALSE,"UMAP2",3.10385749192492
"20251001_XZ_YC_22","Long exposure","4h",,FALSE,"UMAP2",1.19723079056994
"20251001_XZ_YC_23","Short exposure","4h",,FALSE,"UMAP2",1.29762885422961
"20251001_XZ_YC_24","Long exposure","4h",,FALSE,"UMAP2",3.18973443360583
"20251001_XZ_YC_25","Long exposure","4h",,FALSE,"UMAP2",3.44457743020312
"20251001_XZ_YC_26","Long exposure","4h",,FALSE,"UMAP2",1.35326144547717
"20251001_XZ_YC_27","Long exposure","4h",,FALSE,"UMAP2",4.26593372674243
"20251001_XZ_YC_28","Long exposure","4h",,FALSE,"UMAP2",1.14606377930896
