"UniqueSampleID","Exposure","Raw_value","Value","Missing","Metric","QC_value"
"20250914_FJ_FQ_F72","Short exposure","2",2,FALSE,"UMAP1",0.708629230049086
"20250914_FJ_FQ_F74","Short exposure","2",2,FALSE,"UMAP1",1.96370516159816
"20250914_FJ_FQ_F75","Long exposure","2",2,FALSE,"UMAP1",1.01349190810008
"20250914_FJ_FQ_F77","Short exposure","2",2,FALSE,"UMAP1",3.65750489571376
"20250914_FJ_FQ_F79","Long exposure","2",2,FALSE,"UMAP1",1.8779918942718
"20250914_FJ_FQ_F81","Long exposure","2",2,FALSE,"UMAP1",3.46075854637904
"20250914_FJ_FQ_F83","Short exposure","2",2,FALSE,"UMAP1",0.204314822342825
"20250914_FJ_FQ_F84","Short exposure","2",2,FALSE,"UMAP1",1.27132103779597
"20250914_FJ_FQ_F85","Long exposure","2",2,FALSE,"UMAP1",1.3211048636703
"20250914_FJ_FQ_F88","Long exposure","2",2,FALSE,"UMAP1",0.784345129516554
"20250914_FJ_FQ_F89","Long exposure","2",2,FALSE,"UMAP1",3.16792211869044
"20250914_FJ_FQ_F93","Short exposure","2",2,FALSE,"UMAP1",0.369153568532897
"20250914_FJ_FQ_F94","Control","2",2,FALSE,"UMAP1",0.912173489120436
"20250914_FJ_FQ_F102","Long exposure","2",2,FALSE,"UMAP1",0.440212929633093
"20250914_FJ_FQ_F105","Long exposure","2",2,FALSE,"UMAP1",0.934327939537001
"20250914_FJ_FQ_F106","Long exposure","2",2,FALSE,"UMAP1",0.917857268836928
"20250914_FJ_FQ_F107","Short exposure","2",2,FALSE,"UMAP1",0.34702581354661
"20250914_FJ_FQ_F110","Long exposure","2",2,FALSE,"UMAP1",0.721649745490981
"20250914_FJ_FQ_F111","Short exposure","2",2,FALSE,"UMAP1",0.760952392604781
"20250914_FJ_FQ_F118","Short exposure","2",2,FALSE,"UMAP1",1.22692928650661
"20250914_FJ_FQ_F121","Long exposure","2",2,FALSE,"UMAP1",1.20941499808116
"20250914_FJ_FQ_F122","Long exposure","2",2,FALSE,"UMAP1",0.859607199218703
"20250914_FJ_FQ_F123","Long exposure","2",2,FALSE,"UMAP1",0.478470334794951
"20250914_FJ_FQ_F124","Long exposure","2",2,FALSE,"UMAP1",1.40798793175502
"20250914_FJ_FQ_F125","Long exposure","2",2,FALSE,"UMAP1",0.852110603836012
"20250914_FJ_FQ_F126","Long exposure","2",2,FALSE,"UMAP1",3.41675339081569
"20250914_FJ_FQ_F128","Short exposure","2",2,FALSE,"UMAP1",0.953721979644728
"20250914_FJ_FQ_F129","Long exposure","2",2,FALSE,"UMAP1",3.5376690421371
"20250914_FJ_FQ_F131","Control","2",2,FALSE,"UMAP1",1.10218427517695
"20250914_FJ_FQ_F135","Long exposure","2",2,FALSE,"UMAP1",2.93329463341518
"20250914_FJ_FQ_F137","Control","2",2,FALSE,"UMAP1",0.662397542980147
"20251001_FJ_FQ_F83","Short exposure","2",2,FALSE,"UMAP1",3.11617288925929
"20251001_FJ_FQ_F95","Long exposure","2",2,FALSE,"UMAP1",3.55136666634364
"20251001_FJ_FQ_F97","Long exposure","2",2,FALSE,"UMAP1",3.18896041252894
"20251001_FJ_FQ_F105","Long exposure","2",2,FALSE,"UMAP1",3.55032382347865
"20251001_FJ_FQ_F120","Long exposure","2",2,FALSE,"UMAP1",0.975298384216261
"20251001_FJ_FQ_F136","Control","2",2,FALSE,"UMAP1",0.845561483886672
"20251001_FJ_FQ_F141","Control","2",2,FALSE,"UMAP1",5.28883991577907
"20251001_FJ_FQ_F147","Long exposure","2",2,FALSE,"UMAP1",3.1971727404861
"20251001_FJ_FQ_F150","Control","2",2,FALSE,"UMAP1",4.08405194618983
"20251001_FJ_FQ_F154","Long exposure","2",2,FALSE,"UMAP1",1.34354613163753
"20251001_FJ_FQ_F158","Long exposure","2",2,FALSE,"UMAP1",3.50079284050746
"20251001_FJ_FQ_F163","Control","2",2,FALSE,"UMAP1",3.56041441300197
"20251001_FJ_FQ_F165","Control","2",2,FALSE,"UMAP1",3.29206190445705
"20251001_FJ_FQ_F168","Long exposure","2",2,FALSE,"UMAP1",0.408530751254988
"20251001_FJ_FQ_F170","Control","2",2,FALSE,"UMAP1",0.906806925323439
"20251001_FJ_FQ_F173","Short exposure","2",2,FALSE,"UMAP1",1.40924165585322
"20251001_FJ_FQ_F174","Short exposure","2",2,FALSE,"UMAP1",1.39155814984126
"20251001_FJ_FQ_F175","Short exposure","2",2,FALSE,"UMAP1",3.19217477181239
"20251001_FJ_FQ_F176","Short exposure","2",2,FALSE,"UMAP1",1.37054596283717
"20251001_FJ_FQ_F177","Short exposure","2",2,FALSE,"UMAP1",0.784020522621108
"20251001_FJ_FQ_F180","Short exposure","2",2,FALSE,"UMAP1",1.4788676295547
"20251001_FJ_FQ_F183","Short exposure","2",2,FALSE,"UMAP1",1.34278617241664
"20251001_FJ_FQ_F185","Short exposure","2",2,FALSE,"UMAP1",1.21978376248164
"20251026_FJ_QZ_Q73","Control","0",0,FALSE,"UMAP1",0.512072781112624
"20251026_FJ_QZ_Q74","Short exposure","0",0,FALSE,"UMAP1",0.538376221445036
"20251026_FJ_QZ_Q75","Short exposure","0",0,FALSE,"UMAP1",0.381114477303458
"20251026_FJ_QZ_Q76","Long exposure","0",0,FALSE,"UMAP1",0.576895484712554
"20251026_FJ_QZ_Q77","Long exposure","0",0,FALSE,"UMAP1",4.11215291359706
"20251026_FJ_QZ_Q78","Long exposure","0",0,FALSE,"UMAP1",0.437907600787116
"20251026_FJ_QZ_Q79","Control","0",0,FALSE,"UMAP1",0.554726252344084
"20251026_FJ_QZ_Q80","Short exposure","0",0,FALSE,"UMAP1",0.622244069364501
"20251026_FJ_QZ_Q81","Short exposure","0",0,FALSE,"UMAP1",0.437690684583617
"20251026_FJ_QZ_Q82","Control","0",0,FALSE,"UMAP1",0.430045092490149
"20251026_FJ_QZ_Q83","Control","0",0,FALSE,"UMAP1",0.517584839847518
"20251104_FJ_FQ_F178","Short exposure","2",2,FALSE,"UMAP1",1.22128925659938
"20251104_FJ_FQ_F179","Long exposure","2",2,FALSE,"UMAP1",1.00368289091868
