"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05"
"P16112","High_vs_Low",-0.485827645913437,10.6192276016162,-4.70780957085636,3.21810365657376e-06,0.00186517581010316,4.22737164608026,TRUE
"Q08378","High_vs_Low",-0.442043249452322,10.9803317747758,-4.56102127699741,6.58902735044713e-06,0.00186517581010316,3.57501294912622,TRUE
"Q92696","High_vs_Low",-0.464069862261104,9.20255972567773,-4.5505466989803,6.79603524003262e-06,0.00186517581010316,3.5458155022221,TRUE
"P13591","High_vs_Low",-0.377030017430075,13.0415600066814,-4.51374786069562,7.88917376954961e-06,0.00186517581010316,3.40569698880494,TRUE
"Q8TB73","High_vs_Low",-0.420930130056909,8.07615447087365,-4.47979296922815,9.22098464997617e-06,0.00186517581010316,3.26352195441403,TRUE
"P07585","High_vs_Low",-0.303334431128075,12.3218478838271,-4.47884650934933,9.23845151159977e-06,0.00186517581010316,3.26129651887527,TRUE
"O14594","High_vs_Low",-0.338048803475971,11.5404132603241,-4.44503381911159,1.07547204865915e-05,0.00186517581010316,3.1223862224928,TRUE
"O14786","High_vs_Low",-0.293258576953324,14.1057122819407,-4.38026559425455,1.43496536302382e-05,0.0019972927353378,2.85901943448408,TRUE
"Q9Y240","High_vs_Low",-0.379634582288464,12.7172879304592,-4.35635162300072,1.59474456706929e-05,0.0019972927353378,2.762682200681,TRUE
"P98160","High_vs_Low",-0.331180140853975,12.0119256250694,-4.34337021376376,1.68846200341877e-05,0.0019972927353378,2.71059124068996,TRUE
"Q99983","High_vs_Low",-0.405920109753758,14.0210376603404,-4.32755765308951,1.8097380633209e-05,0.0019972927353378,2.64733423792529,TRUE
"P05090","High_vs_Low",-0.310231470196234,12.5090928069042,-4.25236467755525,2.50954206605658e-05,0.00234251309447335,2.34946045806077,TRUE
"Q13316","High_vs_Low",-0.362469661182347,8.79183929707337,-4.25095172928258,2.54451508553927e-05,0.00234251309447335,2.34242355451116,TRUE
"O75752","High_vs_Low",-0.255696667271577,9.08650774546357,-4.23541173514083,2.70141543019991e-05,0.00234251309447335,2.28267786015737,TRUE
