"UniqueSampleID","PC1","PC2","PC1_variance_pct","PC2_variance_pct","TREAT1_clean","condition","group","MS_batch_proxy"
"20250913_FJ_QZ_Q26",-13.8113406236445,-4.05572915365724,36.5255777764766,17.8850826313217,"control","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q27",-16.9011359883669,-2.63649780661763,36.5255777764766,17.8850826313217,"control","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q28",-8.64194615308536,-4.33986500394932,36.5255777764766,17.8850826313217,"control","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q29",-13.2564353715633,-7.95315953490083,36.5255777764766,17.8850826313217,"control","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q31",-8.30000091605402,11.4581936501919,36.5255777764766,17.8850826313217,"high","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q32",-10.4148160379487,-3.95548915322384,36.5255777764766,17.8850826313217,"high","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q33",-7.54785162579393,-0.973279128505231,36.5255777764766,17.8850826313217,"high","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q34",-9.23874084807055,-4.43268583371751,36.5255777764766,17.8850826313217,"high","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q36",-11.4840504302467,-4.52245817098987,36.5255777764766,17.8850826313217,"low","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q37",-13.5239777422642,3.0080233202818,36.5255777764766,17.8850826313217,"high","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q38",-8.61987609166547,0.24303400305556,36.5255777764766,17.8850826313217,"low","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q39",-15.0248507230272,-5.81706164058093,36.5255777764766,17.8850826313217,"high","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q41",-11.5736171247825,-9.49640335886878,36.5255777764766,17.8850826313217,"high","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q42",-9.60533003543744,3.55713575644421,36.5255777764766,17.8850826313217,"high","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q44",-8.00840360749149,-3.78271473226359,36.5255777764766,17.8850826313217,"low","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q45",-3.53280369764949,10.3663582152766,36.5255777764766,17.8850826313217,"low","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q48",1.93457430468358,7.66137318950747,36.5255777764766,17.8850826313217,"low","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q49",-12.7866722208915,-5.20926795332245,36.5255777764766,17.8850826313217,"low","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q50",0.943396635272934,-3.71600683172548,36.5255777764766,17.8850826313217,"control","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q52",-4.97445675150505,2.16668900211252,36.5255777764766,17.8850826313217,"low","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q54",2.43675090229371,2.94976825469102,36.5255777764766,17.8850826313217,"control","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q55",-9.02982147677365,-5.40298590166604,36.5255777764766,17.8850826313217,"control","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q57",-4.7238695410941,-5.67416747470953,36.5255777764766,17.8850826313217,"control","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q58",-6.20085175955482,12.4884261795268,36.5255777764766,17.8850826313217,"low","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q59",-15.2814420408077,-5.24644351358068,36.5255777764766,17.8850826313217,"low","湿热","FJ_QZ","20250913"
