level,category,samples,metric,median,q25,q75,min,max,mean
TREAT1_clean,low,186,total_observed_abundance,15634880.554666772,12695316.083767056,20593173.6497124,5355512.298308611,35097063.04314661,16574984.668691961
TREAT1_clean,low,186,mean_observed_abundance,7636.396618303588,6000.627497645858,9254.874855095359,3460.000499343799,16540.052253710823,7830.722274615978
TREAT1_clean,unknown,4,detected_protein_groups,2392.5,2090.75,2771.0,1868.0,3224.0,2469.25
TREAT1_clean,unknown,4,missing_protein_groups,1424.5,1046.0,1726.25,593.0,1949.0,1347.75
TREAT1_clean,unknown,4,missing_pct,37.319884726224785,27.403720199109248,45.225307833376995,15.535761068902278,51.06104270369401,35.30914330626146
TREAT1_clean,unknown,4,median_observed_abundance,358.33660888671875,334.2262763977051,387.9118118286133,271.37254333496094,467.16015625,363.8014793395996
TREAT1_clean,unknown,4,total_observed_abundance,22298141.66673985,20352538.257642165,24715559.12037562,15999827.161755145,30483712.34987688,22769955.711277932
TREAT1_clean,unknown,4,mean_observed_abundance,9077.401771825676,8665.972824839968,9609.152795269192,8565.217966678343,10070.873882804237,9197.723848283484
MS_batch_proxy,20250913,50,detected_protein_groups,2136.5,2030.75,2297.0,1670.0,2737.0,2160.42
MS_batch_proxy,20250913,50,missing_protein_groups,1680.5,1520.0,1786.25,1080.0,2147.0,1656.58
MS_batch_proxy,20250913,50,missing_pct,44.02672255698192,39.82184962012052,46.79722294996071,28.29447209850668,56.24836258842022,43.400052397170555
MS_batch_proxy,20250913,50,median_observed_abundance,308.07043457031244,288.54113388061523,336.4417190551758,244.8527526855469,411.6115112304688,314.00019577026364
MS_batch_proxy,20250913,50,total_observed_abundance,19685295.26561272,17239376.872054517,21491159.77690661,11298306.336865425,26626027.90151,19407414.49409716
MS_batch_proxy,20250913,50,mean_observed_abundance,9238.842255774998,7957.998899371061,9756.862306478823,6239.603493672024,12481.026204123422,8957.419191470879
MS_batch_proxy,20250914,70,detected_protein_groups,2229.0,1993.75,2551.75,1199.0,3106.0,2263.042857142857
MS_batch_proxy,20250914,70,missing_protein_groups,1588.0,1265.25,1823.25,711.0,2618.0,1553.9571428571428
MS_batch_proxy,20250914,70,missing_pct,41.603353418915376,33.14776002095887,47.766570605187326,18.627194131516895,68.58789625360231,40.7114787230061
MS_batch_proxy,20250914,70,median_observed_abundance,321.6940612792969,299.3545608520508,373.6678009033203,211.1714782714844,517.6468505859375,337.27248480660575
MS_batch_proxy,20250914,70,total_observed_abundance,20695365.841065615,18150109.01442349,21969884.363574624,11682351.071077108,31080985.66989088,20260003.5821193
MS_batch_proxy,20250914,70,mean_observed_abundance,8894.512021857827,7921.092696483403,10128.869489841629,5110.389794871876,14115.943571063257,9116.077047805267
MS_batch_proxy,20251001,118,detected_protein_groups,2258.0,2041.75,2586.0,1463.0,3451.0,2319.4830508474574
MS_batch_proxy,20251001,118,missing_protein_groups,1559.0,1231.0,1775.25,366.0,2354.0,1497.5169491525423
MS_batch_proxy,20251001,118,missing_pct,40.843594445899924,32.25045847524234,46.50903851192035,9.588682211160595,61.67146974063401,39.23282549521988
MS_batch_proxy,20251001,118,median_observed_abundance,327.38133239746094,291.385009765625,375.92948150634766,199.6275177001953,733.22900390625,343.67087024753374
MS_batch_proxy,20251001,118,total_observed_abundance,20300915.463487327,17561063.602128968,23870090.793470383,9717535.028191686,35097063.04314661,21020248.45372373
MS_batch_proxy,20251001,118,mean_observed_abundance,8898.359849047423,7936.654868486956,10245.934264171348,4912.808406568091,16540.052253710823,9187.735042517654
MS_batch_proxy,20251026,12,detected_protein_groups,2125.0,1982.0,2166.5,1785.0,2402.0,2076.25
MS_batch_proxy,20251026,12,missing_protein_groups,1692.0,1650.5,1835.0,1415.0,2032.0,1740.75
MS_batch_proxy,20251026,12,missing_pct,44.32800628766047,43.24076499869007,48.07440398218496,37.07099816609903,53.23552528163479,45.60518731988472
MS_batch_proxy,20251026,12,median_observed_abundance,295.10852813720703,275.2100372314453,315.79004669189453,264.73851013183594,361.0473022460938,299.1271603902181
MS_batch_proxy,20251026,12,total_observed_abundance,16337895.524003386,15626122.214607716,18851978.71177876,14525005.001770496,22202515.07970953,17468679.203695774
MS_batch_proxy,20251026,12,mean_observed_abundance,8157.118878814688,7729.010600698499,8526.194252700283,7547.590825806875,10458.085294257904,8410.212610551007
MS_batch_proxy,20251104,2,detected_protein_groups,2757.5,2679.75,2835.25,2602.0,2913.0,2757.5
