UniqueSampleID,PC1,PC2,PC1_variance_pct,PC2_variance_pct,TREAT1_clean,condition,group,MS_batch_proxy
20251001_XZ_YC_23,-6.947385736274671,8.964285783694288,36.52557777647658,17.885082631321747,low,high_stress,XZ_YC,20251001
20251001_XZ_YC_24,-3.9345024495486784,11.830538310115509,36.52557777647658,17.885082631321747,high,high_stress,XZ_YC,20251001
20251001_XZ_YC_25,-6.8012534557359166,16.807065519665258,36.52557777647658,17.885082631321747,high,high_stress,XZ_YC,20251001
20251001_XZ_YC_26,-7.535766073138757,5.238349830696496,36.52557777647658,17.885082631321747,high,high_stress,XZ_YC,20251001
20251001_XZ_YC_27,7.861261893971519,33.52648323437238,36.52557777647658,17.885082631321747,high,high_stress,XZ_YC,20251001
20251001_XZ_YC_28,-3.2073815441359472,2.406604595061742,36.52557777647658,17.885082631321747,high,high_stress,XZ_YC,20251001
20251001_XZ_YC_29,-5.168575063168083,9.161985451461709,36.52557777647658,17.885082631321747,high,high_stress,XZ_YC,20251001
20251001_XZ_YC_30,-13.805125060009539,-2.922879262624666,36.52557777647658,17.885082631321747,low,high_stress,XZ_YC,20251001
20251001_XZ_YC_31,-14.591407535938103,-2.580994925168083,36.52557777647658,17.885082631321747,control,high_stress,XZ_YC,20251001
20251001_XZ_YC_32,-8.566808465996644,0.1416712556948086,36.52557777647658,17.885082631321747,high,high_stress,XZ_YC,20251001
20251001_XZ_YC_33,-3.9235008830123923,-3.161044679006221,36.52557777647658,17.885082631321747,high,high_stress,XZ_YC,20251001
20251001_XZ_YC_34,-16.538665684046954,-0.5557204927519949,36.52557777647658,17.885082631321747,control,high_stress,XZ_YC,20251001
20251001_XZ_YD_1,-16.018365948075697,4.819816906602694,36.52557777647658,17.885082631321747,low,high_stress,XZ_YD,20251001
20251001_XZ_YD_3,-8.581932567055503,22.275291105716754,36.52557777647658,17.885082631321747,control,high_stress,XZ_YD,20251001
20251001_XZ_YD_4,-6.857340901576284,18.91191135268984,36.52557777647658,17.885082631321747,control,high_stress,XZ_YD,20251001
20251001_XZ_YD_5,-8.784629836875414,15.195690701882054,36.52557777647658,17.885082631321747,low,high_stress,XZ_YD,20251001
20251001_XZ_YD_6,-6.005976819965431,25.697536353953076,36.52557777647658,17.885082631321747,control,high_stress,XZ_YD,20251001
20251001_XZ_YD_7,-22.06914612015138,8.255631177513537,36.52557777647658,17.885082631321747,high,high_stress,XZ_YD,20251001
20251001_XZ_YD_8,-11.78093146510844,16.184228058845456,36.52557777647658,17.885082631321747,high,high_stress,XZ_YD,20251001
20251001_XZ_YD_9,-3.2408194917380793,22.541380048996363,36.52557777647658,17.885082631321747,high,high_stress,XZ_YD,20251001
20251001_XZ_YD_10,-19.904921488793992,7.941239798366398,36.52557777647658,17.885082631321747,high,high_stress,XZ_YD,20251001
20251001_XZ_YD_11,-26.942738671474928,-2.050227690988815,36.52557777647658,17.885082631321747,high,high_stress,XZ_YD,20251001
20251001_XZ_YD_12,-26.223750102696126,4.7402819399464935,36.52557777647658,17.885082631321747,control,high_stress,XZ_YD,20251001
20251001_XZ_YD_13,-27.98853043749452,-11.42175101331822,36.52557777647658,17.885082631321747,control,high_stress,XZ_YD,20251001
20251001_XZ_YD_14,-10.89710977277014,12.507830414371933,36.52557777647658,17.885082631321747,control,high_stress,XZ_YD,20251001
20251001_XZ_YD_15,-9.84157748169373,8.40542356487218,36.52557777647658,17.885082631321747,low,high_stress,XZ_YD,20251001
20251001_XZ_YD_16,-17.308308435516928,-1.4199541233332642,36.52557777647658,17.885082631321747,high,high_stress,XZ_YD,20251001
20251001_XZ_YD_17,-20.49556103581933,9.078985643936681,36.52557777647658,17.885082631321747,low,high_stress,XZ_YD,20251001
20251001_XZ_YD_18,-18.969599984355813,7.053022525704782,36.52557777647658,17.885082631321747,high,high_stress,XZ_YD,20251001
20251001_XZ_YD_19,-6.564070514814276,20.088783708338273,36.52557777647658,17.885082631321747,control,high_stress,XZ_YD,20251001
20251001_XZ_YD_20,-15.347107386000973,17.28652918736871,36.52557777647658,17.885082631321747,control,high_stress,XZ_YD,20251001
20251001_XZ_YD_21,-7.915454046748573,15.564937410872844,36.52557777647658,17.885082631321747,control,high_stress,XZ_YD,20251001
20251001_XZ_YD_22,-10.47701911674335,11.68764254262707,36.52557777647658,17.885082631321747,control,high_stress,XZ_YD,20251001
20251001_XZ_YD_23,-21.636948737209277,4.6662592137180265,36.52557777647658,17.885082631321747,low,high_stress,XZ_YD,20251001
20251001_XZ_YD_24,2.6918912236276387,20.737877482025688,36.52557777647658,17.885082631321747,low,high_stress,XZ_YD,20251001
20251001_XZ_YD_25,-4.2223169006099095,22.381901645407993,36.52557777647658,17.885082631321747,low,high_stress,XZ_YD,20251001
20251001_XZ_YD_26,-2.4617142896469373,19.542761392921,36.52557777647658,17.885082631321747,low,high_stress,XZ_YD,20251001
20251001_XZ_YD_27,-12.597048402646443,1.9454456448725115,36.52557777647658,17.885082631321747,low,high_stress,XZ_YD,20251001
20251001_XZ_YD_28,-13.43103721226404,14.149310501211138,36.52557777647658,17.885082631321747,low,high_stress,XZ_YD,20251001
