"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05"
"Q8TC71","Linear_Dose_Trend",-0.280645492196593,12.7714126731029,-3.99290592831588,7.66199311463807e-05,0.0658202241843368,1.16206558643835,FALSE
"O14594","Linear_Dose_Trend",-0.157687942320255,11.5404132603241,-3.942185302803,9.17994758498422e-05,0.0658202241843368,1.09997752975058,FALSE
"P00738","Linear_Dose_Trend",0.374199601252607,14.4818798965806,3.44808133727991,0.000610391261049045,0.182734460373067,-0.472056492612866,FALSE
"Q92696","Linear_Dose_Trend",-0.181257135576621,9.20255972567773,-3.39983966128308,0.000730634046652964,0.182734460373067,-0.631800826093607,FALSE
"P16112","Linear_Dose_Trend",-0.183751067596798,10.6192276016162,-3.37324999947334,0.000798281726204704,0.182734460373067,-0.692771510345466,FALSE
"Q9UKM7","Linear_Dose_Trend",-0.145272759789647,9.59108330370966,-3.35044328678188,0.000865474262383675,0.182734460373067,-0.759123362907652,FALSE
"O14786","Linear_Dose_Trend",-0.117271030374837,14.1057122819407,-3.32496875649122,0.00094672536828449,0.182734460373067,-0.832729588201158,FALSE
"P13591","Linear_Dose_Trend",-0.145501436025327,13.0415600066814,-3.30383832158437,0.00101943910947318,0.182734460373067,-0.893377504422403,FALSE
"P18827","Linear_Dose_Trend",-0.159797257208933,12.3310194637787,-3.20213203048001,0.00144800202131158,0.22050189637014,-1.18076128470156,FALSE
"Q92859","Linear_Dose_Trend",-0.133150738501601,10.3580887885757,-3.16824184873624,0.00162385933546393,0.22050189637014,-1.27376829187161,FALSE
"Q5VU65","Linear_Dose_Trend",0.340503257696877,11.1033428096121,3.13817326974024,0.00180983720613335,0.22050189637014,-1.37265356971896,FALSE
"Q6P4E1","Linear_Dose_Trend",-0.122493918117022,11.2987990677628,-3.10288319496505,0.00202071465943054,0.22050189637014,-1.45166819655993,FALSE
"Q86TY3","Linear_Dose_Trend",-0.125442632046499,8.84725532054918,-3.10205327281996,0.00202628388367515,0.22050189637014,-1.45390430058487,FALSE
"O60704","Linear_Dose_Trend",-0.143364548132173,8.00567400083972,-3.08408815052049,0.00215273817934585,0.22050189637014,-1.5041912351327,FALSE
"Q9Y274","Linear_Dose_Trend",-0.117976092555974,9.52568151004066,-3.00590669289102,0.0027758771597532,0.232117827814643,-1.70906804430567,FALSE
"P28482","Linear_Dose_Trend",-0.186086428794942,9.66480459812693,-3.00047209151807,0.00282707164179123,0.232117827814643,-1.72430628258555,FALSE
"O75752","Linear_Dose_Trend",-0.0948983911914549,9.08650774546357,-2.97510974427648,0.00306561686994986,0.232117827814643,-1.78933850382128,FALSE
"P32942","Linear_Dose_Trend",-0.121244141743399,9.77838801341332,-2.96254061873664,0.00319084234448668,0.232117827814643,-1.82162918654247,FALSE
"P07333","Linear_Dose_Trend",-0.136709828500163,11.7107416919824,-2.95301979403364,0.00328922108900477,0.232117827814643,-1.84613065476233,FALSE
"Q6ZN30","Linear_Dose_Trend",-0.137291922252874,15.4410483494086,-2.9492593413469,0.00333464605107463,0.232117827814643,-1.85723822024547,FALSE
"P05543","Linear_Dose_Trend",0.148257647011067,9.61578474060375,2.93528513473881,0.00347989445763096,0.232117827814643,-1.89156754285419,FALSE
"Q9Y240","Linear_Dose_Trend",-0.134223684290154,12.7172879304592,-2.92046188497993,0.00364694782979271,0.232117827814643,-1.92934293353402,FALSE
"O94973","Linear_Dose_Trend",0.183709112418341,7.3006284861976,2.91536420440492,0.00372294981850544,0.232117827814643,-1.94600427606706,FALSE
"A0A0C4DH34","Linear_Dose_Trend",0.248224136378752,9.26274418042485,2.89560202770211,0.00395703265432199,0.236224605413795,-1.99455959978739,FALSE
"Q9BS26","Linear_Dose_Trend",-0.187936899971768,9.66366149782884,-2.87185439955145,0.00424864530225188,0.236224605413795,-2.05187550892333,FALSE
"P09326","Linear_Dose_Trend",-0.153333705693239,8.27252669852262,-2.83614665244225,0.00475332002275227,0.236224605413795,-2.14062985457761,FALSE
"P58335","Linear_Dose_Trend",0.116969575485563,9.06891161186794,2.83106291148633,0.00481911374612344,0.236224605413795,-2.1532536140221,FALSE
"Q12797","Linear_Dose_Trend",-0.110475003404414,9.33365917433276,-2.82787091576259,0.00486667732596839,0.236224605413795,-2.16112408496646,FALSE
"P07357","Linear_Dose_Trend",0.130096332798424,13.2653744776644,2.82562974992414,0.00490032677261167,0.236224605413795,-2.16664497847832,FALSE
"P31431","Linear_Dose_Trend",-0.180576751476748,8.97947961589843,-2.82287757270202,0.00494193735175304,0.236224605413795,-2.17341891292635,FALSE
"P05386","Linear_Dose_Trend",-0.156644248276109,8.52301341331791,-2.80735241863967,0.00519229813164296,0.240185661960516,-2.21069453258158,FALSE
"Q14515","Linear_Dose_Trend",-0.120873468742698,14.4478341156698,-2.75629490927554,0.00605144006328906,0.257473043440739,-2.33535356094757,FALSE
"P63000","Linear_Dose_Trend",-0.161824124851409,9.51532367929739,-2.75341251992208,0.00611740365477263,0.257473043440739,-2.34047456165582,FALSE
"P39059","Linear_Dose_Trend",-0.139280232650234,10.3370924022234,-2.74777738408857,0.00620853836959068,0.257473043440739,-2.35579910867861,FALSE
"P12259","Linear_Dose_Trend",-0.0914005483376854,18.0051179461592,-2.72604123870016,0.00662626567040939,0.257473043440739,-2.40769708453497,FALSE
"P22735","Linear_Dose_Trend",-0.247469536787231,8.92787899244459,-2.71477762282776,0.00687994726884091,0.257473043440739,-2.4312364157445,FALSE
"P07585","Linear_Dose_Trend",-0.0969858368241368,12.3218478838271,-2.7094063840209,0.00696289598487192,0.257473043440739,-2.44714537110117,FALSE
"P07359","Linear_Dose_Trend",-0.103556973582481,17.2216117069061,-2.706577657988,0.00702164791633773,0.257473043440739,-2.45383020670123,FALSE
"P05067","Linear_Dose_Trend",-0.187659378391286,11.1199488298907,-2.70233735012783,0.00711055452179942,0.257473043440739,-2.46383821408103,FALSE
"P01709","Linear_Dose_Trend",0.26595283212666,11.8409095849418,2.69937327568403,0.00718195379193136,0.257473043440739,-2.46864480368012,FALSE
"Q9BUN1","Linear_Dose_Trend",-0.162022384769722,11.5226432236128,-2.68009972541237,0.00759361823170277,0.265591427908824,-2.51607459308109,FALSE
"P11226","Linear_Dose_Trend",0.245106746160774,9.37016905630677,2.66117538766783,0.00802819817180196,0.26956092911824,-2.56001879456609,FALSE
"P09603","Linear_Dose_Trend",-0.105027871541908,11.5767337196292,-2.64575720453845,0.00839774947622023,0.26956092911824,-2.59592307217995,FALSE
"A0A075B6J9","Linear_Dose_Trend",0.263429868520329,9.23374051793308,2.64295315234977,0.008486926801227,0.26956092911824,-2.59686569575894,FALSE
"O00468","Linear_Dose_Trend",-0.0947788800121841,10.1802458113195,-2.62642621833623,0.00888324821452922,0.26956092911824,-2.64042928342247,FALSE
"P21810","Linear_Dose_Trend",-0.112920397264509,10.8041489404627,-2.6190728460146,0.00907443231112688,0.26956092911824,-2.65727595699889,FALSE
"Q9Y566","Linear_Dose_Trend",-0.122253838870176,13.2234153508551,-2.6132974809623,0.00926924418039106,0.26956092911824,-2.66235241136017,FALSE
"Q8IZF2","Linear_Dose_Trend",-0.103673132647816,10.4755511402166,-2.60160098992843,0.00954354649133471,0.26956092911824,-2.6971202537477,FALSE
"Q14956","Linear_Dose_Trend",-0.132924385086984,8.13264599466575,-2.57494681660234,0.0103132881854589,0.26956092911824,-2.75441646006491,FALSE
"Q13421","Linear_Dose_Trend",-0.158881376784245,7.37967474212312,-2.57600585877985,0.0103303022442705,0.26956092911824,-2.74248034887086,FALSE
"P21281","Linear_Dose_Trend",0.224830582627095,6.85955223862479,2.57701703826441,0.0103374404937187,0.26956092911824,-2.74167291018417,FALSE
"Q969P0","Linear_Dose_Trend",-0.121202321384792,6.55218704633007,-2.57349310688855,0.0103921890226164,0.26956092911824,-2.7497071636081,FALSE
"Q9H251","Linear_Dose_Trend",-0.119991797926048,10.1743566385053,-2.56842823817087,0.0104942740973987,0.26956092911824,-2.77205721314704,FALSE
"Q7Z6Z7","Linear_Dose_Trend",-0.167215284915305,7.2016888786457,-2.5679148684256,0.0105156824332114,0.26956092911824,-2.77099706302978,FALSE
"Q9NS62","Linear_Dose_Trend",-0.10703907398248,9.39777268852531,-2.55942848271048,0.0107680184488177,0.26956092911824,-2.79199095544196,FALSE
"Q9BXX0","Linear_Dose_Trend",-0.104298851490425,9.85025822369753,-2.5586488599412,0.0107902373031211,0.26956092911824,-2.79397036087896,FALSE
"P35625","Linear_Dose_Trend",-0.172120566788113,8.9238477481363,-2.55118979084238,0.0110294851893201,0.26956092911824,-2.80790548196062,FALSE
"Q15599","Linear_Dose_Trend",-0.142446243796695,6.91723309314914,-2.55146482775342,0.0110548468085201,0.26956092911824,-2.79970211078447,FALSE
"Q8IVW4","Linear_Dose_Trend",-0.137639064007325,10.7039918382996,-2.54917842026979,0.0110907216303878,0.26956092911824,-2.81236380931947,FALSE
"P04264","Linear_Dose_Trend",-0.141552535146269,16.7632817540826,-2.5348448354874,0.011541964622338,0.26962626801292,-2.84696949889593,FALSE
"P49641","Linear_Dose_Trend",-0.105513867888178,9.51224490637486,-2.53253663619639,0.0116172798514732,0.26962626801292,-2.85208302890805,FALSE
"O15335","Linear_Dose_Trend",-0.120287603616327,11.1646172019808,-2.52910142297142,0.0117301786889193,0.26962626801292,-2.85968492793346,FALSE
"P02745","Linear_Dose_Trend",0.23282117000628,11.1660501725861,2.52562256796269,0.0118455054984756,0.26962626801292,-2.86737317273734,FALSE
"Q08378","Linear_Dose_Trend",-0.130349771245272,10.9803317747758,-2.51233572967497,0.0123449094139252,0.27031403138279,-2.88401066137535,FALSE
"O94985","Linear_Dose_Trend",-0.0966441029701785,10.9705470510569,-2.50251823466271,0.0126373490211849,0.27031403138279,-2.91817226492694,FALSE
"P80748","Linear_Dose_Trend",0.269200891175953,10.6982061096295,2.50272379629641,0.0126702449044695,0.27031403138279,-2.90780669882126,FALSE
"Q14697","Linear_Dose_Trend",-0.109570086071115,9.82950310667084,-2.50019146621855,0.012719641128866,0.27031403138279,-2.92326290580918,FALSE
"Q0VD83","Linear_Dose_Trend",-0.113768094952614,10.4164400313693,-2.49742120316984,0.0128182385871895,0.27031403138279,-2.92931783885043,FALSE
"Q10472","Linear_Dose_Trend",-0.0926230701612784,8.97031374351362,-2.48130346405237,0.0134060678193567,0.272436865462543,-2.9644386968321,FALSE
"O00232","Linear_Dose_Trend",-0.184980278324431,7.37854505275025,-2.47680186787843,0.0136257598864329,0.272436865462543,-2.95971854158683,FALSE
"P07355","Linear_Dose_Trend",-0.116036458641219,9.09851511318522,-2.47526056340134,0.0136316903023254,0.272436865462543,-2.97751882130693,FALSE
"P98160","Linear_Dose_Trend",-0.0996810517285302,12.0119256250694,-2.47401238989695,0.0136788384332658,0.272436865462543,-2.98022124194873,FALSE
"P29508","Linear_Dose_Trend",-0.191148449478216,7.94705885421987,-2.46162604610097,0.0141962609117941,0.278869015719352,-2.9940331514978,FALSE
"Q5SYB0","Linear_Dose_Trend",0.165626661522785,11.0917581825276,2.43696090305463,0.0151530712622591,0.284549617285006,-3.05678577182514,FALSE
"Q8IZP7","Linear_Dose_Trend",-0.103530830722482,8.72217445323731,-2.4327617154849,0.0153205325034505,0.284549617285006,-3.0687857864486,FALSE
"P09172","Linear_Dose_Trend",0.205165170136483,7.24204373062721,2.4329514795856,0.0153617422751344,0.284549617285006,-3.05504420621846,FALSE
"P01619","Linear_Dose_Trend",0.1893117355908,11.5039449401794,2.4246446535766,0.0156639859395478,0.284549617285006,-3.08606144369318,FALSE
"Q9UKN7","Linear_Dose_Trend",-0.117214229605459,11.8195973813472,-2.42346028806464,0.0157158916964492,0.284549617285006,-3.08775124543692,FALSE
"P02747","Linear_Dose_Trend",0.206591222686119,12.4027070874143,2.42260033949065,0.0157507220707129,0.284549617285006,-3.09037928547884,FALSE
"P29122","Linear_Dose_Trend",-0.162769274026191,8.91942889893034,-2.41644126381881,0.0160254765316853,0.284549617285006,-3.09886570260768,FALSE
"P62826","Linear_Dose_Trend",-0.184373865305376,11.7218192147756,-2.4120493702421,0.0162086476454778,0.284549617285006,-3.1127074251368,FALSE
"Q14112","Linear_Dose_Trend",-0.139629868043174,10.4174647778282,-2.40950086231786,0.0163210002647839,0.284549617285006,-3.11808636952419,FALSE
"P05160","Linear_Dose_Trend",0.178221378973947,10.9060281251502,2.40491465530852,0.0165255904584326,0.284549617285006,-3.12730296860477,FALSE
"P01700","Linear_Dose_Trend",0.202065166649926,12.3474401941656,2.39709410089874,0.0168778188356513,0.284549617285006,-3.14419316157378,FALSE
"P08493","Linear_Dose_Trend",-0.104575975864661,14.5087894097268,-2.38121920446278,0.0176146319135899,0.284549617285006,-3.17740596914159,FALSE
"P02787","Linear_Dose_Trend",0.229371722940893,13.0689381564924,2.37947481759056,0.0176972948735391,0.284549617285006,-3.18104237190371,FALSE
"P11049","Linear_Dose_Trend",-0.118976798591983,11.2024668889406,-2.36866930733423,0.0182183981838358,0.284549617285006,-3.20313683645573,FALSE
"Q9UHF0","Linear_Dose_Trend",-0.164961775478885,7.85842642136385,-2.3603805554524,0.018716119964594,0.284549617285006,-3.18969020582258,FALSE
"P27797","Linear_Dose_Trend",-0.0862063987733711,11.9731163602869,-2.35519029328508,0.0188840051513093,0.284549617285006,-3.23139645142646,FALSE
"P51693","Linear_Dose_Trend",-0.127151346918553,12.0721161511754,-2.3548038452726,0.0189034407049131,0.284549617285006,-3.23219367685594,FALSE
"P29966","Linear_Dose_Trend",-0.106988029451752,7.17387665492518,-2.35361435149738,0.0189759787413355,0.284549617285006,-3.22914151853277,FALSE
"P43652","Linear_Dose_Trend",0.204237557330115,12.1597625545238,2.35214577684556,0.0190375983722464,0.284549617285006,-3.23767369530023,FALSE
"P01817","Linear_Dose_Trend",0.225341710204525,8.75514128828976,2.34664138312316,0.0193443843061569,0.284549617285006,-3.2411024231332,FALSE
"P04406","Linear_Dose_Trend",-0.131308941688212,12.5170949340456,-2.34402838961445,0.0194524792648941,0.284549617285006,-3.25437152942897,FALSE
"Q06481","Linear_Dose_Trend",-0.155656140896356,9.1611703024845,-2.34211766542883,0.0195520092467215,0.284549617285006,-3.25779336090892,FALSE
"A0A0C4DH38","Linear_Dose_Trend",0.220075455523591,9.60975575879872,2.34211959365576,0.0195768025238451,0.284549617285006,-3.24680605286058,FALSE
"Q7Z5L7","Linear_Dose_Trend",-0.136693414011931,7.23146187714848,-2.33658570625415,0.0199327425174223,0.284549617285006,-3.23891663459606,FALSE
"Q14520","Linear_Dose_Trend",-0.102177065502508,17.7652235911754,-2.33024918019369,0.020174890870744,0.284549617285006,-3.28258690331603,FALSE
"P02538","Linear_Dose_Trend",-0.135827011451522,14.7975265149345,-2.32680425065336,0.0203591283453412,0.284549617285006,-3.28961561474249,FALSE
"P22466","Linear_Dose_Trend",-0.174500733726888,8.46941183115627,-2.3261222900625,0.0204597120284508,0.284549617285006,-3.26769744481552,FALSE
"Q8NBJ7","Linear_Dose_Trend",-0.140277011276591,7.97717781860112,-2.32542296687097,0.0205218715845153,0.284549617285006,-3.26119587478927,FALSE
"P08238","Linear_Dose_Trend",-0.103022689519178,12.9432715320142,-2.32069155728228,0.0206896648070688,0.284549617285006,-3.30206237395781,FALSE
"P04217","Linear_Dose_Trend",0.265457987541385,12.4061879138691,2.31365674555185,0.021075862463131,0.284549617285006,-3.31634716814994,FALSE
"P07858","Linear_Dose_Trend",-0.129475090946291,8.05039577322391,-2.31193854587661,0.0211968132429601,0.284549617285006,-3.31007894648847,FALSE
"P16150","Linear_Dose_Trend",-0.108062303510003,11.7068321898301,-2.30665449040199,0.0214665133880612,0.284549617285006,-3.33052376505042,FALSE
"P16871","Linear_Dose_Trend",-0.113894759703303,10.2870750821815,-2.29908287165332,0.0218960296113064,0.284549617285006,-3.34580582061622,FALSE
"Q86U17","Linear_Dose_Trend",0.109772853250036,8.15422483046984,2.29480958661129,0.0221432769270103,0.284549617285006,-3.35443909182553,FALSE
"P09237","Linear_Dose_Trend",-0.135331555131017,8.14326116262506,-2.29303511752127,0.0223362222290991,0.284549617285006,-3.3285471761845,FALSE
"P35908","Linear_Dose_Trend",-0.150060263377106,14.6817118010482,-2.29101995130979,0.0223616425103104,0.284549617285006,-3.36202548424267,FALSE
"P13942","Linear_Dose_Trend",-0.113418900692951,9.11401878097648,-2.28877677701452,0.0224927054523651,0.284549617285006,-3.36652802980394,FALSE
"Q9NZT1","Linear_Dose_Trend",-0.153454863473241,10.0037100961864,-2.28188324983693,0.0229044015013832,0.284549617285006,-3.37902271613496,FALSE
"O75636","Linear_Dose_Trend",0.181827188175098,11.3094926594842,2.27289147823729,0.0234401524194403,0.284549617285006,-3.39828990895824,FALSE
"P04040","Linear_Dose_Trend",-0.143708387122463,9.6874781854886,-2.27179737843772,0.0235066681814434,0.284549617285006,-3.40046954489234,FALSE
"P13647","Linear_Dose_Trend",-0.15762953034614,12.5492825171657,-2.26686916714836,0.0238083191908306,0.284549617285006,-3.41027466884502,FALSE
"P02746","Linear_Dose_Trend",0.209525678168917,11.5328830290063,2.26567771420934,0.0238817503668002,0.284549617285006,-3.41264204634324,FALSE
"P09486","Linear_Dose_Trend",-0.148665653343368,10.4959586609223,-2.26070155568537,0.0241905727438077,0.284549617285006,-3.42251634738634,FALSE
"P53367","Linear_Dose_Trend",-0.326054810487514,13.5885990659273,-2.25535296339248,0.0246381965557283,0.284549617285006,-3.39842415980714,FALSE
"P05154","Linear_Dose_Trend",-0.0837235996150719,11.1060086987,-2.2517645003766,0.024753933601589,0.284549617285006,-3.44019701422764,FALSE
"P62330","Linear_Dose_Trend",-0.114107733548125,8.08857331803925,-2.2504955683059,0.0248823615002751,0.284549617285006,-3.4232579826382,FALSE
"Q8NFU4","Linear_Dose_Trend",-0.140635132859938,10.7797888315624,-2.2495489794949,0.0249246619284608,0.284549617285006,-3.43119529930538,FALSE
"P13987","Linear_Dose_Trend",-0.105276268288142,10.2741209241963,-2.248596549284,0.0249637358890452,0.284549617285006,-3.44218761802659,FALSE
"P01714","Linear_Dose_Trend",0.197241141643182,9.76009229430238,2.2482195379765,0.0249896011252767,0.284549617285006,-3.44268236007589,FALSE
"P04278","Linear_Dose_Trend",0.117222170155173,10.6527842920064,2.24699436280931,0.025059265584231,0.284549617285006,-3.44960599124071,FALSE
"A0A075B6P5;P01615","Linear_Dose_Trend",0.182915706568619,9.76705372042536,2.24656303146706,0.0250927707562028,0.284549617285006,-3.44648309144396,FALSE
"Q06033","Linear_Dose_Trend",-0.0893666144333391,17.8933602998174,-2.24529518439452,0.0251688155360855,0.284549617285006,-3.45295286206427,FALSE
"Q9BV94","Linear_Dose_Trend",-0.11033168242305,9.52629169095206,-2.24181663971233,0.0254018225956532,0.284549617285006,-3.45689564825098,FALSE
"Q96PD5","Linear_Dose_Trend",0.109324968900464,12.8582879207523,2.24071522141611,0.0254661692719953,0.284549617285006,-3.46196167334038,FALSE
"Q14242","Linear_Dose_Trend",-0.0892252851525836,12.0745274897736,-2.23538981125386,0.0258157498538823,0.284549617285006,-3.4724141469566,FALSE
"P05546","Linear_Dose_Trend",0.0944670574272394,16.0905144451672,2.23496747261404,0.0258436510793316,0.284549617285006,-3.47324205229791,FALSE
"P02750","Linear_Dose_Trend",0.267274052482674,9.85234448009057,2.23460883013683,0.0258673648340509,0.284549617285006,-3.47394497460732,FALSE
