"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05","SE_moderated","DF_total","CI_high","CI_low","CI_status","Significance","Effect_rank"
"P35052","High_vs_Control",-0.126641007502308,7.97811099423777,-1.68893513449674,0.0918329785934236,0.487735152973961,-4.36329796494285,FALSE,0.0749827538758879,518.586669375703,0.0206662859946016,-0.273948300999218,"moderated_fit_95pct_CI","Not significant",406
"Q9H8J5","High_vs_Control",-0.126584908187015,10.6626319630852,-1.19685425582087,0.231910213168941,0.622770123004234,-4.97552069834571,FALSE,0.105764680679684,518.586669375703,0.0811949885646709,-0.334364804938701,"moderated_fit_95pct_CI","Not significant",407
"Q12841","High_vs_Control",-0.126165389460587,8.81065901590332,-1.01264918239812,0.311704584943654,0.688613678627521,-5.14565337248957,FALSE,0.124589434972738,513.586669375703,0.11860223356402,-0.370933012485194,"moderated_fit_95pct_CI","Not significant",408
"Q08431","High_vs_Control",-0.126137113383625,7.06597142600765,-1.26932021055996,0.205075032399137,0.601385677833053,-4.80453545023185,FALSE,0.0993737532375539,394.586669375703,0.0692311086322959,-0.321505335399546,"moderated_fit_95pct_CI","Not significant",409
"P62979","High_vs_Control",-0.126120565507062,11.3767942276717,-1.23988587384987,0.215578355684569,0.604646014449637,-4.93024885181348,FALSE,0.101719495452799,518.586669375703,0.0737123666872489,-0.325953497701373,"moderated_fit_95pct_CI","Not significant",410
"P23470","High_vs_Control",-0.126092684048597,12.5096786107109,-1.40967081278855,0.159236323173647,0.56085645246921,-4.73614205256792,FALSE,0.0894483186462277,518.586669375703,0.0496329201274597,-0.301818288224654,"moderated_fit_95pct_CI","Not significant",411
"Q9Y2V2","High_vs_Control",-0.126024719445294,8.03937772624514,-0.845710200621587,0.398141514109145,0.758807241419349,-5.24757386829643,FALSE,0.14901643536127,473.586669375703,0.166790452963737,-0.418839891854325,"moderated_fit_95pct_CI","Not significant",412
"O60245","High_vs_Control",-0.125205984507067,6.86650584901509,-0.994845508050686,0.320364997649608,0.697122013094898,-5.09723882620042,FALSE,0.125854701553005,434.586669375703,0.122153583605977,-0.372565552620111,"moderated_fit_95pct_CI","Not significant",413
"O15031","High_vs_Control",-0.124983974787052,7.25153157887261,-1.16336396605217,0.245286825176075,0.631183473101203,-4.97291710850715,FALSE,0.107433252562549,458.586669375703,0.0861385284855069,-0.336106478059611,"moderated_fit_95pct_CI","Not significant",414
"Q99542","High_vs_Control",-0.124685513012574,11.0254164838195,-1.36554417840218,0.172674073476716,0.56085645246921,-4.78896354004403,FALSE,0.0913082967103036,518.586669375703,0.0546941091932305,-0.304065135218379,"moderated_fit_95pct_CI","Not significant",415
"P19338","High_vs_Control",-0.124576737205077,8.11936239349896,-1.15290409086122,0.249496697019317,0.631183473101203,-5.01069390916639,FALSE,0.108054727355523,503.586669375703,0.0877168604351513,-0.336870334845305,"moderated_fit_95pct_CI","Not significant",416
"P04004","High_vs_Control",-0.124091643077204,18.311104894547,-1.68127040353614,0.0933124981684783,0.491948979314698,-4.37441787681729,FALSE,0.0738082600016082,518.586669375703,0.020908299663621,-0.269091585818029,"moderated_fit_95pct_CI","Not significant",417
"Q658P3","High_vs_Control",-0.124086254383808,8.60031979857161,-1.16885902919084,0.243015630392394,0.630515481633067,-4.99637415043267,FALSE,0.106160153863644,501.586669375703,0.0844871049738698,-0.332659613741486,"moderated_fit_95pct_CI","Not significant",418
"P01893","High_vs_Control",-0.123711797414808,9.66724335282846,-1.43328768123274,0.152379398926639,0.56085645246921,-4.7068730864466,FALSE,0.0863133054408213,517.586669375703,0.0458556860909876,-0.293279280920604,"moderated_fit_95pct_CI","Not significant",419
"P08514","High_vs_Control",-0.123586944309857,12.1339082171125,-1.03910768367966,0.299238887219631,0.676407827354892,-5.12788130433265,FALSE,0.118935646661965,518.586669375703,0.110067960377669,-0.357241848997383,"moderated_fit_95pct_CI","Not significant",420
"Q11201","High_vs_Control",-0.123522414871601,8.11844883503902,-0.899435691520078,0.368924520410615,0.732739282920805,-5.1737169085544,FALSE,0.137333236868601,429.586669375703,0.146406272203205,-0.393451101946407,"moderated_fit_95pct_CI","Not significant",421
"P00736","High_vs_Control",-0.122992297041865,15.7427185587393,-1.24095424802655,0.215183722505164,0.604646014449637,-4.92910465035295,FALSE,0.0991110649223817,518.586669375703,0.07171624558486,-0.31770083966859,"moderated_fit_95pct_CI","Not significant",422
"Q14554","High_vs_Control",-0.122607504213949,7.84042129352215,-0.718368484027412,0.472889672556462,0.808252431997575,-5.32614347655093,FALSE,0.170674948776387,466.586669375703,0.212779229869039,-0.457994238296937,"moderated_fit_95pct_CI","Not significant",423
"P31944","High_vs_Control",-0.12260644036154,9.47451305658791,-0.881821846446865,0.378298924647415,0.740811222486149,-5.23607084923478,FALSE,0.139037653530086,497.586669375703,0.150566810435656,-0.395779691158736,"moderated_fit_95pct_CI","Not significant",424
"P54105","High_vs_Control",-0.122411032895668,8.88345626008469,-0.918517995639115,0.358791866682659,0.722797185192791,-5.22032937299655,FALSE,0.133270152002295,498.586669375703,0.139429279432134,-0.38425134522347,"moderated_fit_95pct_CI","Not significant",425
"Q9NZ53","High_vs_Control",-0.122281937832478,8.53113110112218,-1.24126116562628,0.215071534328605,0.604646014449637,-4.92850597110878,FALSE,0.0985142701784118,517.586669375703,0.07125504697245,-0.315818922637406,"moderated_fit_95pct_CI","Not significant",426
"O00231","High_vs_Control",-0.121416672474057,6.97416774937196,-0.814355847057873,0.415846987657955,0.766375650926864,-5.27620801855225,FALSE,0.149095352986921,477.586669375703,0.171547285421374,-0.414380630369488,"moderated_fit_95pct_CI","Not significant",427
"Q8IXL6","High_vs_Control",-0.121347003800672,8.09675335251955,-1.0260789607211,0.305354921953511,0.684223787777666,-5.10999030700344,FALSE,0.118262832048902,495.586669375703,0.111011349083595,-0.353705356684939,"moderated_fit_95pct_CI","Not significant",428
"P22692","High_vs_Control",-0.120871854319715,13.9947803247076,-1.09667100140866,0.273301185661894,0.650129388000911,-5.06890757888536,FALSE,0.110217060690449,511.586669375703,0.0956618918012126,-0.337405600440643,"moderated_fit_95pct_CI","Not significant",429
"P20701","High_vs_Control",-0.120831858781743,8.57395550348174,-1.41722533836691,0.157017549373547,0.56085645246921,-4.72693200024378,FALSE,0.0852594541676624,518.586669375703,0.0466645159079688,-0.288328233471455,"moderated_fit_95pct_CI","Not significant",430
"P32119","High_vs_Control",-0.12054389283575,12.1770416152324,-0.719868685244325,0.471930155283851,0.807574991261387,-5.37068662481897,FALSE,0.167452613659444,518.586669375703,0.208424970430933,-0.449512756102433,"moderated_fit_95pct_CI","Not significant",431
"P35030","High_vs_Control",-0.120301411545171,11.2633780653342,-1.44543193109778,0.14894061034563,0.56085645246921,-4.69211297087013,FALSE,0.0832286937606282,518.586669375703,0.0432054348351907,-0.283808257925533,"moderated_fit_95pct_CI","Not significant",432
"Q8WXI7","High_vs_Control",-0.119236274254471,6.78949711173761,-0.82411757563094,0.410338742739504,0.765709314990056,-5.21799663578287,FALSE,0.144683571592541,421.586669375703,0.165154753290505,-0.403627301799447,"moderated_fit_95pct_CI","Not significant",433
"P21926","High_vs_Control",-0.119103344540919,11.4043040518504,-1.17918822206864,0.238870268666051,0.625072929319556,-4.98813060229342,FALSE,0.101004523545848,512.586669375703,0.0793304237296547,-0.317537112811493,"moderated_fit_95pct_CI","Not significant",434
"Q9H5I5","High_vs_Control",-0.118933815139346,10.5868250915879,-1.2288857156232,0.219679618917895,0.604646014449637,-4.93569948244772,FALSE,0.0967818354687541,511.586669375703,0.0712049279846986,-0.309072558263391,"moderated_fit_95pct_CI","Not significant",435
"P78509","High_vs_Control",-0.118482018673172,11.7936462855301,-0.972801566184021,0.331105458955573,0.708105226440081,-5.1855368352127,FALSE,0.121794642187859,518.586669375703,0.120789522791076,-0.35775356013742,"moderated_fit_95pct_CI","Not significant",436
"Q14847","High_vs_Control",-0.11825297045297,9.02204958378558,-0.9499516270902,0.342580179881179,0.714040665624435,-5.20414497877389,FALSE,0.124483149542246,517.586669375703,0.126301380686169,-0.362807321592109,"moderated_fit_95pct_CI","Not significant",437
"P30101","High_vs_Control",-0.11825189149147,10.8976814926054,-1.16630319990411,0.24402795837263,0.630515481633067,-5.00669768694653,FALSE,0.101390351583698,518.586669375703,0.0809344214467843,-0.317438204429724,"moderated_fit_95pct_CI","Not significant",438
"Q04695","High_vs_Control",-0.118026831288848,9.33565938997994,-0.638911572754897,0.523169792020034,0.84202858311914,-5.40354487677281,FALSE,0.184731090062953,505.586669375703,0.244908275170937,-0.480961937748633,"moderated_fit_95pct_CI","Not significant",439
"Q16270","High_vs_Control",-0.117696655124664,10.7307720236852,-1.12642937955377,0.260504793858571,0.640544673104692,-5.04618286796608,FALSE,0.104486492683002,518.586669375703,0.0875721786873629,-0.322965488936691,"moderated_fit_95pct_CI","Not significant",440
"Q9BWP8","High_vs_Control",-0.117660905619568,13.8883739953902,-1.07134420633668,0.284513025639398,0.665565544481072,-5.09848403146231,FALSE,0.109825492986884,518.586669375703,0.0980966558543661,-0.333418467093502,"moderated_fit_95pct_CI","Not significant",441
"P00748","High_vs_Control",-0.117643152032848,13.4292198143478,-0.926172859314249,0.354786961567573,0.722632152374303,-5.22381550320512,FALSE,0.127020729283681,518.586669375703,0.131895293564301,-0.367181597629997,"moderated_fit_95pct_CI","Not significant",442
"Q8TD06","High_vs_Control",-0.117109718233967,8.06156396628907,-1.10657235451276,0.269018972178099,0.64778222339774,-5.04240719884862,FALSE,0.105831053664386,492.586669375703,0.0908262454587104,-0.325045681926644,"moderated_fit_95pct_CI","Not significant",443
"P35443","High_vs_Control",-0.116951555603224,15.3802682371216,-1.23783399241844,0.216337739894946,0.604646014449637,-4.93244361905862,FALSE,0.0944808078623918,518.586669375703,0.0686606201865208,-0.302563731392969,"moderated_fit_95pct_CI","Not significant",444
"P07477","High_vs_Control",-0.116721612417262,11.7153669213911,-0.930834717412644,0.352377248713001,0.720840192089079,-5.21669198574358,FALSE,0.125394562787368,512.586669375703,0.129628894877035,-0.363072119711559,"moderated_fit_95pct_CI","Not significant",445
"P61224","High_vs_Control",-0.116695787826872,12.4679114084468,-0.926823571577865,0.354449273522219,0.722632152374303,-5.22329420123969,FALSE,0.125909387078065,518.586669375703,0.13065937156117,-0.364050947214914,"moderated_fit_95pct_CI","Not significant",446
"Q8WUJ3","High_vs_Control",-0.116338079422561,7.7314309567969,-0.720649960632046,0.471459289981511,0.807574991261387,-5.36037038140544,FALSE,0.161434934819849,503.586669375703,0.20083085835987,-0.433507017204992,"moderated_fit_95pct_CI","Not significant",447
"Q9UGM3","High_vs_Control",-0.116253799323319,8.55711416424444,-1.01854280223488,0.308908175753857,0.686781897722528,-5.13587647855033,FALSE,0.114137372595669,504.586669375703,0.107989214949292,-0.34049681359593,"moderated_fit_95pct_CI","Not significant",448
"O75339","High_vs_Control",-0.115806793749723,9.72981043169935,-1.12209807577546,0.262340010726028,0.640878322625424,-5.05038972454279,FALSE,0.103205589823056,518.586669375703,0.0869456436407557,-0.318559231140202,"moderated_fit_95pct_CI","Not significant",449
"Q93084","High_vs_Control",-0.115533228626497,8.0537459617487,-0.526550079290424,0.598786300706729,0.874443897283639,-5.40908997842855,FALSE,0.219415461454661,416.586669375703,0.315766220839912,-0.546832678092906,"moderated_fit_95pct_CI","Not significant",450
"P00558","High_vs_Control",-0.115451377306689,9.7820827112913,-0.905903717472306,0.365407514805503,0.730220119127897,-5.23987097133316,FALSE,0.127443319946657,518.586669375703,0.134917268351172,-0.36582002296455,"moderated_fit_95pct_CI","Not significant",451
"P53675","High_vs_Control",-0.115450072193203,7.77839520202596,-0.779783204910015,0.435882649439442,0.781319649120199,-5.32327116172164,FALSE,0.148054063573383,506.586669375703,0.175425506946173,-0.406325651332579,"moderated_fit_95pct_CI","Not significant",452
"P02656","High_vs_Control",-0.115381865455673,15.5166529124963,-0.958356760377402,0.338329465880601,0.708271190816561,-5.19759510866667,FALSE,0.120395525159373,518.586669375703,0.121141042061457,-0.351904772972803,"moderated_fit_95pct_CI","Not significant",453
"Q8TB73","High_vs_Control",-0.114871439926555,8.07615447087365,-1.16750233845321,0.243550355916174,0.630515481633067,-5.00304055406364,FALSE,0.0983907578966779,512.586669375703,0.0784273170699382,-0.308170196923048,"moderated_fit_95pct_CI","Not significant",454
"P10646","High_vs_Control",-0.114208023055893,11.7922847893331,-1.18569017666557,0.236287670916727,0.625072929319556,-4.98700640101885,FALSE,0.0963219779530193,518.586669375703,0.075021221578332,-0.303437267690118,"moderated_fit_95pct_CI","Not significant",455
"Q9Y625","High_vs_Control",-0.114025430259627,8.46083034028952,-1.19559134303197,0.232419873283262,0.622911970081526,-4.96708605024733,FALSE,0.0953715756844332,502.586669375703,0.0733506564739226,-0.301401516993177,"moderated_fit_95pct_CI","Not significant",456
"P40197","High_vs_Control",-0.113932797758451,8.7162800292999,-0.877947402193843,0.380378827588282,0.740811222486149,-5.26143469848615,FALSE,0.129771780716877,518.586669375703,0.141010223156987,-0.368875818673889,"moderated_fit_95pct_CI","Not significant",457
"Q8N1N4","High_vs_Control",-0.113821101738811,9.14533230381043,-0.841067523806364,0.400698498374527,0.75928813787041,-5.28720493294971,FALSE,0.135329326739069,517.586669375703,0.15204119217381,-0.379683395651432,"moderated_fit_95pct_CI","Not significant",458
"P40967","High_vs_Control",-0.11369456962292,11.9632614282273,-1.21450924976537,0.225106053415966,0.612375333929984,-4.95713876835645,FALSE,0.0936135889001133,518.586669375703,0.070213912029185,-0.297603051275025,"moderated_fit_95pct_CI","Not significant",459
"P19022","High_vs_Control",-0.113653567381371,9.03003520170015,-1.08456141488647,0.278619896283759,0.657139689590313,-5.08617264157224,FALSE,0.104792191406946,518.586669375703,0.0922158265504422,-0.319522961313184,"moderated_fit_95pct_CI","Not significant",460
