"Protein","UniqueSampleID","Exposure","Log2_abundance"
"P07585","20260527_XZ_GG_11","Short exposure",12.3314930865083
"P07585","20260527_XZ_GG_12","Short exposure",13.1914219349225
"P07585","20260527_XZ_GG_13","Short exposure",12.2966828209433
"P07585","20260527_XZ_GG_14","Short exposure",12.9372846397393
"P07585","20260527_XZ_GG_15","Short exposure",12.5319872477149
"P07585","20260527_XZ_GG_16","Short exposure",12.8108755791843
"P07585","20260527_XZ_GG_17","Short exposure",12.2952291543589
"P07585","20260527_XZ_GG_18","Short exposure",12.7444249082363
"P07585","20260527_XZ_GG_19","Short exposure",12.5029092370884
"P07585","20260527_XZ_GG_20","Short exposure",12.4287007230552
"P07585","20260527_XZ_GG_21","Short exposure",12.3843657405709
"P07585","20260527_XZ_GG_22","Short exposure",12.3373276290714
"P07585","20260527_XZ_GG_23","Short exposure",11.4482263543507
"P07585","20260527_XZ_GG_24","Short exposure",12.3503325120219
"P07585","20260527_XZ_GG_25","Short exposure",12.7445079557114
"P07585","20260527_XZ_GG_26","Short exposure",12.6125693262841
"P07585","20260527_XZ_GG_27","Short exposure",12.7246536312449
"P07585","20260527_XZ_GG_28","Short exposure",12.439701045972
"P07585","20260527_XZ_GG_29","Short exposure",12.2589330153161
"P07585","20260527_XZ_GG_30","Short exposure",12.4050043088238
"P07585","20260527_XZ_GG_31","Long exposure",12.6020249585883
"P07585","20260527_XZ_GG_32","Long exposure",12.2830361974452
"P07585","20260527_XZ_GG_33","Long exposure",12.845906912551
"P07585","20260527_XZ_GG_34","Long exposure",12.3715448247714
"P07585","20260527_XZ_GG_35","Long exposure",12.0811950663531
"P07585","20260527_XZ_GG_36","Long exposure",12.2830014260118
"P07585","20260527_XZ_GG_37","Long exposure",12.3165903476994
"P07585","20260527_XZ_GG_38","Long exposure",12.2941602088237
"P07585","20260527_XZ_GG_39","Long exposure",12.5307558955915
"P07585","20260527_XZ_GG_40","Long exposure",11.9377102853132
"P07585","20260527_XZ_GG_41","Long exposure",12.0656651164619
"P07585","20260527_XZ_GG_42","Long exposure",11.9697599496757
"P07585","20260527_XZ_GG_43","Long exposure",12.4023240671657
"P07585","20260527_XZ_GG_44","Long exposure",11.8047903973965
"P07585","20260527_XZ_GG_46","Long exposure",11.8629730818296
"P07585","20260527_XZ_GG_47","Long exposure",11.5933503147946
"P07585","20260527_XZ_GG_50","Long exposure",12.3448582672934
"P07585","20260527_XZ_GG_51","Long exposure",11.7147076281868
"P07585","20260527_XZ_GG_52","Long exposure",11.9590741375807
"P07585","20260527_XZ_GG_53","Long exposure",11.9088134097181
"P07585","20260527_XZ_GG_55","Long exposure",12.0615317184676
"P07585","20260527_XZ_GG_56","Long exposure",11.6183833736982
"P07585","20260527_XZ_GG_59","Long exposure",11.8723230865409
"P07585","20260527_XZ_GG_60","Control",11.9682361200626
"P07585","20260527_XZ_GG_62","Control",12.4812468569675
"P07585","20260527_XZ_GG_64","Control",12.2432835396405
"P07585","20260527_XZ_GG_65","Control",12.3151086443845
"P07585","20260527_XZ_GG_66","Control",12.1662941247803
"P07585","20260527_XZ_GG_68","Control",12.5630549580755
"P07585","20260527_XZ_GG_69","Control",12.5833877710441
"P07585","20260527_XZ_GG_71","Control",11.9563656987278
"P07585","20260527_XZ_GG_72","Control",12.1636387746436
"P07585","20260527_XZ_GG_73","Control",12.3556880863449
"P07585","20260527_XZ_GG_74","Control",12.3167764892479
"P07585","20260527_XZ_GG_75","Control",12.6467710595187
"P07585","20260527_XZ_GG_76","Control",11.9233881523964
"P07585","20260527_XZ_GG_77","Control",11.6535962539445
"P07585","20260527_XZ_GG_78","Control",12.1096400282552
"P07585","20260527_XZ_GG_79","Control",12.6749121573425
"P07585","20260527_XZ_GG_80","Control",11.8549066097053
"P07585","20260527_XZ_GG_81","Short exposure",12.2282694155323
"P07585","20260527_XZ_GG_82","Short exposure",12.82818898695
"P07585","20260527_XZ_GG_83","Short exposure",12.771259137616
"P07585","20260527_XZ_GG_84","Short exposure",12.1905728332914
"P07585","20260527_XZ_GG_85","Short exposure",12.4919816266155
"P07585","20260527_XZ_GG_86","Short exposure",12.59155978235
"P07585","20260527_XZ_GG_87","Short exposure",12.1912481176763
"P07585","20260527_XZ_GG_88","Short exposure",12.8730300626288
"P07585","20260527_XZ_GG_89","Short exposure",12.1977828649102
"P07585","20260527_XZ_GG_92","Short exposure",13.0285687879982
"P07585","20260527_XZ_GG_93","Short exposure",12.3701387536979
"P07585","20260527_XZ_GG_94","Short exposure",12.6681803712897
"P07585","20260527_XZ_GG_95","Short exposure",13.2404814321948
"P07585","20260527_XZ_GG_96","Short exposure",12.3062879997589
"P07585","20260527_XZ_GG_97","Short exposure",12.1382803947011
"P07585","20260527_XZ_GG_98","Short exposure",12.4666765680566
"P07585","20260527_XZ_GG_99","Short exposure",12.2184337527756
"P07585","20260527_XZ_GG_100","Short exposure",12.731108822967
"P07585","20260527_XZ_GG_101","Short exposure",12.2401893753419
"P07585","20260527_XZ_GG_102","Short exposure",12.4737669286709
"P07585","20260527_XZ_GG_103","Short exposure",12.1649824005162
"P07585","20260527_XZ_GG_104","Short exposure",12.5048759526542
"P07585","20260527_XZ_GG_105","Short exposure",12.0816991102797
"P07585","20260527_XZ_GG_106","Short exposure",12.5452745373615
"P07585","20260527_XZ_GG_121","Control",12.3079395323758
"P07585","20260527_XZ_GG_122","Control",12.7895601110114
"P07585","20260527_XZ_GG_123","Long exposure",11.8582139238583
"P07585","20260527_XZ_GG_124","Long exposure",12.0219416988081
"P07585","20260527_XZ_GG_125","Control",11.8998382413334
"P07585","20260527_XZ_GG_126","Control",12.3090088712772
"P07585","20260527_XZ_GG_128","Control",12.4756049290824
"P07585","20260527_XZ_GG_129","Control",12.7062600258014
"P07585","20260527_XZ_GG_130","Control",12.0623989740117
"P07585","20260527_XZ_GG_131","Control",12.9222887685387
"P07585","20260527_XZ_GG_132","Control",12.5821123424499
"P07585","20260527_XZ_GG_135","Control",12.5777607253762
"P07585","20260527_XZ_GG_136","Control",12.2178429480934
"P07585","20260527_XZ_GG_137","Control",12.4424327869976
"P07585","20260527_XZ_GG_138","Short exposure",12.8813002370464
"P07585","20260527_XZ_GG_139","Short exposure",12.5747363716494
"P07585","20260527_XZ_GG_140","Long exposure",12.2601862005524
"P07585","20260527_XZ_GG_141","Long exposure",12.1272837245574
"P07585","20260527_XZ_GG_142","Long exposure",12.2451383379984
"P07585","20260527_XZ_GG_143","Short exposure",12.5084956450196
"P07585","20260527_XZ_GG_144","Long exposure",12.3053364783208
"P07585","20260527_XZ_GG_145","Long exposure",12.2489939185477
"P07585","20260527_XZ_GG_146","Short exposure",12.2591342189338
"P07585","20260527_XZ_GG_147","Long exposure",11.9427566365918
"P07585","20260527_XZ_GG_148","Long exposure",12.2421669557689
"P07585","20260527_XZ_GG_149","Long exposure",11.4612988293144
"P07585","20260527_XZ_GG_150","Long exposure",12.2741359724607
"P07585","20260527_XZ_GG_151","Short exposure",12.6108659064986
"P07585","20260527_XZ_GG_152","Control",12.0797801695516
"P07585","20260527_XZ_GG_153","Long exposure",11.9081584906169
"P07585","20260527_XZ_GG_154","Short exposure",12.2664464306018
"P07585","20260527_XZ_GG_155","Long exposure",12.1820718022217
"P07585","20260527_XZ_GG_156","Long exposure",11.8991126530245
"P07585","20260527_XZ_GG_157","Long exposure",12.5419909544402
"P07585","20260527_XZ_GG_158","Short exposure",12.8119228145551
"P07585","20260527_XZ_GG_159","Long exposure",12.4670809795436
"P07585","20260527_XZ_GG_160","Long exposure",12.0321032517631
"P07585","20260527_XZ_GG_161","Short exposure",12.2136002696717
"P07585","20260527_XZ_GG_162","Long exposure",12.2106546986717
"P07585","20260527_XZ_GG_163","Short exposure",12.5080453577775
"P07585","20260527_XZ_GG_164","Short exposure",11.6764108006614
"P07585","20260527_XZ_GG_165","Long exposure",12.0429509949641
"P07585","20260527_XZ_GG_166","Short exposure",11.7588975023848
"P07585","20260527_XZ_GG_167","Long exposure",11.7420097194114
"P07585","20260527_XZ_GG_168","Long exposure",11.9979335250378
"P07585","20260527_XZ_GG_169","Long exposure",11.7000022337879
"P07585","20260527_XZ_GG_170","Short exposure",11.5553132509853
"P07585","20260527_XZ_GG_171","Long exposure",12.4076297952341
"P07585","20260717_GZ_TH_1","Control",11.7611382881818
"P07585","20260717_GZ_TH_2","Control",11.54517318022
"P07585","20260717_GZ_TH_3","Control",11.8048342072707
"P07585","20260717_GZ_TH_4","Control",11.8358645988264
"P07585","20260717_GZ_TH_6","Long exposure",12.0138373653668
"P07585","20260717_GZ_TH_7","Long exposure",11.8781912700621
"P07585","20260717_GZ_TH_8","Long exposure",11.326665104472
"P07585","20260717_GZ_TH_9","Long exposure",11.2997634972947
"P07585","20260717_GZ_TH_10","Long exposure",12.1376158084165
"P07585","20260717_GZ_TH_11","Long exposure",11.711336348313
"P07585","20260717_GZ_TH_12","Short exposure",11.7363251262173
"P07585","20260717_GZ_TH_13","Short exposure",11.2431468110934
"P07585","20260717_GZ_TH_14","Long exposure",11.5370233150437
"P07585","20260717_GZ_TH_15","Short exposure",11.9770906100486
"P07585","20260717_GZ_TH_16","Short exposure",11.6308092426822
"P07585","20260717_GZ_TH_17","Short exposure",10.5317745611552
"P07585","20260717_GZ_TH_18","Short exposure",12.4371696609556
"P07585","20260717_GZ_TH_19","Short exposure",11.8980844956914
"P07585","20260717_GZ_TH_20","Short exposure",12.2946595879667
"P07585","20260717_GZ_TH_21","Long exposure",10.9699500518536
"P07585","20260717_GZ_TH_22","Short exposure",12.1320059089022
"P07585","20260717_GZ_TH_23","Control",11.6821646772858
"P07585","20260717_GZ_TH_24","Control",11.1112001576225
"P07585","20260717_GZ_TH_25","Long exposure",11.9490401437023
"P07585","20260717_GZ_TH_26","Long exposure",11.0020075319411
"P07585","20260717_GZ_TH_27","Long exposure",12.235443838323
"P07585","20260717_GZ_TH_28","Long exposure",12.110652002566
"P07585","20260717_GZ_TH_29","Long exposure",11.681743808953
"P07585","20260717_GZ_TH_30","Long exposure",12.4323958565792
"P07585","20260717_GZ_TH_31","Long exposure",11.1530429384782
"P07585","20260717_GZ_TH_32","Long exposure",11.6092285712913
"P07585","20260717_GZ_TH_33","Long exposure",12.6036807842051
"P07585","20260717_GZ_TH_35","Long exposure",12.1649084607361
"P07585","20260717_GZ_TH_36","Control",10.7310860287298
"P07585","20260717_GZ_TH_37","Control",12.0090563270311
"P07585","20260717_GZ_TH_38","Long exposure",10.427702868545
"P07585","20260717_GZ_TH_39","Long exposure",12.0854329088028
"P07585","20260717_GZ_TH_40","Long exposure",11.5406140635311
"P07585","20260717_GZ_TH_41","Long exposure",11.853135338545
"P07585","20260717_GZ_TH_42","Control",11.8748084154194
"P07585","20260717_GZ_TH_43","Control",11.430917764995
"P07585","20260717_GZ_TH_44","Control",11.9494422085688
"P07585","20260717_GZ_TH_45","Control",11.0517502828679
"P07585","20260717_GZ_TH_46","Short exposure",12.5000497129832
"P07585","20260717_GZ_TH_47","Short exposure",12.232931746722
"P07585","20260717_GZ_TH_48","Long exposure",12.0067944882333
"P07585","20260717_GZ_TH_49","Control",12.0792661757263
"P07585","20260717_GZ_TH_50","Control",11.1582703703297
"P07585","20260717_GZ_TH_51","Control",11.3962502961914
"P07585","20260717_GZ_TH_53","Control",11.8078329546209
"P07585","20260717_GZ_TH_54","Control",11.5973694852755
"P07585","20260717_GZ_TH_55","Control",12.1658784273198
"P07585","20260717_GZ_TH_57","Control",12.3938016718795
"P07585","20260717_GZ_TH_58","Control",12.0197376490684
"P07585","20260717_GZ_TH_59","Control",11.4617756817473
"P07585","20260717_GZ_TH_61","Control",12.1838134492761
"P07585","20260717_GZ_TH_62","Short exposure",12.3482132370342
"P07585","20260717_GZ_TH_63","Control",11.6083296189406
"P07585","20260717_GZ_TH_64","Control",12.5133876221894
"P07585","20260717_GZ_TH_65","Control",11.6214309419968
"P07585","20260717_GZ_TH_66","Control",12.2013326058444
"P07585","20260717_GZ_TH_67","Control",12.4361018889589
"P07585","20260717_GZ_TH_68","Control",11.3905906667605
"P07585","20260717_GZ_TH_69","Control",11.7148126279022
"P07585","20260717_GZ_TH_70","Control",12.2928411627455
"P07585","20260717_GZ_TH_71","Control",11.8677770041383
"P07585","20260717_GZ_TH_72","Control",12.3486795340219
"P07585","20260717_GZ_TH_73","Control",11.8751036256164
"P07585","20260717_GZ_TH_74","Control",11.3078997988031
"P07585","20260717_GZ_TH_75","Control",11.3923483465659
"P07585","20260717_GZ_TH_76","Control",11.9586459888917
"P07585","20260717_GZ_TH_77","Control",12.1701475680422
"P07585","20260717_GZ_TH_78","Control",11.9682086053486
"P07585","20260717_GZ_TH_79","Control",12.0261439873521
"P07585","20260717_GZ_TH_80","Control",12.0935078331715
"P07585","20260717_GZ_TH_87","Short exposure",11.7300014357654
"P07585","20260717_GZ_TH_88","Control",11.5024903452676
"P07585","20260717_GZ_TH_89","Short exposure",11.9086649153758
"P07585","20260717_GZ_TH_90","Long exposure",11.8715317303639
"P07585","20260717_GZ_TH_93","Short exposure",12.2059706907955
"P07585","20260717_GZ_TH_94","Short exposure",11.9406379978463
"P07585","20260717_GZ_TH_95","Short exposure",12.5005783586048
"P07585","20260717_GZ_TH_96","Short exposure",12.2194859862803
"P07585","20260717_GZ_TH_98","Short exposure",11.1171957025176
"P07585","20260717_GZ_TH_99","Short exposure",11.7824834794249
"P07585","20260717_GZ_TH_100","Short exposure",12.2668926031873
"P07585","20260717_GZ_TH_101","Short exposure",12.2685190136981
"P07585","20260717_GZ_TH_102","Short exposure",12.4336323012472
"P07585","20260717_GZ_TH_103","Short exposure",12.0082118021114
"P07585","20260717_GZ_TH_104","Short exposure",10.8988391027971
"P07585","20260717_GZ_TH_106","Short exposure",11.5872795384966
"P07585","20260717_GZ_TH_107","Long exposure",11.6950551449889
"P07585","20260717_GZ_TH_108","Long exposure",11.9728626373382
"P07585","20260717_GZ_TH_109","Long exposure",11.5452265703926
"P07585","20260717_GZ_TH_110","Control",12.2326492814767
"P07585","20260717_GZ_TH_111","Long exposure",10.9832347489863
"P07585","20260717_GZ_TH_112","Long exposure",11.805779290535
"P07585","20260717_GZ_TH_114","Long exposure",11.5526153957908
"P07585","20260717_GZ_TH_115","Long exposure",11.8515140180323
"P07585","20260717_GZ_TH_117","Control",12.4874222634112
"P07585","20260717_GZ_TH_118","Control",11.3796492499501
"P07585","20260717_GZ_TH_119","Long exposure",11.7984411471136
"P07585","20260717_GZ_TH_120","Long exposure",11.9719977907086
"P07585","20260717_GZ_TH_121","Control",11.9923455057939
"P07585","20260717_GZ_TH_122","Long exposure",12.5747743610053
"P07585","20260717_GZ_TH_123","Long exposure",11.513615324321
"P07585","20260717_GZ_TH_124","Long exposure",12.232537450938
"P07585","20260717_GZ_TH_125","Long exposure",11.7347223323523
"P07585","20260717_GZ_TH_126","Long exposure",11.4700288849164
"P07585","20260717_GZ_TH_128","Long exposure",11.5564137867978
"P07585","20260717_GZ_TH_129","Long exposure",12.2316545050409
"P07585","20260717_GZ_TH_131","Long exposure",11.5222303455389
"P07585","20260717_GZ_TH_132","Long exposure",11.1367205088122
"P07585","20260717_GZ_TH_133","Long exposure",11.0367679041054
"P07585","20260717_GZ_TH_134","Long exposure",9.97985786094349
"P07585","20260717_GZ_TH_137","Long exposure",10.339935201848
"P07585","20260717_GZ_TH_138","Long exposure",12.040248912379
"P07585","20260717_GZ_TH_143","Short exposure",12.7826301495553
"P07585","20260717_GZ_TH_144","Control",12.7569793322572
"P07585","20260717_GZ_TH_147","Short exposure",11.2511817349932
"P07585","20260717_GZ_TH_148","Short exposure",11.860835879732
"P07585","20260717_GZ_TH_149","Short exposure",12.0233470937717
"P07585","20260717_GZ_TH_150","Short exposure",12.6711902072813
"P13591","20250913_FJ_QZ_Q3","Short exposure",14.4501388310827
"P13591","20250913_FJ_QZ_Q4","Control",13.9467538873405
"P13591","20250913_FJ_QZ_Q12","Control",13.6355374604326
"P13591","20250913_FJ_QZ_Q13","Control",13.7351081902671
"P13591","20250913_FJ_QZ_Q14","Control",14.1586072229772
"P13591","20250913_FJ_QZ_Q15","Control",14.1241487696152
"P13591","20250913_FJ_QZ_Q16","Control",13.1733556802558
"P13591","20250913_FJ_QZ_Q18","Control",13.9412988505904
"P13591","20250913_FJ_QZ_Q20","Control",13.8080299188763
"P13591","20250913_FJ_QZ_Q21","Control",13.6185646261668
"P13591","20250913_FJ_QZ_Q22","Control",13.5792712762541
"P13591","20250913_FJ_QZ_Q23","Control",13.4758138161232
"P13591","20250913_FJ_QZ_Q25","Control",14.0670947382356
"P13591","20250913_FJ_QZ_Q26","Control",13.6342630106648
"P13591","20250913_FJ_QZ_Q27","Control",14.0542984316537
"P13591","20250913_FJ_QZ_Q28","Control",13.619314375106
"P13591","20250913_FJ_QZ_Q29","Control",14.0003802035378
"P13591","20250913_FJ_QZ_Q31","Long exposure",12.9757090143627
"P13591","20250913_FJ_QZ_Q32","Long exposure",13.3571708742824
"P13591","20250913_FJ_QZ_Q33","Long exposure",13.7370654438379
"P13591","20250913_FJ_QZ_Q34","Long exposure",13.8711199519907
"P13591","20250913_FJ_QZ_Q36","Short exposure",14.0613983877135
"P13591","20250913_FJ_QZ_Q37","Long exposure",13.8902752258772
"P13591","20250913_FJ_QZ_Q38","Short exposure",13.6831095220967
"P13591","20250913_FJ_QZ_Q39","Long exposure",14.0821342571164
"P13591","20250913_FJ_QZ_Q41","Long exposure",14.0210653642462
"P13591","20250913_FJ_QZ_Q42","Long exposure",14.0915043114142
"P13591","20250913_FJ_QZ_Q44","Short exposure",14.0239429700867
"P13591","20250913_FJ_QZ_Q45","Short exposure",12.6999840244499
"P13591","20250913_FJ_QZ_Q48","Short exposure",12.9007073604587
"P13591","20250913_FJ_QZ_Q49","Short exposure",13.8717437785805
"P13591","20250913_FJ_QZ_Q50","Control",13.3684439823182
"P13591","20250913_FJ_QZ_Q52","Short exposure",13.8116642614112
"P13591","20250913_FJ_QZ_Q54","Control",13.0667079078163
"P13591","20250913_FJ_QZ_Q55","Control",13.5092302642904
"P13591","20250913_FJ_QZ_Q57","Control",13.8393787341632
"P13591","20250913_FJ_QZ_Q58","Short exposure",13.3981445318367
"P13591","20250913_FJ_QZ_Q59","Short exposure",14.143713129922
"P13591","20250913_FJ_QZ_Q60","Short exposure",13.8910844688546
"P13591","20250913_FJ_QZ_Q61","Control",12.8163858570522
"P13591","20250913_FJ_QZ_Q62","Control",13.768187859095
"P13591","20250913_FJ_QZ_Q63","Control",13.8481361675622
"P13591","20250913_FJ_QZ_Q65","Control",13.229624463274
"P13591","20250913_FJ_QZ_Q66","Short exposure",14.1486312715975
"P13591","20250913_FJ_QZ_Q67","Short exposure",14.5809300687181
"P13591","20250913_FJ_QZ_Q68","Control",14.2669221906588
"P13591","20250913_FJ_QZ_Q69","Control",12.9581816857635
"P13591","20250913_FJ_QZ_Q70","Control",14.6249685443265
"P13591","20250913_FJ_QZ_Q71","Control",14.1551389338658
"P13591","20250913_FJ_QZ_Q72","Short exposure",14.1453436964037
"P13591","20250914_FJ_FQ_F47","Short exposure",13.5980043246867
"P13591","20250914_FJ_FQ_F51","Short exposure",14.1600557481219
"P13591","20250914_FJ_FQ_F53","Control",13.008218300344
"P13591","20250914_FJ_FQ_F54","Short exposure",14.1556264448083
"P13591","20250914_FJ_FQ_F55","Long exposure",13.1618415326405
"P13591","20250914_FJ_FQ_F56","Control",13.9693760688765
"P13591","20250914_FJ_FQ_F57","Short exposure",14.161229855395
"P13591","20250914_FJ_FQ_F58","Long exposure",13.530906003539
"P13591","20250914_FJ_FQ_F62","Long exposure",13.1588323125844
"P13591","20250914_FJ_FQ_F66","Control",14.2557929047865
"P13591","20250914_FJ_FQ_F69","Long exposure",13.0882122481359
"P13591","20250914_FJ_FQ_F70","Control",14.2756091908528
"P13591","20250914_FJ_FQ_F71","Long exposure",12.9331136795356
"P13591","20250914_FJ_FQ_F72","Short exposure",14.1969681072497
"P13591","20250914_FJ_FQ_F74","Short exposure",13.4114114215217
"P13591","20250914_FJ_FQ_F75","Long exposure",13.9146980816842
"P13591","20250914_FJ_FQ_F77","Short exposure",11.6445860920948
"P13591","20250914_FJ_FQ_F79","Long exposure",13.2233433193663
"P13591","20250914_FJ_FQ_F81","Long exposure",12.6174195974917
"P13591","20250914_FJ_FQ_F83","Short exposure",13.8625782430842
"P13591","20250914_FJ_FQ_F84","Short exposure",13.5610002658831
"P13591","20250914_FJ_FQ_F85","Long exposure",13.8431059998632
"P13591","20250914_FJ_FQ_F88","Long exposure",13.2011266176032
"P13591","20250914_FJ_FQ_F89","Long exposure",12.459163050549
"P13591","20250914_FJ_FQ_F93","Short exposure",14.3437359041667
"P13591","20250914_FJ_FQ_F94","Control",13.144413503524
"P13591","20250914_FJ_FQ_F102","Long exposure",13.3071410388413
"P13591","20250914_FJ_FQ_F105","Long exposure",14.5124083344352
"P13591","20250914_FJ_FQ_F106","Long exposure",14.0642414787961
"P13591","20250914_FJ_FQ_F107","Short exposure",14.6321788483271
"P13591","20250914_FJ_FQ_F110","Long exposure",14.1252945872354
"P13591","20250914_FJ_FQ_F111","Short exposure",12.8585605432657
"P13591","20250914_FJ_FQ_F118","Short exposure",14.7954715464532
"P13591","20250914_FJ_FQ_F121","Long exposure",13.7725778593661
"P13591","20250914_FJ_FQ_F122","Long exposure",13.0652764231062
"P13591","20250914_FJ_FQ_F123","Long exposure",13.9390846041096
"P13591","20250914_FJ_FQ_F124","Long exposure",14.0212646703756
"P13591","20250914_FJ_FQ_F125","Long exposure",13.6228071301398
"P13591","20250914_FJ_FQ_F126","Long exposure",12.4887127173547
"P13591","20250914_FJ_FQ_F128","Short exposure",14.3118580506471
"P13591","20250914_FJ_FQ_F129","Long exposure",12.5376680870696
"P13591","20250914_FJ_FQ_F131","Control",13.4422104025908
"P13591","20250914_FJ_FQ_F135","Long exposure",12.657034682462
"P13591","20250914_FJ_FQ_F137","Control",14.2478937682425
"P13591","20250914_FJ_PT_P2","Control",13.8405564724663
"P13591","20250914_FJ_PT_P3","Control",14.3388461243144
"P13591","20250914_FJ_PT_P4","Short exposure",14.111241555414
"P13591","20250914_FJ_PT_P6","Long exposure",13.4041499179709
"P13591","20250914_FJ_PT_P7","Control",14.2336906164306
"P13591","20250914_FJ_PT_P8","Short exposure",14.0661001973054
"P13591","20250914_FJ_PT_P9","Short exposure",14.100535784297
"P13591","20250914_FJ_PT_P10","Short exposure",13.649753937507
"P13591","20250914_FJ_PT_P11","Long exposure",14.5654271772571
"P13591","20250914_FJ_PT_P13","Short exposure",13.3824339205312
"P13591","20250914_FJ_PT_P15","Short exposure",14.4005028082143
"P13591","20250914_FJ_PT_P17","Long exposure",13.8862070212521
"P13591","20250914_FJ_PT_P18","Long exposure",13.0594160915127
"P13591","20250914_FJ_PT_P19","Long exposure",13.3153715491303
"P13591","20250914_FJ_PT_P20","Short exposure",13.9256327592658
"P13591","20250914_FJ_PT_P21","Long exposure",13.9672861632215
"P13591","20250914_FJ_PT_P22","Short exposure",13.402548651787
"P13591","20250914_FJ_PT_P23","Short exposure",13.7755133314803
"P13591","20250914_FJ_PT_P24","Long exposure",14.3943438872721
"P13591","20250914_FJ_PT_P25","Short exposure",12.0993664326961
"P13591","20250914_FJ_PT_P26","Long exposure",13.4223350674923
"P13591","20250914_FJ_PT_P27","Long exposure",14.4512980321939
"P13591","20250914_FJ_PT_P29","Long exposure",13.8471207329103
"P13591","20250914_FJ_PT_P30","Long exposure",14.0070693684348
"P13591","20250914_FJ_PT_P33","Long exposure",13.7224242060229
"P13591","20251001_FJ_FQ_F83","Short exposure",12.6938014969245
"P13591","20251001_FJ_FQ_F95","Long exposure",11.5726574413573
"P13591","20251001_FJ_FQ_F97","Long exposure",12.5665663629213
"P13591","20251001_FJ_FQ_F105","Long exposure",12.2342392937351
"P13591","20251001_FJ_FQ_F120","Long exposure",12.8727630735803
"P13591","20251001_FJ_FQ_F136","Control",12.731741840814
"P13591","20251001_FJ_FQ_F141","Control",13.4013946490738
"P13591","20251001_FJ_FQ_F147","Long exposure",13.5551423686112
"P13591","20251001_FJ_FQ_F150","Control",13.3269712946673
"P13591","20251001_FJ_FQ_F154","Long exposure",13.7077520613932
"P13591","20251001_FJ_FQ_F158","Long exposure",11.8901883750393
"P13591","20251001_FJ_FQ_F163","Control",11.6322549672267
"P13591","20251001_FJ_FQ_F165","Control",13.3099668533329
"P13591","20251001_FJ_FQ_F168","Long exposure",12.5011542013744
"P13591","20251001_FJ_FQ_F170","Control",13.868954395985
"P13591","20251001_FJ_FQ_F173","Short exposure",13.619770193236
"P13591","20251001_FJ_FQ_F174","Short exposure",14.2896385843915
"P13591","20251001_FJ_FQ_F175","Short exposure",13.4002773836118
"P13591","20251001_FJ_FQ_F176","Short exposure",14.0332406621484
"P13591","20251001_FJ_FQ_F177","Short exposure",13.5486276803601
"P13591","20251001_FJ_FQ_F180","Short exposure",13.7096107845598
"P13591","20251001_FJ_FQ_F183","Short exposure",14.2604660538986
"P13591","20251001_FJ_FQ_F185","Short exposure",14.5452352917783
"P13591","20251001_XZ_YA_1","Short exposure",14.6434416107484
"P13591","20251001_XZ_YA_2","Short exposure",13.6659465347687
"P13591","20251001_XZ_YA_3","Short exposure",13.721453660901
"P13591","20251001_XZ_YA_4","Short exposure",12.5200116978786
"P13591","20251001_XZ_YA_5","Short exposure",13.0521743194012
"P13591","20251001_XZ_YA_6","Short exposure",13.8630293434651
"P13591","20251001_XZ_YA_7","Short exposure",13.2708490761781
"P13591","20251001_XZ_YA_8","Short exposure",13.0645896673385
"P13591","20251001_XZ_YA_9","Short exposure",13.5314935479464
"P13591","20251001_XZ_YA_10","Short exposure",14.0897688830241
"P13591","20251001_XZ_YA_11","Short exposure",12.4872732056377
"P13591","20251001_XZ_YA_12","Short exposure",13.8869366167379
"P13591","20251001_XZ_YA_13","Short exposure",13.7220278503744
"P13591","20251001_XZ_YA_14","Short exposure",13.6255141055045
"P13591","20251001_XZ_YA_15","Short exposure",14.5375377575729
"P13591","20251001_XZ_YA_16","Short exposure",13.2117457362169
"P13591","20251001_XZ_YA_17","Short exposure",13.7457012992838
"P13591","20251001_XZ_YA_18","Short exposure",14.0108883057979
"P13591","20251001_XZ_YA_19","Short exposure",13.866241598133
"P13591","20251001_XZ_YA_20","Control",13.0052548073765
"P13591","20251001_XZ_YA_21","Control",12.7835850903325
"P13591","20251001_XZ_YA_22","Long exposure",11.4520774398151
"P13591","20251001_XZ_YB_2","Control",14.0723432994008
"P13591","20251001_XZ_YB_4","Control",14.5438412044974
"P13591","20251001_XZ_YB_6","Control",14.1584842639254
"P13591","20251001_XZ_YB_9","Control",14.3525836475466
"P13591","20251001_XZ_YB_10","Control",14.2825073266784
"P13591","20251001_XZ_YB_11","Control",13.8644980830282
"P13591","20251001_XZ_YB_12","Control",13.4940712353106
"P13591","20251001_XZ_YB_14","Control",13.9711074222555
"P13591","20251001_XZ_YB_15","Control",13.1822785585518
"P13591","20251001_XZ_YB_19","Control",14.4325619069838
"P13591","20251001_XZ_YC_1","Control",13.1712299504988
"P13591","20251001_XZ_YC_2","Control",13.9762388727684
"P13591","20251001_XZ_YC_3","Long exposure",14.0564252096498
"P13591","20251001_XZ_YC_4","Control",14.0076552395912
"P13591","20251001_XZ_YC_5","Long exposure",13.1300872391413
"P13591","20251001_XZ_YC_6","Short exposure",12.9820380517362
"P13591","20251001_XZ_YC_7","Short exposure",14.2545366166957
"P13591","20251001_XZ_YC_8","Control",13.8309547869679
"P13591","20251001_XZ_YC_9","Short exposure",11.5322197634156
"P13591","20251001_XZ_YC_10","Long exposure",14.0811128031934
"P13591","20251001_XZ_YC_11","Long exposure",12.7337973619631
"P13591","20251001_XZ_YC_12","Long exposure",14.2417868119613
