"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05","SE_moderated","DF_total","CI_high","CI_low","CI_status","Significance","Effect_rank"
"P48454","High_vs_Low",-0.278384266275918,10.6864968819858,-1.96206321405928,0.0504523050922833,0.156867176353286,-4.13417630327808,FALSE,0.141883433867542,397.586669375703,0.000551265894462305,-0.557319798446298,"moderated_fit_95pct_CI","Not significant",232
"P48740","High_vs_Low",-0.277617067480957,13.6339737745166,-2.69994334345835,0.00716167314931114,0.0426134410627061,-2.66527573742111,TRUE,0.102823293738215,518.586669375703,-0.075615669478357,-0.479618465483557,"moderated_fit_95pct_CI","FDR < 0.05",233
"P07942","High_vs_Low",-0.277385771508028,9.9521803158994,-2.93215686740116,0.00351487061609749,0.0283164295701337,-2.05110296286406,TRUE,0.0946012727326834,518.586669375703,-0.0915369365788565,-0.463234606437199,"moderated_fit_95pct_CI","FDR < 0.05",234
"P35527","High_vs_Low",-0.277335726611584,14.6157384664334,-2.18921960821187,0.0290258850985613,0.108700460119721,-3.84234378785806,FALSE,0.126682460531271,518.586669375703,-0.0284618265507937,-0.526209626672374,"moderated_fit_95pct_CI","Not significant",235
"O15031","High_vs_Low",-0.277159877752512,7.25153157887261,-2.7299919400809,0.00657738086208638,0.0406550179147925,-2.56646881908897,TRUE,0.101524064479215,458.586669375703,-0.0776498180270336,-0.47666993747799,"moderated_fit_95pct_CI","FDR < 0.05",236
"Q9H2X3","High_vs_Low",-0.276762037593478,8.3005088189529,-3.08987018629384,0.00211271334334497,0.0201975395623779,-1.59768918685679,TRUE,0.0895707654066341,505.586669375703,-0.100785296117732,-0.452738779069224,"moderated_fit_95pct_CI","FDR < 0.05",237
"Q9Y5X9","High_vs_Low",-0.276639887532323,8.29807601065005,-3.49727501796637,0.000510961577177694,0.00915898627091017,-0.351441488485086,TRUE,0.079101553669973,511.586669375703,-0.121236035961193,-0.432043739103453,"moderated_fit_95pct_CI","FDR < 0.05",238
"Q15293","High_vs_Low",-0.27650235161836,10.5406115393328,-2.96060065418322,0.00321096438370232,0.0263115595784522,-1.97250686072243,TRUE,0.0933940047698335,518.586669375703,-0.0930252537479167,-0.459979449488803,"moderated_fit_95pct_CI","FDR < 0.05",239
"O00468","High_vs_Low",-0.276281453354587,10.1802458113195,-4.03281988996433,6.3395117371869e-05,0.00336698512263927,1.51710901001048,TRUE,0.0685082549910332,518.586669375703,-0.141693630111535,-0.410869276597639,"moderated_fit_95pct_CI","FDR < 0.05",240
"P29966","High_vs_Low",-0.275976819924358,7.17387665492518,-3.20883233771389,0.00141802360604192,0.0162675668085129,-1.25152528887676,TRUE,0.0860053723221251,501.586669375703,-0.107001655748595,-0.444951984100121,"moderated_fit_95pct_CI","FDR < 0.05",241
"Q8N3T1","High_vs_Low",-0.275596594748105,7.20070048461002,-2.90006590970436,0.00389788816366659,0.0297317639717973,-2.1265410371923,TRUE,0.0950311487148925,491.586669375703,-0.0888792579112335,-0.462313931584976,"moderated_fit_95pct_CI","FDR < 0.05",242
"P01591","High_vs_Low",-0.275556531943069,10.7534476961789,-2.12831113030312,0.0337821312993684,0.119319153407129,-3.96664980616489,FALSE,0.129471921665806,518.586669375703,-0.021202598823965,-0.529910465062173,"moderated_fit_95pct_CI","Not significant",243
"Q86X29","High_vs_Low",-0.275307620311638,9.55767542120689,-2.35153987618775,0.0190705280114524,0.0826197497535432,-3.49083465128576,FALSE,0.117075463231335,516.586669375703,-0.045305054088728,-0.505310186534548,"moderated_fit_95pct_CI","Not significant",244
"Q7Z5L7","High_vs_Low",-0.275303113058599,7.23146187714848,-2.46092324844949,0.0142626360640868,0.0668386278297401,-3.16659133820766,FALSE,0.11186984934701,416.586669375703,-0.0554033661794321,-0.495202859937766,"moderated_fit_95pct_CI","Not significant",245
"Q9H159","High_vs_Low",-0.275128594243997,9.42644628681729,-3.17256742654305,0.00160050937299684,0.0177917088440114,-1.36379087994165,TRUE,0.0867211180264142,518.586669375703,-0.104760709294855,-0.445496479193139,"moderated_fit_95pct_CI","FDR < 0.05",246
"P48061","High_vs_Low",-0.274637508305348,10.1683261660363,-1.94584520870385,0.0522534879489128,0.15902118989079,-4.28474559713757,FALSE,0.141140470514758,482.586669375703,0.00268825446661958,-0.551963271077316,"moderated_fit_95pct_CI","Not significant",247
"Q92743","High_vs_Low",-0.27432406058978,10.3821006219859,-3.03696404912906,0.00250999200107666,0.0227805603135692,-1.75787944196241,TRUE,0.0903283858985591,518.586669375703,-0.0968695211808192,-0.451778599998741,"moderated_fit_95pct_CI","FDR < 0.05",248
"P00325","High_vs_Low",-0.274297036946612,8.53607392474214,-2.09107251330979,0.0370354302395383,0.127907967687113,-4.02704090991122,FALSE,0.131175286940408,490.586669375703,-0.0165623490593164,-0.532031724833908,"moderated_fit_95pct_CI","Not significant",249
"P22607","High_vs_Low",-0.274121017338564,6.99276615756357,-2.50432756510003,0.0126389256133705,0.0612092906296403,-3.05223266833335,FALSE,0.109458930676113,428.586669375703,-0.0589779035168975,-0.48926413116023,"moderated_fit_95pct_CI","Not significant",250
"P04264","High_vs_Low",-0.273907837901966,16.7632817540826,-2.56463189745737,0.0106088847585867,0.0564691236592092,-3.00047614305976,FALSE,0.106802008574222,518.586669375703,-0.0640900596813454,-0.483725616122587,"moderated_fit_95pct_CI","Not significant",251
"A6NDG6","High_vs_Low",-0.273731301983248,7.29856461672947,-2.71863777337831,0.00679831352649796,0.0414841770085024,-2.59176965481128,TRUE,0.100686933972486,468.586669375703,-0.0758775022943267,-0.471585101672169,"moderated_fit_95pct_CI","FDR < 0.05",252
"O75339","High_vs_Low",-0.27351369897152,9.72981043169935,-2.77141264630977,0.00578184886287035,0.0380328957309912,-2.4814765896599,TRUE,0.0986910770345632,518.586669375703,-0.0796302431261958,-0.467397154816844,"moderated_fit_95pct_CI","FDR < 0.05",253
"Q99969","High_vs_Low",-0.2734710909269,12.6740520470718,-2.92078636077397,0.0036435354244441,0.029026832214738,-2.08231702226977,TRUE,0.0936292686790121,518.586669375703,-0.0895318055809745,-0.457410376272825,"moderated_fit_95pct_CI","FDR < 0.05",254
"Q9BWS9","High_vs_Low",-0.273441264300218,7.10301008932266,-2.30347782093546,0.0217094473270035,0.0918328833832539,-3.5292685094134,FALSE,0.118708008305968,447.586669375703,-0.0401469986249337,-0.506735529975502,"moderated_fit_95pct_CI","Not significant",255
"Q9BYJ0","High_vs_Low",-0.272980237252302,10.4278262147083,-2.69588135744358,0.00724834486030071,0.0429509360730216,-2.67558206432004,TRUE,0.101258253260507,518.586669375703,-0.0740534379416347,-0.471907036562969,"moderated_fit_95pct_CI","FDR < 0.05",256
"P08729","High_vs_Low",-0.272660227268441,12.8888769577043,-1.03445762909798,0.301479616154637,0.543705048028432,-5.54907584211796,FALSE,0.263577955828111,448.586669375703,0.245340663135281,-0.790661117672163,"moderated_fit_95pct_CI","Not significant",257
"P04004","High_vs_Low",-0.272652972367123,18.311104894547,-3.86305241744395,0.000126157341298347,0.0044124299371178,0.897070466603965,TRUE,0.0705796719547304,518.586669375703,-0.133995749017336,-0.41131019571691,"moderated_fit_95pct_CI","FDR < 0.05",258
"A1L4H1","High_vs_Low",-0.272344644166798,11.5110008924975,-2.98461036322816,0.00297333720920706,0.0249681613263044,-1.90559313327173,TRUE,0.0912496477001541,518.586669375703,-0.0930802408147273,-0.451609047518869,"moderated_fit_95pct_CI","FDR < 0.05",259
"P07359","High_vs_Low",-0.272122274218855,17.2216117069061,-3.7378757768296,0.000206218173653257,0.0055795634154485,0.45597546319553,TRUE,0.0728013156311107,518.586669375703,-0.129100523025455,-0.415144025412255,"moderated_fit_95pct_CI","FDR < 0.05",260
"P55072","High_vs_Low",-0.270414360180263,10.0739114170884,-1.79397953333075,0.073398846927828,0.204712428621922,-4.58749248061228,FALSE,0.150734361878814,518.586669375703,0.0257106784133384,-0.566539398773864,"moderated_fit_95pct_CI","Not significant",261
"Q9UKU9","High_vs_Low",-0.269911449793154,10.8524297525899,-2.58076519544169,0.0101318268205115,0.0544158788787022,-2.9613901370485,FALSE,0.104585822170064,518.586669375703,-0.0644474783375077,-0.4753754212488,"moderated_fit_95pct_CI","Not significant",262
"O15143","High_vs_Low",-0.269329926150995,8.91068287210991,-0.931539604472045,0.352066798471007,0.599325577812779,-5.65626098311991,FALSE,0.289123430563791,456.586669375703,0.298847695458639,-0.837507547760629,"moderated_fit_95pct_CI","Not significant",263
"P23471","High_vs_Low",-0.269196109156308,11.5453431595551,-3.47236684363967,0.000558983687113058,0.00965762177494127,-0.434040194012414,TRUE,0.0775252504352741,518.586669375703,-0.116893956608098,-0.421498261704518,"moderated_fit_95pct_CI","FDR < 0.05",264
"P02533","High_vs_Low",-0.268767887142292,13.6158015743628,-2.1723826259449,0.0302790529651278,0.111049007549855,-3.87704997068012,FALSE,0.123720326213431,518.586669375703,-0.0257132450679124,-0.511822529216672,"moderated_fit_95pct_CI","Not significant",265
"P04275","High_vs_Low",-0.268680644307292,16.8930241035935,-2.48841379886001,0.0131441854468741,0.0628318990288049,-3.18189963070683,FALSE,0.107972654881748,518.586669375703,-0.056563074063972,-0.480798214550612,"moderated_fit_95pct_CI","Not significant",266
"P07477","High_vs_Low",-0.268382626977715,11.7153669213911,-2.23297562353728,0.0259814821314847,0.101794967278696,-3.74609890558048,FALSE,0.120190576264584,512.586669375703,-0.0322558860999444,-0.504509367855486,"moderated_fit_95pct_CI","Not significant",267
"Q8IVW4","High_vs_Low",-0.268157043897482,10.7039918382996,-2.5818017941942,0.0101083497257665,0.0544158788787022,-2.94606913179775,FALSE,0.103864303022988,506.586669375703,-0.0640992249863174,-0.472214862808647,"moderated_fit_95pct_CI","Not significant",268
"Q8WUM4","High_vs_Low",-0.268042340244619,10.5002343077627,-1.88016356886573,0.0606460624020491,0.176424385833438,-4.437427124214,FALSE,0.14256330921587,518.586669375703,0.0120302650815773,-0.548114945570815,"moderated_fit_95pct_CI","Not significant",269
"P15924","High_vs_Low",-0.268026281329069,10.1590568985184,-1.97042545448665,0.0493211449097557,0.154424720088624,-4.27282339660226,FALSE,0.136024573129003,518.586669375703,-0.000799343387151985,-0.535253219270986,"moderated_fit_95pct_CI","Not significant",270
"P63218","High_vs_Low",-0.267843595896638,9.16578414948582,-2.08864588399886,0.0372833684903579,0.128211871499216,-4.01376014246519,FALSE,0.128237916225336,464.586669375703,-0.0158454103219499,-0.519841781471326,"moderated_fit_95pct_CI","Not significant",271
"P17655","High_vs_Low",-0.267198250203149,9.23033736729687,-2.3744164216262,0.0179403980421685,0.0798031642883466,-3.44292054783327,FALSE,0.112532177494017,517.586669375703,-0.0461222752577675,-0.488274225148531,"moderated_fit_95pct_CI","Not significant",272
"P62820","High_vs_Low",-0.267039976374056,7.68384207839924,-1.71742099653499,0.0866454585022315,0.230947188647212,-4.63134967586875,FALSE,0.155488943545483,416.586669375703,0.0386007259933933,-0.572680678741505,"moderated_fit_95pct_CI","Not significant",273
"Q9BXX0","High_vs_Low",-0.266991973434157,9.85025822369753,-3.43802832958968,0.000633079768416493,0.0104349010104512,-0.544594361078929,TRUE,0.0776584564868964,518.586669375703,-0.114428131071588,-0.419555815796726,"moderated_fit_95pct_CI","FDR < 0.05",274
"O94985","High_vs_Low",-0.266971332514078,10.9705470510569,-3.63347622333106,0.000307464939290702,0.0071113664990785,0.0986007145991206,TRUE,0.0734754587906253,518.586669375703,-0.122625194056616,-0.41131747097154,"moderated_fit_95pct_CI","FDR < 0.05",275
"P01011","High_vs_Low",-0.266744612621203,12.4322410209453,-2.92302951839007,0.00361781750397806,0.0289829625737684,-2.07616843251076,TRUE,0.0912562158346314,518.586669375703,-0.0874673058471699,-0.446021919395236,"moderated_fit_95pct_CI","FDR < 0.05",276
"Q02487","High_vs_Low",-0.266487326397544,6.72112674295257,-2.18264327952222,0.0295686465624461,0.109531154607608,-3.82057119714851,FALSE,0.122093852393451,458.586669375703,-0.0265545389536559,-0.506420113841432,"moderated_fit_95pct_CI","Not significant",277
"Q12797","High_vs_Low",-0.266443501051951,9.33365917433276,-3.58006623982665,0.000375791669086251,0.00759083958367728,-0.0805190406257736,TRUE,0.0744241819014087,518.586669375703,-0.120233549564111,-0.412653452539791,"moderated_fit_95pct_CI","FDR < 0.05",278
"O43897","High_vs_Low",-0.265468965506154,9.74825856850589,-2.99554839907377,0.00288789041985929,0.0249681613263044,-1.84779996225905,TRUE,0.0886211571771756,458.586669375703,-0.0913150597099668,-0.439622871302341,"moderated_fit_95pct_CI","FDR < 0.05",279
"P13727","High_vs_Low",-0.265276131489939,13.7495493722786,-2.42835989210365,0.0155063084310667,0.071393630448263,-3.32108664577284,FALSE,0.109240863494963,518.586669375703,-0.0506671032946825,-0.479885159685195,"moderated_fit_95pct_CI","Not significant",280
"Q9UBS9","High_vs_Low",-0.264965397549887,7.97251842963129,-2.74085322531567,0.00634444506951631,0.0398719515876813,-2.55045694158351,TRUE,0.0966725963661811,506.586669375703,-0.0750368216213878,-0.454893973478386,"moderated_fit_95pct_CI","FDR < 0.05",281
"P16109","High_vs_Low",-0.264890517725226,8.63320944319545,-1.52694953109746,0.127473630915833,0.30164552266222,-4.95837022286497,FALSE,0.173476930527522,451.586669375703,0.0760317316125538,-0.605812767063006,"moderated_fit_95pct_CI","Not significant",282
"Q9Y625","High_vs_Low",-0.264424592605062,8.46083034028952,-2.90359062617944,0.0038513496348687,0.029533879018191,-2.12300843722168,TRUE,0.091068138263345,502.586669375703,-0.0855034491570707,-0.443345736053053,"moderated_fit_95pct_CI","FDR < 0.05",283
"Q15063","High_vs_Low",-0.263871274845876,10.709472053943,-1.92777925636184,0.0544283355851071,0.163627323331328,-4.35154139796008,FALSE,0.136878366117426,518.586669375703,0.00503298125028456,-0.532775530942037,"moderated_fit_95pct_CI","Not significant",284
"Q9BU40","High_vs_Low",-0.263052009387811,8.47761248635536,-1.89844953514343,0.0582222558741932,0.17179422544778,-4.36866095102957,FALSE,0.138561496904861,491.586669375703,0.00919381779697204,-0.535297836572594,"moderated_fit_95pct_CI","Not significant",285
"Q9NRB3","High_vs_Low",-0.263044446134774,9.56108809663708,-2.71282552831406,0.00689293945120224,0.0415314082900168,-2.63249060043328,TRUE,0.0969632744123609,518.586669375703,-0.0725553431881813,-0.453533549081367,"moderated_fit_95pct_CI","FDR < 0.05",286
"Q8TDL5","High_vs_Low",-0.262831734242852,10.8404710350567,-2.71289860004957,0.00689144137931877,0.0415314082900168,-2.63230420091993,TRUE,0.0968822551045766,518.586669375703,-0.0725017976956482,-0.453161670790056,"moderated_fit_95pct_CI","FDR < 0.05",287
"P56715","High_vs_Low",-0.262508048857956,10.6761899901176,-3.36830065473943,0.000813918888947449,0.0117488855678119,-0.762938643285104,TRUE,0.0779348626401832,506.586669375703,-0.109392708701318,-0.415623389014594,"moderated_fit_95pct_CI","FDR < 0.05",288
"Q9BXN1","High_vs_Low",-0.26211184469213,11.3457933130182,-3.09189372482692,0.00209584122788223,0.0201707135623028,-1.60023856475821,TRUE,0.084773885527648,518.586669375703,-0.0955693933843986,-0.428654295999861,"moderated_fit_95pct_CI","FDR < 0.05",289
"O60493","High_vs_Low",-0.262104599065424,8.90108250035593,-1.61307446160854,0.107429993671393,0.266535530315564,-4.81871729402335,FALSE,0.162487600729886,449.586669375703,0.0572248954818917,-0.58143409361274,"moderated_fit_95pct_CI","Not significant",290
"P16452","High_vs_Low",-0.261896768012431,8.99437211444583,-1.33834011383734,0.181377773475424,0.386465253163695,-5.25924095703467,FALSE,0.195687751793908,513.586669375703,0.122550162596933,-0.646343698621795,"moderated_fit_95pct_CI","Not significant",291
"Q9HCM3","High_vs_Low",-0.261616201315963,9.58969756289802,-3.60793268026544,0.000338540695972842,0.00746872858500086,0.0126220198429046,TRUE,0.0725113865751829,518.586669375703,-0.119164029956955,-0.404068372674971,"moderated_fit_95pct_CI","FDR < 0.05",292
"Q8IZP7","High_vs_Low",-0.261440066503813,8.72217445323731,-3.22202159368112,0.00135284923680292,0.0156450468191564,-1.21595460455969,TRUE,0.0811416245677982,518.586669375703,-0.102033369801142,-0.420846763206484,"moderated_fit_95pct_CI","FDR < 0.05",293
"O43157","High_vs_Low",-0.26125899060035,12.5580045037599,-3.48725870242735,0.00052943876857555,0.00937302708811528,-0.385769981786797,TRUE,0.074918155747521,518.586669375703,-0.114078603291368,-0.408439377909332,"moderated_fit_95pct_CI","FDR < 0.05",294
"P12830","High_vs_Low",-0.26114263492253,10.6249873131711,-2.68819831376374,0.00741486560851733,0.0435775298467781,-2.69503476165989,TRUE,0.0971441108289757,518.586669375703,-0.070298269976074,-0.451986999868986,"moderated_fit_95pct_CI","FDR < 0.05",295
"P11047","High_vs_Low",-0.261091340471138,9.26542368320038,-2.60184785921731,0.00953732711932329,0.0526020272658062,-2.90995378082983,FALSE,0.100348427194232,518.586669375703,-0.0639519390412912,-0.458230741900985,"moderated_fit_95pct_CI","Not significant",296
"A6NL88","High_vs_Low",-0.260952789115084,9.38920501769363,-1.82444069892077,0.0686862037866459,0.193129443588334,-4.52197259146526,FALSE,0.143031664043368,496.586669375703,0.0200690455041253,-0.541974623734293,"moderated_fit_95pct_CI","Not significant",297
"O60279","High_vs_Low",-0.260853453113453,12.8655236198375,-3.6350754112165,0.000305611355009349,0.0071113664990785,0.10400265531563,TRUE,0.0717601214842906,518.586669375703,-0.119877178831007,-0.401829727395899,"moderated_fit_95pct_CI","FDR < 0.05",298
"P02538","High_vs_Low",-0.260696260065316,14.7975265149345,-2.33416972690765,0.0199677923982919,0.0862464286118995,-3.53270010976897,FALSE,0.111686933927762,518.586669375703,-0.041281806668489,-0.480110713462143,"moderated_fit_95pct_CI","Not significant",299
"P98161","High_vs_Low",-0.260644726046387,6.76716309380277,-2.3628180149226,0.0185711479562551,0.0810536199094342,-3.39956394229891,FALSE,0.110310961064399,439.586669375703,-0.0438422971016992,-0.477447154991075,"moderated_fit_95pct_CI","Not significant",300
"P24593","High_vs_Low",-0.260590841731815,12.2932239801639,-2.26430398413116,0.0239675236605415,0.0976404230943649,-3.68437452667602,FALSE,0.115086509390128,518.586669375703,-0.0344977557893145,-0.486683927674315,"moderated_fit_95pct_CI","Not significant",301
"P14209","High_vs_Low",-0.260408314945821,8.64415663734407,-2.38637421065109,0.0173730772602198,0.0778531024723599,-3.41642476415845,FALSE,0.109123000820048,518.586669375703,-0.0460308337496896,-0.474785796141952,"moderated_fit_95pct_CI","Not significant",302
"Q9HDC9","High_vs_Low",-0.259866593120913,13.598423170542,-2.56385808122916,0.0106322617768385,0.0564691236592092,-3.0023448632611,FALSE,0.101357635597493,518.586669375703,-0.0607445523403595,-0.458988633901466,"moderated_fit_95pct_CI","Not significant",303
"P81605","High_vs_Low",-0.25967231261135,12.8945605089236,-2.52759268250506,0.0117806931434076,0.0592754876057774,-3.0893074989266,FALSE,0.102735031007446,518.586669375703,-0.057844311067459,-0.461500314155241,"moderated_fit_95pct_CI","Not significant",304
"P22223","High_vs_Low",-0.259331575086998,8.65041872519632,-1.11540444882057,0.26528104107269,0.497922791751619,-5.45356558909159,FALSE,0.232500036521475,443.586669375703,0.197606859073054,-0.71627000924705,"moderated_fit_95pct_CI","Not significant",305
"Q6UX71","High_vs_Low",-0.259297358490002,10.1139582367603,-3.08709299291899,0.00212935791166581,0.020221849306813,-1.61412448340474,TRUE,0.0839940225593348,518.586669375703,-0.0942869861900761,-0.424307730789928,"moderated_fit_95pct_CI","FDR < 0.05",306
"P07355","High_vs_Low",-0.259258488680407,9.09851511318522,-2.89579513611493,0.00394155125313008,0.0299057380793044,-2.15051052544669,TRUE,0.0895292921267333,518.586669375703,-0.0833738081348955,-0.435143169225919,"moderated_fit_95pct_CI","FDR < 0.05",307
"Q6YHK3","High_vs_Low",-0.258776249189143,9.54395502397012,-3.13724376911755,0.00180233875935052,0.0184610984350618,-1.46804174487985,TRUE,0.0824852221355856,518.586669375703,-0.0967299892398699,-0.420822509138416,"moderated_fit_95pct_CI","FDR < 0.05",308
"Q15582","High_vs_Low",-0.258773821009751,10.6948285205239,-3.24088377749016,0.00126811358429425,0.0151539573323163,-1.15899110707257,TRUE,0.0798466834284791,518.586669375703,-0.101911099616211,-0.415636542403291,"moderated_fit_95pct_CI","FDR < 0.05",309
"Q9NQ76","High_vs_Low",-0.2583241400972,8.79101973270035,-2.04805675384437,0.0410714619828433,0.137930858274935,-4.10735944217285,FALSE,0.126131338700602,504.586669375703,-0.010516862417358,-0.506131417777042,"moderated_fit_95pct_CI","Not significant",310
"Q53RD9","High_vs_Low",-0.255863589679329,8.59774592693435,-2.54820913044723,0.0111195042040497,0.0572102912310972,-3.03753980976946,FALSE,0.100409180165846,510.586669375703,-0.0585976059322903,-0.453129573426368,"moderated_fit_95pct_CI","Not significant",311
"O60462","High_vs_Low",-0.255842940490183,12.4714194419794,-3.22582639272215,0.00133534613078617,0.0155681817198973,-1.2044898359336,TRUE,0.0793108212727738,518.586669375703,-0.100032946554146,-0.41165293442622,"moderated_fit_95pct_CI","FDR < 0.05",312
"O75752","High_vs_Low",-0.255696667271577,9.08650774546357,-4.23111517778811,2.75160407616967e-05,0.00281842874659094,2.27253342711408,TRUE,0.060432452563309,516.586669375703,-0.136973078322453,-0.374420256220701,"moderated_fit_95pct_CI","FDR < 0.05",313
"P21810","High_vs_Low",-0.255156077599995,10.8041489404627,-3.10065066173689,0.00203595098011708,0.0198609095611421,-1.57485602413036,TRUE,0.0822911399690104,518.586669375703,-0.0934911015753099,-0.41682105362468,"moderated_fit_95pct_CI","FDR < 0.05",314
"Q86TY3","High_vs_Low",-0.254806361703793,8.84725532054918,-3.3005999205503,0.00103117218660577,0.0133216298702043,-0.976549290534549,TRUE,0.0772000144935194,518.586669375703,-0.103143151096914,-0.406469572310672,"moderated_fit_95pct_CI","FDR < 0.05",315
"P10645","High_vs_Low",-0.254767223072438,10.5482874704391,-2.43095002792323,0.0153971723536573,0.0712243392101437,-3.3151519698709,FALSE,0.104801505644313,518.586669375703,-0.0488795308650012,-0.460654915279875,"moderated_fit_95pct_CI","Not significant",316
"P15907","High_vs_Low",-0.254448978264032,9.24805423601795,-2.47744008520837,0.013550373481531,0.0641294903383349,-3.20758112838155,FALSE,0.102706410452962,518.586669375703,-0.0526772032015848,-0.456220753326479,"moderated_fit_95pct_CI","Not significant",317
"P05060","High_vs_Low",-0.254183534449657,8.87073273487393,-2.31080949460317,0.021235531741869,0.0903612834357274,-3.58351597483816,FALSE,0.109997615572939,517.586669375703,-0.038086853073811,-0.470280215825503,"moderated_fit_95pct_CI","Not significant",318
"P11362","High_vs_Low",-0.253940329488305,8.7918583621456,-2.23069865320148,0.0261399031774815,0.101860383577469,-3.74106914399428,FALSE,0.113838921776302,504.586669375703,-0.030283674528381,-0.477596984448229,"moderated_fit_95pct_CI","Not significant",319
"P16150","High_vs_Low",-0.253775326611992,11.7068321898301,-2.8367527216541,0.00473575159977451,0.0332895480101797,-2.30936829774329,TRUE,0.0894597984078135,518.586669375703,-0.0780271698818907,-0.429523483342093,"moderated_fit_95pct_CI","FDR < 0.05",320
"P51693","High_vs_Low",-0.253575521228534,12.0721161511754,-2.45540248850271,0.0143998211071312,0.0672617051062743,-3.25882064946009,FALSE,0.103272486859441,518.586669375703,-0.0506916613327009,-0.456459381124367,"moderated_fit_95pct_CI","Not significant",321
"P07327","High_vs_Low",-0.253572959713098,7.76743088812502,-2.24565844318917,0.0251596555640304,0.100039279108935,-3.71791548129058,FALSE,0.112916975634544,502.586669375703,-0.0317255081181276,-0.475420411308068,"moderated_fit_95pct_CI","Not significant",322
"P04632","High_vs_Low",-0.253461913351032,9.04059286069673,-2.39418743646691,0.0170120933685651,0.0772004490206405,-3.39841996629789,FALSE,0.105865526437255,517.586669375703,-0.0454829602070168,-0.461440866495047,"moderated_fit_95pct_CI","Not significant",323
"Q9H1Z8","High_vs_Low",-0.253334564529744,7.34562600262294,-2.74718174419348,0.00624513039612495,0.0394516166874149,-2.50564484505339,TRUE,0.0922161648260802,463.586669375703,-0.072121099554603,-0.434548029504885,"moderated_fit_95pct_CI","FDR < 0.05",324
"Q6ZN30","High_vs_Low",-0.253181013609394,15.4410483494086,-2.85616863219272,0.00446680650209376,0.0321794129002044,-2.2496641248578,TRUE,0.0886435803389604,498.586669375703,-0.0790200149680152,-0.427342012250773,"moderated_fit_95pct_CI","FDR < 0.05",325
"Q99972","High_vs_Low",-0.252941876110719,7.28084850181818,-2.2327640165142,0.026016757689355,0.101794967278696,-3.72695223886694,FALSE,0.113286435216567,488.586669375703,-0.0303531531448553,-0.475530599076583,"moderated_fit_95pct_CI","Not significant",326
"Q9Y4L1","High_vs_Low",-0.252866355474646,8.97105158380125,-3.06306388831108,0.00230464864177558,0.0212378207322746,-1.68331557477501,TRUE,0.0825534055752498,518.586669375703,-0.0906861458177524,-0.415046565131539,"moderated_fit_95pct_CI","FDR < 0.05",327
"Q6ZRK6","High_vs_Low",-0.252242230457412,11.3468122252373,-1.36717570557741,0.17229189777724,0.37041466478645,-5.11816039005085,FALSE,0.184498765907255,425.586669375703,0.110400005416514,-0.614884466331338,"moderated_fit_95pct_CI","Not significant",328
"Q96S96","High_vs_Low",-0.251978392824276,10.0620823366402,-2.20225253598511,0.0280868348990744,0.10683427386014,-3.81529848528556,FALSE,0.114418482307053,518.586669375703,-0.0271976788140377,-0.476759106834514,"moderated_fit_95pct_CI","Not significant",329
"P05154","High_vs_Low",-0.251864091241194,11.1060086987,-3.56176961597333,0.00040230391098987,0.00759083958367728,-0.141300947778442,TRUE,0.0707131899019153,518.586669375703,-0.112944565342936,-0.390783617139452,"moderated_fit_95pct_CI","FDR < 0.05",330
"P05019","High_vs_Low",-0.251856732076652,9.16828486185053,-3.35870077837274,0.000842078357611763,0.0117488855678119,-0.788051177555848,TRUE,0.0749863559440607,506.586669375703,-0.104534198764561,-0.399179265388742,"moderated_fit_95pct_CI","FDR < 0.05",331
"Q9UN70","High_vs_Low",-0.251426250612869,7.46155293047386,-2.18721925172034,0.0291838752762151,0.108700460119721,-3.84072536583765,FALSE,0.114952467803633,505.586669375703,-0.0255829119203456,-0.477269589305392,"moderated_fit_95pct_CI","Not significant",332
"Q9BS26","High_vs_Low",-0.251107991540271,9.66366149782884,-2.00696003859701,0.0452764502384036,0.146408753363069,-4.20098162753276,FALSE,0.125118580694717,514.586669375703,-0.00530194044741625,-0.496914042633126,"moderated_fit_95pct_CI","Not significant",333
"P16070","High_vs_Low",-0.250512243953107,16.2862815297193,-3.29671349900066,0.00104524602672953,0.0133828821636621,-0.988519903764975,TRUE,0.0759884788378018,518.586669375703,-0.101229154496675,-0.399795333409539,"moderated_fit_95pct_CI","FDR < 0.05",334
"P06733","High_vs_Low",-0.249940763768622,12.3827193222578,-2.56076711571936,0.0107260988991707,0.0565486243434219,-3.00980388353059,FALSE,0.0976038634026312,518.586669375703,-0.058193192367312,-0.441688335169932,"moderated_fit_95pct_CI","Not significant",335
"P55268","High_vs_Low",-0.249799144312421,7.83828639508727,-2.55916911502877,0.0107754497918202,0.0566007142910997,-3.01340092881922,FALSE,0.0976094713106181,517.586669375703,-0.0580396892441553,-0.441558599380687,"moderated_fit_95pct_CI","Not significant",336
"Q9Y6C2","High_vs_Low",-0.249586867322796,10.4729699752306,-2.10719571564576,0.0355801578646375,0.123839675674491,-4.00893976394872,FALSE,0.118445033591153,518.586669375703,-0.0168957960486854,-0.482277938596907,"moderated_fit_95pct_CI","Not significant",337
"Q9Y274","High_vs_Low",-0.249521480667884,9.52568151004066,-3.33145280748641,0.000925529070803101,0.0125208366748269,-0.881040321550984,TRUE,0.0748986988821099,518.586669375703,-0.102379317324221,-0.396663644011547,"moderated_fit_95pct_CI","FDR < 0.05",338
