"PG.ProteinGroups","logFC_20260527","logFC_20260717","Primary_significant"
"P08729",-0.501073203001404,0.28572262568246,FALSE
"P08754",-0.223559968777354,0.0276804510599762,FALSE
"P08758",0.00523383271509292,0.179423807146045,FALSE
"P08779",0.0699174887288692,-0.239593487462283,FALSE
"P08833",-0.110316246727628,-0.275658683953544,FALSE
"P08865",-0.302107208578496,0.233510189898459,FALSE
"P09104",-0.220344602075619,0.1431012530094,FALSE
"P09172",-0.0144020744903646,0.63570454555355,FALSE
"P09211",-0.0637456577122268,0.241412810393987,FALSE
"P09237",-0.418836528029162,-0.043404995842673,FALSE
"P09326",-0.758759177172299,0.223416861956411,FALSE
"P09382",0.074234704380622,0.198081926837785,FALSE
"P09429",0.489947563163662,0.643585010517008,FALSE
"P09486",-0.508406714071299,-0.146388435863777,FALSE
"P09493",0.33727540313676,0.345755436057322,FALSE
"P09603",-0.287073341197292,-0.114214296939574,FALSE
"P09619",-0.0291248676202951,0.178325060687417,FALSE
"P09668",0.101358426994742,0.149100553192156,FALSE
"P09871",-0.227963701128196,0.129856573463035,FALSE
"P09960",-0.4431306604965,-0.285511984991379,FALSE
"P0C0L4",-0.326203712704894,0.354146450333372,FALSE
"P0C0L5",-0.150913494705858,0.304619027193846,FALSE
"P0DJI8",-0.75284044037387,0.246458359440156,FALSE
"P0DJI9",-0.251590516616794,0.124138225430734,FALSE
"P0DMV8;P0DMV9",-0.205087424868632,0.220312898225162,FALSE
"P0DOX2",-0.62937303191681,0.392114888113998,FALSE
"P0DOX3",0.085573532150466,0.536151275073651,FALSE
"P0DOX5",-0.409661565597821,0.389741712866845,FALSE
"P0DOX7",-0.0186407025704334,0.389424523348332,FALSE
"P0DOX8",-0.0845677675137466,0.316518401576557,FALSE
"P0DOY2;P0DOY3",-0.133553868538254,-0.0539227460478919,FALSE
"P0DP02",-0.210754113475131,0.475332377961561,FALSE
"P0DP23;P0DP24;P0DP25",0.0172560862095601,0.0839926865957707,FALSE
"P0DPH7;P0DPH8",0.284563916356598,-0.189594480873449,FALSE
"P10124",0.0565832074643851,-0.162599524757777,FALSE
