"PG.ProteinGroups","logFC_20260527","logFC_20260717","Primary_significant"
"P07437",0.392181440349416,-0.333965079894103,FALSE
"P07477",0.21362109959669,0.0617651269682469,FALSE
"P07585",0.143603991888085,0.11880406111222,FALSE
"P07602",-0.053374343584883,-0.015493922664108,FALSE
"P07711",-0.316151380049372,0.335191510377887,FALSE
"P07737",0.209904125483197,-0.407419407889323,FALSE
"P07738",-1.18604937476477,-0.174430859890018,FALSE
"P07741",-0.130629761414918,-0.28712222421874,FALSE
"P07858",-0.0837832721232257,-0.165170221130286,FALSE
"P07900",-0.0592816473538011,0.0971380576551173,FALSE
"P07910",0.208162013865635,-0.175646560952856,FALSE
"P07942",0.0569014274873663,0.154365061572822,FALSE
"P07947",0.220450524897217,-0.337429599235981,FALSE
"P07948",0.652014640368643,0.0808896946365376,FALSE
"P07988",0.0836852115314564,0.203834577074238,FALSE
"P07996",-0.366629327421172,-0.00509911338630431,FALSE
"P08133",0.142512474630811,0.129138038238936,FALSE
"P08185",0.0829191277616488,0.481094659502395,FALSE
"P08195",0.218513533134662,0.595249855826974,TRUE
"P08237",-0.129009368138117,0.758925886790824,FALSE
"P08238",0.067664091770423,0.00849399073283941,FALSE
"P08253",0.0595362626668123,0.496035212179359,FALSE
"P08254",0.453334813535315,0.15871835080118,FALSE
"P08263;P09210",0.26257097688881,0.462441497398111,FALSE
"P08294",0.204492482310224,0.161631989650296,FALSE
"P08311",0.135756969248527,-0.0589895629386596,FALSE
"P08319",0.314220131157676,0.200007120328422,FALSE
"P08493",0.136774275524139,0.141151394488588,FALSE
"P08514",0.374381848070383,-0.259568024075094,FALSE
"P08519",-0.270393621604775,0.0389259291895989,FALSE
"P08567",0.796895163442175,-0.486654508300191,FALSE
"P08571",-0.0515937594042661,0.301226686673084,FALSE
"P08575",0.0815445749410966,-0.055286485520563,FALSE
"P08581",0.456825791425293,-0.584215814354401,FALSE
"P08603",0.24791839439731,0.442812851638561,FALSE
"P08637",-0.24342477338193,0.228697777464885,FALSE
"P08648",-0.24392014681945,0.266438843643283,FALSE
"P08670",0.33693630167787,-0.424334577485094,FALSE
"P08697",-0.0684419079898344,0.51685778157591,FALSE
"P08709",0.168652800530548,0.415295717164195,FALSE
"P08727",0.0754310565838185,0.115515391450952,FALSE
"P08729",0.239788551396943,0.435881093526008,FALSE
"P08754",0.033067413749519,-0.140031474588606,FALSE
"P08758",0.428046059998822,-0.352240053944574,FALSE
"P08779",0.733688211149024,-0.380242753327177,FALSE
"P08833",0.0353473974165297,0.601835954672808,FALSE
"P08865",0.0561258121218611,-0.276958640344336,FALSE
"P09104",0.257186843920772,-0.13635197507508,FALSE
"P09172",-0.00354174367466609,0.117750538375144,FALSE
"P09211",0.0968870824849546,-0.402643492814511,FALSE
"P09237",-0.225403276626174,0.529497826269309,FALSE
"P09326",-0.224790478223321,0.397399648641111,FALSE
"P09382",0.279995256551333,0.105888917460771,FALSE
"P09429",0.214728911105844,0.00348135431804319,FALSE
"P09486",-0.418933220976477,-0.277193925862182,FALSE
"P09493",0.441494807920424,-0.369480172694804,FALSE
"P09603",0.0989491569596161,0.0892991206546654,FALSE
"P09619",0.304999723749502,0.317448438629896,FALSE
"P09668",0.259542400657331,0.343633643031563,FALSE
"P09871",-0.182353893973314,0.539195763397961,FALSE
"P09960",-0.190984289285167,-0.328649456362175,FALSE
"P0C0L4",0.0399535159937656,0.32844245143241,FALSE
"P0C0L5",0.257023133879036,0.413492257060621,FALSE
"P0DJI8",-0.00589279060338832,0.537963494151757,FALSE
"P0DJI9",0.528922655699544,0.445384947687767,FALSE
"P0DMV8;P0DMV9",-0.00269851299298196,-0.214122260872355,FALSE
"P0DOX2",-0.327164921900653,0.563112140500357,FALSE
"P0DOX3",0.0967219409638442,0.243991356194154,FALSE
"P0DOX5",0.0551593795522223,0.0338595048717032,FALSE
"P0DOX7",-0.00476736327428462,0.182419116069433,FALSE
"P0DOX8",0.0184684767630934,0.355582147780785,FALSE
"P0DOY2;P0DOY3",-0.0467882046604444,0.00643467658097663,FALSE
"P0DP02",0.0100384068366299,0.398141549692671,FALSE
"P0DP23;P0DP24;P0DP25",0.256468742542257,-0.331770108011968,FALSE
"P0DPH7;P0DPH8",0.43403430965251,-0.66128501143972,FALSE
"P10124",-0.112855589659313,-0.130975563349953,FALSE
"P10301",0.518408457641304,0.0038805804158768,FALSE
"P10321",0.290434096186035,0.261499318088699,FALSE
"P10412",0.0837006043337833,-0.37691838131467,FALSE
"P10451",0.259062616539481,0.0876132431413694,FALSE
"P10586",0.216822066008743,0.590173067425392,FALSE
"P10599",-0.17386977161844,-0.327136187437853,FALSE
"P10619",0.152358599353747,-0.375447649559349,FALSE
"P10643",0.00582398064990031,0.493749229068017,FALSE
"P10644",0.656078229127346,-0.396807108585772,FALSE
"P10645",0.052893662799967,-0.0713372856821,FALSE
