"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05"
"Q96MY7","High_vs_Low",-0.0548927359221256,13.1682044792547,-0.363193021287558,0.716612814174706,0.89497706586463,-5.97063102756269,FALSE
"P61088","High_vs_Low",0.0425988059722648,8.46165035948671,0.362859194039307,0.716869950214793,0.89497706586463,-5.9379084666873,FALSE
"A0PJW8","High_vs_Low",-0.107096089810954,9.90268443586698,-0.362690627060317,0.717081933003347,0.89497706586463,-5.65015443596716,FALSE
"P01704","High_vs_Low",0.0767542728291684,10.1696597362704,0.362389626745158,0.71723953573372,0.89497706586463,-5.88633231189939,FALSE
"P11216","High_vs_Low",-0.105722688079176,7.60689032081287,-0.362383542505864,0.717280139312548,0.89497706586463,-5.81949239472356,FALSE
"P00450","High_vs_Low",0.0602829777197122,12.0127084230485,0.36217446116084,0.71736921403413,0.89497706586463,-5.98293609875225,FALSE
"P09172","High_vs_Low",0.0598779349031622,7.24204373062721,0.359866486601801,0.719114858880335,0.896576837585984,-5.89904121372128,FALSE
"P13639","High_vs_Low",-0.0366407489330793,7.58573492878894,-0.357307743704743,0.721008220641015,0.897837071387477,-5.97869529929924,FALSE
"P11226","High_vs_Low",0.0630585033733997,9.37016905630677,0.357245504267391,0.721053648029013,0.897837071387477,-5.98228972156987,FALSE
"P22061","High_vs_Low",-0.0313824923345543,8.69819217236332,-0.355638145476387,0.722256199131901,0.898756106315259,-5.98515661141078,FALSE
"Q96IZ5","High_vs_Low",0.0446739845255717,9.77933083634285,0.354826996619681,0.722900962121995,0.898980309579731,-5.89988002486232,FALSE
"Q15084","High_vs_Low",0.0477630411099135,7.75158321354771,0.35409829102355,0.723415840672332,0.899042807771973,-5.95773105877778,FALSE
"P08567","High_vs_Low",0.0560176776682422,9.21616802320604,0.352969711454269,0.724255417848855,0.89938169579081,-5.98449815799608,FALSE
"P48506","High_vs_Low",0.051652378753257,7.25473689175764,0.351989532164248,0.725020353359433,0.89938169579081,-5.90327865107779,FALSE
"P04844","High_vs_Low",0.0889959538176788,7.13616051409954,0.351988060195871,0.725082917536777,0.89938169579081,-5.76835543390334,FALSE
"Q9HC38","High_vs_Low",0.0599997347731422,7.05092237709279,0.350329428956229,0.726306806040985,0.899863044655643,-5.77855691250903,FALSE
"P01023","High_vs_Low",0.0532968906376023,14.0829017662383,0.35010631444427,0.726401072740111,0.899863044655643,-5.98700430236892,FALSE
"P10124","High_vs_Low",-0.0393732429424389,13.0435180040798,-0.349319309720818,0.726991413852511,0.900018161103397,-5.98726481800538,FALSE
"Q14213","High_vs_Low",-0.0360021050632016,7.51480855932511,-0.348362111204426,0.727744248268126,0.90007235416158,-5.87800995617484,FALSE
"O14773","High_vs_Low",0.0477703705341437,8.02494242399888,0.348073623373799,0.727965495743087,0.90007235416158,-5.89638047804516,FALSE
"Q9BUL8","High_vs_Low",0.0546263109903844,7.75580221137465,0.345877610524893,0.729604428912192,0.90042498859754,-5.90230753149454,FALSE
"Q7Z4W1","High_vs_Low",0.0457048818450039,6.62671049506229,0.345926139172657,0.72962948237664,0.90042498859754,-5.77720187755645,FALSE
"A0A0C4DH34","High_vs_Low",0.057132295702278,9.26274418042485,0.34535750265118,0.729977375908023,0.90042498859754,-5.94066283998124,FALSE
"P29992","High_vs_Low",-0.0410615519528434,7.57597920492043,-0.345173302000773,0.73011204501785,0.90042498859754,-5.96862135495825,FALSE
"P46109","High_vs_Low",0.0555097001997336,6.99770261928952,0.343543150651263,0.731384727377986,0.900974785637974,-5.84085364096494,FALSE
"P13716","High_vs_Low",0.051702528926123,7.15001628321737,0.343349490413302,0.731562049803115,0.900974785637974,-5.74894149583849,FALSE
"P63104","High_vs_Low",-0.0457448382100036,10.7482325970314,-0.342711073157502,0.731954709572556,0.900974785637974,-5.98942917015655,FALSE
"P61952","High_vs_Low",0.0528918368868441,6.87148040562655,0.341890391185869,0.732637671548164,0.901242145229305,-5.81981961012289,FALSE
"Q99816","High_vs_Low",-0.0614922617713969,6.55561673318784,-0.340619516214488,0.733614565469569,0.901870510917164,-5.7839407937008,FALSE
"P80723","High_vs_Low",-0.031694598238162,7.06835470138775,-0.336538435783753,0.736605356322821,0.904818093335903,-5.96601999564802,FALSE
"A0A0C4DH25","High_vs_Low",0.0556213807392361,10.4729718583652,0.33519122898538,0.737625307401314,0.904818093335903,-5.96846654372476,FALSE
"A0M8Q6","High_vs_Low",-0.0493897818424589,15.2650480780964,-0.333920967884855,0.738576577614672,0.904818093335903,-5.98820998942884,FALSE
"P50570","High_vs_Low",-0.040010102130859,6.65494469450126,-0.333798972260056,0.738677173604526,0.904818093335903,-5.95823006275483,FALSE
"P29350","High_vs_Low",-0.0468065046580417,7.76326312547704,-0.333218643112352,0.7391127899869,0.904818093335903,-5.96084386060256,FALSE
"Q14974","High_vs_Low",-0.044750800790859,7.21598189421336,-0.332850298508643,0.739387209060516,0.904818093335903,-5.97418626091112,FALSE
"P09429","High_vs_Low",0.0521524552438315,8.05884471109896,0.332718739366988,0.739508922971068,0.904818093335903,-5.92002249435477,FALSE
"P62851","High_vs_Low",0.05088488219904,6.83761578206835,0.330659215173725,0.741115279938956,0.904818093335903,-5.75132364206312,FALSE
"P48643","High_vs_Low",-0.0445014417236766,7.0603706960142,-0.330568124082785,0.741119765791601,0.904818093335903,-5.94773600445055,FALSE
"Q05682","High_vs_Low",0.0554018129502758,7.03747676900579,0.330440270084975,0.741218242428067,0.904818093335903,-5.93286090633537,FALSE
"P08603","High_vs_Low",-0.0520644396127228,12.4737109225411,-0.330206229601584,0.741377503288529,0.904818093335903,-5.99341173518327,FALSE
"Q15828","High_vs_Low",-0.0547991331344981,7.7354527292003,-0.32999766189623,0.741623512160591,0.904818093335903,-5.70926390261942,FALSE
"Q96KP4","High_vs_Low",-0.0555563408382618,7.2809326091025,-0.329228527461239,0.742127305845292,0.904862216011746,-5.95024241155249,FALSE
"P30740","High_vs_Low",-0.0507636921180197,7.80272640707239,-0.328429210973858,0.74272589476054,0.905021792419172,-5.97253112370251,FALSE
"P34096","High_vs_Low",0.0596705138407394,8.30927235554918,0.325225585586284,0.745211243644314,0.906442953549846,-5.75105530161163,FALSE
"Q9NS71","High_vs_Low",-0.042924498761276,7.45450752600269,-0.324949237297437,0.745423823706469,0.906442953549846,-5.78069586789737,FALSE
"P13224","High_vs_Low",-0.0371843979406972,10.6359710853125,-0.324819541402073,0.745449417336358,0.906442953549846,-5.99382004765272,FALSE
"Q13126","High_vs_Low",0.0583774115287907,6.40237952039907,0.324009915191881,0.746152210882882,0.906442953549846,-5.75336685862502,FALSE
"P26599","High_vs_Low",0.0529051114787711,7.0134085607361,0.323583321100867,0.746425838675416,0.906442953549846,-5.85910710123676,FALSE
"P10721","High_vs_Low",-0.056004123378453,7.19360893567069,-0.323168462813144,0.746762578810719,0.906442953549846,-5.7329524690917,FALSE
"P31327","High_vs_Low",-0.0437102396352582,7.30024927825422,-0.322558590923494,0.747171323468736,0.906442953549846,-5.95867641248906,FALSE
"P35637","High_vs_Low",-0.0533034989883605,7.01593987664433,-0.321113305284742,0.748317542629422,0.906548373109137,-5.77960669599294,FALSE
"P10619","High_vs_Low",-0.0421897643351743,6.73039017605738,-0.320763637495293,0.748558490488611,0.906548373109137,-5.88152791102165,FALSE
"Q5VU65","High_vs_Low",0.0664161593961694,11.1033428096121,0.320593268619759,0.748665327677213,0.906548373109137,-5.9363142259322,FALSE
"O94966","High_vs_Low",-0.0783084480620975,10.6546776820167,-0.319974811380274,0.749132221499489,0.906548373109137,-5.93957632777634,FALSE
"P60174","High_vs_Low",-0.0380173876930767,7.09476598543861,-0.318255783718058,0.750433333161028,0.90693687167101,-5.93544284633791,FALSE
"P51991","High_vs_Low",-0.0740139521721153,6.34183441417384,-0.31677984954782,0.751593995754733,0.90693687167101,-5.80886657638403,FALSE
"A0A0A0MRZ8;P04433","High_vs_Low",0.0480827048601533,12.063645350786,0.316225541461646,0.751959561329111,0.90693687167101,-5.9931185829574,FALSE
"P61160","High_vs_Low",0.044421208771146,8.47895240766827,0.315264685812152,0.752689766884237,0.90693687167101,-5.99176302258297,FALSE
"P49368","High_vs_Low",-0.0433462921108836,7.64874279870907,-0.315105042532308,0.752815895937444,0.90693687167101,-5.96993923418015,FALSE
"Q96BY6","High_vs_Low",-0.0450354123303915,7.56079287599998,-0.314861152140321,0.753047220611404,0.90693687167101,-5.82423452822694,FALSE
"Q9BPX5","High_vs_Low",0.0456535220429553,6.84813120782296,0.314748204047352,0.75314063809704,0.90693687167101,-5.81892710198466,FALSE
"O95714","High_vs_Low",-0.12053023588599,10.0526848703015,-0.31429039213326,0.753466197960095,0.90693687167101,-5.80824212765628,FALSE
