"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05"
"Q5JU69","High_vs_Control",-0.459156446762433,6.39272157110672,-4.22410339430302,3.0659382558714e-05,0.0593259052511117,1.7955345385374,FALSE
"Q8TC71","High_vs_Control",-0.565231326250764,12.7714126731029,-4.0174640763084,6.93452856246679e-05,0.0670915638418662,1.24362736360587,FALSE
"O14594","High_vs_Control",-0.304949367016993,11.5404132603241,-3.83283217516123,0.000142226386060534,0.0917360190090447,0.73449353878792,FALSE
"Q15650","High_vs_Control",-0.378672533759797,9.50928573603829,-3.68893849852292,0.000266939753170279,0.129132105596123,-0.04194486941475,FALSE
"Q86XI8","High_vs_Control",0.627186092962559,8.75732049671421,3.5418743536909,0.000452136512667357,0.161184100414665,-0.333361412846928,FALSE
"P00738","High_vs_Control",0.760874397429106,14.4818798965806,3.50300395045615,0.000499795660200512,0.161184100414665,-0.307467331187034,FALSE
"Q92696","High_vs_Control",-0.348047611081562,9.20255972567773,-3.28719553541235,0.00108648762328868,0.231895923468043,-0.954873814321203,FALSE
"Q9UKM7","High_vs_Control",-0.280080360370711,9.59108330370966,-3.2421426070612,0.00126264391649558,0.231895923468043,-1.06853829046746,FALSE
"P16112","High_vs_Control",-0.350039328976735,10.6192276016162,-3.24194626999731,0.00126349661819616,0.231895923468043,-1.06908996359488,FALSE
"Q5VU65","High_vs_Control",0.699956436263795,11.1033428096121,3.2355464266203,0.00130232393521293,0.231895923468043,-1.10796420449404,FALSE
"P18827","High_vs_Control",-0.319908514619346,12.3310194637787,-3.20515316661951,0.00143336952888781,0.231895923468043,-1.17223175663952,FALSE
"O14786","High_vs_Control",-0.224368360956033,14.1057122819407,-3.20411572941663,0.00143811425406538,0.231895923468043,-1.17479119685073,FALSE
"P13591","High_vs_Control",-0.277618389303706,13.0415600066814,-3.17776967209103,0.00157262124945106,0.234078624437524,-1.24770280783489,FALSE
"Q92859","High_vs_Control",-0.254587760379463,10.3580887885757,-3.04745641104534,0.00242551444800365,0.283777776782309,-1.59985105052542,FALSE
"O60704","High_vs_Control",-0.283785306346369,8.00567400083972,-3.03022607941215,0.00256835258479839,0.283777776782309,-1.64729041263875,FALSE
