"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05"
"Q9Y5X9","Low_vs_Control",0.390940972296345,8.29807601065005,4.73370061628812,2.85791059391463e-06,0.00553005699922481,4.24830424221891,TRUE
"Q6EMK4","Low_vs_Control",0.306529480534664,10.3663343732983,4.40798773664177,1.26882507657743e-05,0.0122758826158867,2.93453725678021,TRUE
"P05090","Low_vs_Control",0.324495885047277,12.5090928069042,4.26591368150546,2.36671455929587e-05,0.0152653089074584,2.38540453739322,TRUE
"P58335","Low_vs_Control",0.325900030842005,9.06891161186794,3.97832537277983,7.92814350195926e-05,0.0302603449195284,1.32506999793035,TRUE
"Q9H6X2","Low_vs_Control",0.364567462551566,8.48097339830864,3.97665438794771,7.98236599872467e-05,0.0302603449195284,1.31911097404425,TRUE
"P08195","Low_vs_Control",0.349959956723101,7.34264566609518,3.93714699891599,9.38305268822586e-05,0.0302603449195284,1.17706220745503,TRUE
"P04278","Low_vs_Control",0.398281612493626,10.6527842920064,3.85740180754194,0.000129026198239285,0.0356665276561452,0.899899354854807,TRUE
"Q9H8L6","Low_vs_Control",0.374462799030914,10.7485586581377,3.80335510696259,0.000159746623861399,0.0386387146464759,0.713857358546408,TRUE
"Q96IY4","Low_vs_Control",0.283058318481842,12.6369758746046,3.76459570567727,0.00018589680478177,0.0399678130280805,0.581960025254116,TRUE
"P04180","Low_vs_Control",0.305152860987066,11.8711718459701,3.71202753989,0.000227857499062709,0.0440904260686343,0.405107815837182,TRUE
"Q96PD5","Low_vs_Control",0.354389910509507,12.8582879207523,3.66636167541226,0.000271394904335666,0.0462916087746667,0.253383121884325,TRUE
"P15291","Low_vs_Control",0.285542255211285,8.76843422974652,3.65158662658335,0.000287079744339018,0.0462916087746667,0.20467324816025,TRUE
"Q9Y646","Low_vs_Control",0.272420519037343,8.41227064146051,3.58774218024933,0.000365293222626502,0.0543724912140216,-0.00387119301083327,FALSE
"Q9NP78","Low_vs_Control",0.404787977795261,10.6115179720627,3.5319178956045,0.000452266931463028,0.0625097508843542,-0.186903456976537,FALSE
"P00966","Low_vs_Control",0.41612466606705,7.86739839602239,3.47907581232325,0.000547786889690028,0.0706645087700136,-0.35205756230356,FALSE
"Q16658","Low_vs_Control",0.485123593170182,6.41987347472856,3.45379865410663,0.000611284454886121,0.0739272137627902,-0.444633363104157,FALSE
"Q99784","Low_vs_Control",0.303083787875771,8.99926726650334,3.42065927062908,0.000673961418590773,0.0767126673513616,-0.532379161019296,FALSE
"Q49MG5","Low_vs_Control",0.427510965600463,11.4440940174118,3.3999037084299,0.000760995228509027,0.0776258899234909,-0.637556285865061,FALSE
"Q76LX8","Low_vs_Control",0.322803697948558,9.86551978752602,3.36420231494336,0.000824461105681373,0.0776258899234909,-0.705605029853574,FALSE
"P07357","Low_vs_Control",0.306556085380358,13.2653744776644,3.34948089705141,0.000868553096008827,0.0776258899234909,-0.750322526119708,FALSE
"P00326","Low_vs_Control",0.448957630668747,9.50723702676621,3.3493917769453,0.000869770091135481,0.0776258899234909,-0.750954736090579,FALSE
"P02765","Low_vs_Control",0.355086596740886,17.0126491328544,3.34389405697325,0.000885852788800914,0.0776258899234909,-0.76724401358953,FALSE
"Q86UD1","Low_vs_Control",0.250515337472853,10.3448795806351,3.32680620869337,0.00094077402322463,0.0776258899234909,-0.818832501623047,FALSE
"Q9BYJ0","Low_vs_Control",0.349889407923625,10.4278262147083,3.31405947775512,0.000983784888471122,0.0776258899234909,-0.857150713799837,FALSE
"P02751","Low_vs_Control",0.309267385612429,13.8064220105094,3.30855461503159,0.00100291847446371,0.0776258899234909,-0.873655547741889,FALSE
"O75882","Low_vs_Control",0.364653504064238,8.33429264489881,3.24875846467999,0.00123466575181882,0.0918876242219006,-1.05107517798526,FALSE
"P09619","Low_vs_Control",0.327188568352497,10.0526943388665,3.21801861057121,0.0013715000969468,0.0982908402811876,-1.14133744944089,FALSE
"Q08722","Low_vs_Control",0.463102581812176,8.23883829507143,3.20787196712402,0.0014382652212941,0.0991956405226555,-1.16910158722153,FALSE
